DNO_Name,MPAN_Code,DNO_Key,Short_Code,Band,Time_Period,Min_Rate_p_kWh,Max_Rate_p_kWh,Mean_Rate_p_kWh,Median_Rate_p_kWh,GSP_Group_ID,GSP_Group_Name,Count,Unit,File_Path
National Grid Electricity Distribution – East Midlands (EMID),12,UKPN-LPN,LPN,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",5.002355642440062,6.391327286803182,5.696841464621622,6.391327286803182,C,London,2,p/kWh,dno_data_enhanced/MIDE - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx
National Grid Electricity Distribution – East Midlands (EMID),12,UKPN-LPN,LPN,RED,16:00-19:00 (weekdays) (default),0.092,11.88,5.586111111111111,1.538,C,London,18,p/kWh,dno_data_enhanced/EMEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx
National Grid Electricity Distribution – East Midlands (EMID),12,UKPN-LPN,LPN,RED,16:00-19:00 (weekdays) (default),0.063,8.171,3.097,1.057,C,London,15,p/kWh,dno_data_enhanced/EMEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx
National Grid Electricity Distribution – East Midlands (EMID),12,UKPN-LPN,LPN,RED,16:00-19:00 (weekdays) (default),0.194,34.0,9.187777777777775,1.418,C,London,18,p/kWh,dno_data_enhanced/MIDE - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx
National Grid Electricity Distribution – East Midlands (EMID),12,UKPN-LPN,LPN,RED,16:00-19:00 (weekdays) (default),0.128,7.307,2.790666666666666,0.937,C,London,15,p/kWh,dno_data_enhanced/MIDE - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx
National Grid Electricity Distribution – South Wales (SWALES),21,NGED-SWales,SWALES,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.294,18.538,7.638869565217391,1.53,K,South Wales,23,p/kWh,dno_data_enhanced/SWAE - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx
National Grid Electricity Distribution – South Wales (SWALES),21,NGED-SWales,SWALES,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.195,12.339,5.0831739130434785,1.018,K,South Wales,23,p/kWh,dno_data_enhanced/SWAE - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx
National Grid Electricity Distribution – South Wales (SWALES),21,NGED-SWales,SWALES,RED,16:00-19:00 (weekdays) (default),0.294,18.538,6.787333333333334,1.53,K,South Wales,15,p/kWh,dno_data_enhanced/SWAE - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx
National Grid Electricity Distribution – South Wales (SWALES),21,NGED-SWales,SWALES,RED,16:00-19:00 (weekdays) (default),0.195,12.339,4.517333333333334,1.018,K,South Wales,15,p/kWh,dno_data_enhanced/SWAE - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx
National Grid Electricity Distribution – South Wales (SWALES),21,NGED-SWales,SWALES,RED,16:00-19:00 (weekdays) (default),0.0812631950151872,6.834281169808261,1.98991810162448,0.907523786616811,K,South Wales,4,p/kWh,dno_data_enhanced/SWAE - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx
National Grid Electricity Distribution – South West (SWEST),22,NGED-SW,SWEST,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.198,22.754,8.750521739130434,1.814,L,South Western,23,p/kWh,dno_data_enhanced/SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx
National Grid Electricity Distribution – South West (SWEST),22,NGED-SW,SWEST,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.122,14.031,5.395695652173913,1.119,L,South Western,23,p/kWh,dno_data_enhanced/SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx
National Grid Electricity Distribution – South West (SWEST),22,NGED-SW,SWEST,RED,16:00-19:00 (weekdays) (default),0.198,22.754,8.255333333333335,1.814,L,South Western,15,p/kWh,dno_data_enhanced/SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx
National Grid Electricity Distribution – South West (SWEST),22,NGED-SW,SWEST,RED,16:00-19:00 (weekdays) (default),0.122,14.031,5.0906666666666665,1.119,L,South Western,15,p/kWh,dno_data_enhanced/SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx
National Grid Electricity Distribution – South West (SWEST),22,NGED-SW,SWEST,RED,16:00-19:00 (weekdays) (default),1.8853446403923175,20.958025353829644,11.177943514642063,16.8903109207861,L,South Western,4,p/kWh,dno_data_enhanced/SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",1.0,1.0,1.0,1.0,M,Yorkshire,6,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 PCDM Model v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.2141519617188879,1.0,0.4405899708676621,0.2382600734485183,M,Yorkshire,11,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 PCDM Model v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.7251169212857024,1.0,0.9137541522269856,0.9797442291212444,M,Yorkshire,24,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 PCDM Model v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.0778417054614455,1.024,0.4347644273327059,0.34,M,Yorkshire,7,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 CDCM Model v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.603009691752,0.78045220879,0.6917309502710001,0.78045220879,M,Yorkshire,2,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 Schedule of charges and other tables v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.0,1.0,1.0,1.0,M,Yorkshire,5,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 PCDM Model v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.1256288292466607,1.0,0.5128173578317564,0.4061388703078358,M,Yorkshire,12,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 PCDM Model v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.3200414484629307,1.0,0.764233086068083,0.7871466576411361,M,Yorkshire,23,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 PCDM Model v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.0778417054614455,1.04,0.4532251652214902,0.5798279501794078,M,Yorkshire,6,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 CDCM Model v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",8.54632928881902,8.54632928881902,8.54632928881902,8.54632928881902,M,Yorkshire,1,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 CDCM Model v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.24,17.97,7.637695652173913,1.702,M,Yorkshire,23,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 Schedule of charges and other tables v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.141,10.6,4.505434782608695,1.004,M,Yorkshire,23,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 Schedule of charges and other tables v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.0061693459713,1.83079724027,0.3679462217924666,0.0911329321766,M,Yorkshire,6,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 Schedule of charges and other tables v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,RED,16:00-19:00 (weekdays) (default),1.0,1.0,1.0,1.0,M,Yorkshire,7,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 PCDM Model v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,RED,16:00-19:00 (weekdays) (default),7.432,8.4,7.916,8.4,M,Yorkshire,2,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 PCDM Model v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,RED,16:00-19:00 (weekdays) (default),0.8821000643921629,0.8821000643921629,0.8821000643921629,0.8821000643921629,M,Yorkshire,1,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 PCDM Model v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,RED,16:00-19:00 (weekdays) (default),0.8821000643921629,0.8821000643921629,0.8821000643921629,0.8821000643921629,M,Yorkshire,1,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 PCDM Model v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,RED,16:00-19:00 (weekdays) (default),0.0201394423612931,1.0,0.3287543575737904,0.2160349265024103,M,Yorkshire,32,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 PCDM Model v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,RED,16:00-19:00 (weekdays) (default),0.007245730098631,1.0,0.348341402116726,0.1058894867440427,M,Yorkshire,14,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 PCDM Model v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,RED,16:00-19:00 (weekdays) (default),0.0312468270259447,1.0,0.4494901127396707,0.1998948936365413,M,Yorkshire,7,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 CDCM Model v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,RED,16:00-19:00 (weekdays) (default),1.102,1.102,1.102,1.102,M,Yorkshire,1,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 CDCM Model v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,RED,16:00-19:00 (weekdays) (default),6.309499959591288,6.309499959591288,6.309499959591288,6.309499959591288,M,Yorkshire,1,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 CDCM Model v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,RED,16:00-19:00 (weekdays) (default),1.0,1.0,1.0,1.0,M,Yorkshire,7,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 CDCM Model v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,RED,16:00-19:00 (weekdays) (default),0.24,11.239,3.8897368421052634,1.702,M,Yorkshire,19,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 Schedule of charges and other tables v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,RED,16:00-19:00 (weekdays) (default),0.141,6.631,2.467368421052632,1.004,M,Yorkshire,19,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 Schedule of charges and other tables v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,RED,16:00-19:00 (weekdays) (default),0.194564093379,0.496940828306,0.3457524608425,0.496940828306,M,Yorkshire,2,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 Schedule of charges and other tables v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",1.0,1.0,1.0,1.0,F,North East,6,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 PCDM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.2020150843967503,1.0,0.4408872671524702,0.25884431309057,F,North East,11,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 PCDM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.7180823188209571,1.0,0.9096768297170836,0.9720917265613854,F,North East,24,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 PCDM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.1031944732918213,1.028,0.4138850892780063,0.4242009339103418,F,North East,7,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 CDCM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.0,1.0,1.0,1.0,F,North East,5,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 PCDM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.1506073861663933,1.0,0.5140084195743158,0.3902986185244727,F,North East,12,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 PCDM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.3178925334451395,1.0,0.7604770082547788,0.7808901581603959,F,North East,23,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 PCDM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.212,18.03,6.708521739130434,1.819,F,North East,23,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 Schedule of charges and other tables v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.126,10.72,3.9883478260869567,1.081,F,North East,23,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 Schedule of charges and other tables v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.00239294303604,1.7767418407,0.4107868545080408,0.298541273735,F,North East,12,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 Schedule of charges and other tables v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.1031944732918213,1.044,0.4288659374910074,0.426001151654223,F,North East,6,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 CDCM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",6.413388332059849,6.413388332059849,6.413388332059849,6.413388332059849,F,North East,1,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 CDCM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),1.0,1.0,1.0,1.0,F,North East,7,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 PCDM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),0.884712244800845,0.884712244800845,0.884712244800845,0.884712244800845,F,North East,1,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 PCDM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),0.884712244800845,0.884712244800845,0.884712244800845,0.884712244800845,F,North East,1,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 PCDM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),0.027752009043217,1.0,0.3289922502826005,0.2094777661909504,F,North East,32,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 PCDM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),0.0101318740745851,1.0,0.3446297310089586,0.1158774490483892,F,North East,14,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 PCDM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),0.212,6.786,2.7413157894736844,1.819,F,North East,19,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 Schedule of charges and other tables v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),0.126,4.034,1.8002631578947368,1.081,F,North East,19,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 Schedule of charges and other tables v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),0.0923123989311,1.50052108716,0.744450630228275,0.982363014996,F,North East,4,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 Schedule of charges and other tables v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),0.0200344961941318,1.0,0.40966738166441,0.3111720972605861,F,North East,7,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 CDCM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),1.15,1.15,1.15,1.15,F,North East,1,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 CDCM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),5.459759707628587,5.459759707628587,5.459759707628587,5.459759707628587,F,North East,1,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 CDCM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),1.0,1.0,1.0,1.0,F,North East,7,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 CDCM Model v0.1.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.036,17.61,7.820391304347826,1.423,P,North Scotland,23,p/kWh,dno_data_enhanced/shepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.0.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.022,10.55,4.685217391304348,0.853,P,North Scotland,23,p/kWh,dno_data_enhanced/shepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.0.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",3.0,3.0,3.0,3.0,P,North Scotland,1,p/kWh,dno_data_enhanced/shepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.0.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.857,11.77,6.824130434782608,3.993,P,North Scotland,23,p/kWh,dno_data_enhanced/shepd---schedule-of-charges-and-other-tables---april-2026-v1.0.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.857,11.447,4.57425,3.993,P,North Scotland,12,p/kWh,dno_data_enhanced/shepd---schedule-of-charges-and-other-tables---april-2026-v1.0.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.594,8.16,4.729826086956522,2.767,P,North Scotland,23,p/kWh,dno_data_enhanced/shepd---schedule-of-charges-and-other-tables---april-2026-v1.0.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",3.66,3.66,3.66,3.66,P,North Scotland,1,p/kWh,dno_data_enhanced/shepd---schedule-of-charges-and-other-tables---april-2026-v1.0.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),0.036,13.091,4.25,1.423,P,North Scotland,19,p/kWh,dno_data_enhanced/shepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.0.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),0.022,7.842,2.905666666666667,0.853,P,North Scotland,15,p/kWh,dno_data_enhanced/shepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.0.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),2.0,2.0,2.0,2.0,P,North Scotland,1,p/kWh,dno_data_enhanced/shepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.0.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),0.857,11.447,4.709736842105263,3.993,P,North Scotland,19,p/kWh,dno_data_enhanced/shepd---schedule-of-charges-and-other-tables---april-2026-v1.0.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),1.037,27.65,11.8395,13.842,P,North Scotland,12,p/kWh,dno_data_enhanced/shepd---schedule-of-charges-and-other-tables---april-2026-v1.0.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),0.594,7.932,3.3928947368421056,2.767,P,North Scotland,19,p/kWh,dno_data_enhanced/shepd---schedule-of-charges-and-other-tables---april-2026-v1.0.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.0047963578403767,0.0079482073401227,0.0063722825902497,0.0079482073401227,H,Southern,2,p/kWh,dno_data_enhanced/sepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.603009691752,0.78045220879,0.6917309502710001,0.78045220879,H,Southern,2,p/kWh,dno_data_enhanced/sepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",1.4458287353370487,5.846177060275893,3.0710764351135684,2.9335655499592295,H,Southern,16,p/kWh,dno_data_enhanced/sepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",1.783,2.167,2.0389999999999997,2.167,H,Southern,3,p/kWh,dno_data_enhanced/sepd---schedule-of-charges-and-other-tables--april-2026-v1.0.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.244,15.491,6.289608695652174,1.907,H,Southern,23,p/kWh,dno_data_enhanced/sepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.092,11.88,5.227826086956522,1.538,H,Southern,23,p/kWh,dno_data_enhanced/sepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.489,10.892,5.217636363636363,0.489,H,Southern,11,p/kWh,dno_data_enhanced/sepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.1.xlsx
