datetime_utc,gas_generation_gw,wind_generation_gw,nuclear_generation_gw,coal_generation_gw,hydro_generation_gw,biomass_generation_gw,oil_generation_gw,ocgt_generation_gw,other_generation_gw,pumped_storage_gw,total_domestic_generation_gw,market_index_price_gbp_per_mwh,system_buy_price_gbp_per_mwh,system_sell_price_gbp_per_mwh,humr1_generation_mw,net_imbalance_volume_mwh
2025-09-08 06:30:00+00:00,6.937000000,4.930000000,3.243000000,0E-9,0.486000000,2.458000000,0E-9,0.003000000,1.300000000,0.139000000,19.495000000,52.435,-1004.8603742384687,1629.1831911807374,0.0,1089.6111111111113
2025-09-08 07:00:00+00:00,8.095000000,5.104000000,3.241000000,0E-9,0.486000000,2.450000000,0E-9,0.049000000,1.531000000,0.139000000,21.094000000,56.02499999999999,-951.8988592162553,1649.7045805515238,327.0,919.6111111111111
2025-09-08 07:30:00+00:00,8.668000000,5.032000000,3.239000000,0E-9,0.488000000,2.424000000,0E-9,0.053000000,1.631000000,0.139000000,21.674000000,58.285,-946.4574005228003,1652.9934301481264,0.0,717.5555555555557
2025-09-08 08:00:00+00:00,8.361000000,5.039000000,3.239000000,0E-9,0.520000000,2.443000000,0E-9,0.006000000,0.942000000,0.141000000,20.691000000,55.129999999999995,-956.8364103308189,1643.007742309925,321.5,538.9999999999999
2025-09-08 08:30:00+00:00,7.938000000,4.760000000,3.237000000,0E-9,0.525000000,2.471000000,0E-9,0.004000000,0.801000000,0.141000000,19.877000000,51.81,-967.8687888469356,1604.147551553878,0.0,526.5
2025-09-08 09:00:00+00:00,7.513000000,4.603000000,3.238000000,0E-9,0.443000000,2.433000000,0E-9,0.001000000,0.688000000,0.141000000,19.060000000,48.135,-972.7176211198146,1596.107505076878,321.6666666666667,388.7777777777778
2025-09-08 09:30:00+00:00,6.831000000,4.755000000,3.236000000,0E-9,0.269000000,2.423000000,0E-9,0E-9,0.800000000,0.141000000,18.456000000,46.0,-975.0960440835263,1592.2424245939678,0.0,352.9999999999999
2025-09-08 10:00:00+00:00,5.664000000,4.707000000,3.240000000,0E-9,0.212000000,2.461000000,0E-9,0E-9,0.597000000,0.141000000,17.021000000,42.515,-982.1095037724904,1587.2259605339523,320.5,399.2777777777777
2025-09-08 10:30:00+00:00,4.770000000,4.641000000,3.241000000,0E-9,0.217000000,2.489000000,0E-9,0.001000000,0.612000000,0.140000000,16.110000000,41.04,-990.7461440185838,1582.158879210221,0.0,580.1111111111111
2025-09-08 11:00:00+00:00,4.595000000,4.831000000,3.247000000,0E-9,0.202000000,2.482000000,0E-9,0.001000000,0.587000000,0E-9,15.944000000,35.695,-1014.6468944460598,1508.0094155277698,314.0,579.8888888888891
2025-09-08 11:30:00+00:00,4.598000000,5.207000000,3.249000000,0E-9,0.233000000,2.255000000,0E-9,0.004000000,0.621000000,0E-9,16.167000000,35.58,-1023.3075000000011,1511.0170784883717,0.0,669.7222222222223
2025-09-08 12:00:00+00:00,4.749000000,5.566000000,3.248000000,0E-9,0.192000000,1.964000000,0E-9,0.004000000,0.654000000,0E-9,16.376000000,35.725,-1021.0880098636494,1508.5725210327819,305.0,715.7777777777778
2025-09-08 12:30:00+00:00,4.585000000,5.852000000,3.243000000,0E-9,0.191000000,1.965000000,0E-9,0.004000000,0.487000000,0E-9,16.329000000,34.695,-1032.9770412311263,1552.108745644599,0.0,755.8055555555555
2025-09-08 13:00:00+00:00,4.226000000,5.856000000,3.245000000,0E-9,0.188000000,1.968000000,0E-9,0.004000000,0.503000000,0E-9,15.990000000,33.07,-1028.4070185614846,1491.923726798143,305.0,880.5833333333333
2025-09-08 13:30:00+00:00,4.102000000,5.722000000,3.244000000,0E-9,0.181000000,1.944000000,0E-9,0.004000000,0.527000000,0E-9,15.723000000,31.025,-1054.415273833672,1483.0595392639814,0.0,934.2777777777777
2025-09-08 14:00:00+00:00,4.322000000,5.698000000,3.245000000,0E-9,0.190000000,2.028000000,0E-9,0.003000000,0.542000000,0E-9,16.028000000,31.64,-1090.4835490423675,1483.0218049912946,305.0,945.3888888888888
2025-09-08 14:30:00+00:00,4.273000000,6.073000000,3.244000000,0E-9,0.184000000,2.081000000,0E-9,0.004000000,0.554000000,0E-9,16.413000000,31.12,-1080.8497320908564,1499.482853814793,0.0,1086.5277777777778
2025-09-08 15:00:00+00:00,5.896000000,5.727000000,3.243000000,0E-9,0.184000000,2.333000000,0E-9,0.003000000,0.859000000,0E-9,18.245000000,37.895,-1048.4319405594397,1529.6190909090908,311.6666666666667,1211.4722222222224
2025-09-08 15:30:00+00:00,7.360000000,5.701000000,3.243000000,0E-9,0.187000000,2.491000000,0E-9,0.004000000,0.756000000,0E-9,19.742000000,40.115,-1075.6863009313151,1535.58638242142,0.0,1312.4166666666665
2025-09-08 16:00:00+00:00,9.341000000,5.471000000,3.249000000,0E-9,0.231000000,2.493000000,0E-9,0.001000000,0.974000000,0.127000000,21.887000000,47.47,-935.2109716953612,1501.2353837175374,324.3333333333333,1269.3611111111109
2025-09-08 16:30:00+00:00,11.230000000,5.590000000,3.258000000,0E-9,0.272000000,2.498000000,0E-9,0.004000000,0.584000000,0.136000000,23.570000000,52.42,-986.6507652173909,1609.3363101449265,0.0,1251.3888888888887
2025-09-08 17:00:00+00:00,11.801000000,5.583000000,3.263000000,0E-9,0.482000000,2.484000000,0E-9,0.032000000,0.739000000,0.448000000,24.832000000,77.695,-974.6635459553489,1608.179501304726,329.0,1134.361111111111
2025-09-08 17:30:00+00:00,12.212000000,5.271000000,3.263000000,0E-9,0.589000000,2.489000000,0E-9,0.040000000,1.074000000,0.800000000,25.738000000,88.34,-945.8374912689175,1651.500552968568,0.0,931.3888888888889
2025-09-08 18:00:00+00:00,12.640000000,4.983000000,3.259000000,0E-9,0.706000000,2.478000000,0E-9,0.091000000,1.826000000,0.785000000,26.767000000,112.555,-906.0796056828065,1683.6039170774134,330.3333333333333,1075.388888888889
2025-09-08 18:30:00+00:00,13.212000000,4.658000000,3.255000000,0E-9,0.709000000,2.488000000,0E-9,0.091000000,2.162000000,0.675000000,27.250000000,124.75,-910.5423707147007,1679.7505403834975,0.0,938.8611111111113
2025-09-08 19:00:00+00:00,13.270000000,4.802000000,3.255000000,0E-9,0.710000000,2.492000000,0E-9,0.091000000,2.285000000,0.659000000,27.564000000,120.565,-815.705033381712,1691.2624876632801,333.0,824.1666666666667
2025-09-08 19:30:00+00:00,13.232000000,4.854000000,3.254000000,0E-9,0.709000000,2.495000000,0E-9,0.092000000,2.399000000,0.849000000,27.884000000,119.475,-821.2645539087471,1687.4873118279568,0.0,883.1666666666665
2025-09-08 20:00:00+00:00,13.577000000,5.204000000,3.254000000,0E-9,0.697000000,2.493000000,0E-9,0.089000000,1.833000000,0.849000000,27.995000000,79.835,-828.9179028504943,1643.7444269924367,326.5,830.0277777777775
2025-09-08 20:30:00+00:00,13.523000000,5.664000000,3.259000000,0E-9,0.599000000,2.493000000,0E-9,0.078000000,1.170000000,0.419000000,27.204000000,74.065,-829.9363318777293,1615.1669053857345,0.0,851.3055555555553
2025-09-08 21:00:00+00:00,13.244000000,5.816000000,3.257000000,0E-9,0.507000000,2.491000000,0E-9,0.012000000,0.775000000,0.239000000,26.340000000,62.56,-855.7342699243748,1603.9597091332168,325.3333333333333,982.6111111111113
2025-09-08 21:30:00+00:00,13.323000000,5.639000000,3.259000000,0E-9,0.417000000,2.469000000,0E-9,0.001000000,0.376000000,0.123000000,25.606000000,55.88499999999999,-917.1882659295902,1591.7849316264187,0.0,1134.0277777777778
2025-09-08 22:00:00+00:00,11.779000000,5.275000000,3.262000000,0E-9,0.389000000,2.485000000,0E-9,0.001000000,0.289000000,0.111000000,23.591000000,53.05,-939.7299825682741,1533.1761882626386,330.0,1116.1944444444448
2025-09-08 22:30:00+00:00,10.704000000,4.758000000,3.266000000,0E-9,0.378000000,2.483000000,0E-9,0.001000000,0.234000000,0E-9,21.824000000,52.485,-951.0575392670155,1522.357047702152,0.0,1123.111111111111
2025-09-08 23:00:00+00:00,9.599000000,4.513000000,3.270000000,0E-9,0.326000000,2.478000000,0E-9,0.002000000,0.338000000,0E-9,20.525000000,43.12,-906.8967259994166,1533.1463524948938,332.6666666666667,493.0000000000001
2025-09-08 23:30:00+00:00,9.171000000,4.619000000,3.267000000,0E-9,0.328000000,2.474000000,0E-9,0.001000000,0.331000000,0E-9,20.190000000,39.7,-904.7122083212108,1502.3954931626417,0.0,392.30555555555566
2025-09-09 00:00:00+00:00,9.005000000,4.387000000,3.267000000,0E-9,0.328000000,2.471000000,0E-9,0.002000000,0.368000000,0.270000000,20.097000000,39.51,-908.6950801048647,1541.556897757064,333.6,522.6944444444443
2025-09-09 00:30:00+00:00,8.999000000,3.924000000,3.273000000,0E-9,0.328000000,2.472000000,0E-9,0.002000000,0.210000000,0.162000000,19.369000000,39.54,-923.6069696969697,1524.5588315850816,0.0,536.8055555555555
2025-09-09 01:00:00+00:00,8.729000000,3.880000000,3.268000000,0E-9,0.315000000,2.481000000,0E-9,0.001000000,0.353000000,0.268000000,19.294000000,39.93,-953.7695860058305,1525.1444839650144,334.6666666666667,533.9166666666667
2025-09-09 01:30:00+00:00,9.201000000,3.465000000,3.270000000,0E-9,0.315000000,2.483000000,0E-9,0.002000000,0.150000000,0.157000000,19.043000000,40.02499999999999,-951.8155164387549,1522.463500145476,0.0,533.0
2025-09-09 02:00:00+00:00,9.270000000,3.271000000,3.270000000,0E-9,0.315000000,2.482000000,0E-9,0.002000000,0.156000000,0E-9,18.765000000,41.17,-986.8850058038304,1510.5814799767852,335.0,606.2500000000001
2025-09-09 02:30:00+00:00,9.129000000,3.229000000,3.270000000,0E-9,0.316000000,2.493000000,0E-9,0.002000000,0.136000000,0E-9,18.574000000,39.355,-948.7550594720049,1518.344624310995,0.0,642.7222222222222
2025-09-09 03:00:00+00:00,8.591000000,3.201000000,3.268000000,0E-9,0.317000000,2.498000000,0E-9,0.002000000,0.263000000,0E-9,18.138000000,38.125,-1045.5776194613384,1515.9177584708953,335.6666666666667,652.0000000000001
2025-09-09 03:30:00+00:00,8.632000000,3.164000000,3.269000000,0E-9,0.317000000,2.500000000,0E-9,0.002000000,0.153000000,0E-9,18.035000000,37.56,-1058.6155030443604,1507.0488924325891,0.0,646.5277777777779
2025-09-09 04:00:00+00:00,8.947000000,3.320000000,3.274000000,0E-9,0.316000000,2.478000000,0E-9,0.002000000,0.134000000,0E-9,18.470000000,38.53,-1025.2305587892897,1521.113242142025,336.6666666666667,632.5833333333331
2025-09-09 04:30:00+00:00,8.274000000,3.441000000,3.266000000,0E-9,0.324000000,2.501000000,0E-9,0.001000000,0.279000000,0E-9,18.086000000,37.64,-905.0952268760909,1406.912981384526,0.0,617.1388888888889
2025-09-09 05:00:00+00:00,8.846000000,3.537000000,3.266000000,0E-9,0.339000000,2.505000000,0E-9,0.002000000,0.241000000,0E-9,18.735000000,40.09,-1069.066583381755,1588.7036868099947,343.0,1723.666666666667
2025-09-09 05:30:00+00:00,9.682000000,3.594000000,3.262000000,0E-9,0.344000000,2.508000000,0E-9,0.002000000,0.221000000,0.134000000,19.746000000,42.025,-1070.8219121071018,1591.1998515715945,0.0,1711.6111111111109
2025-09-09 06:00:00+00:00,10.781000000,3.750000000,3.260000000,0E-9,0.387000000,2.506000000,0E-9,0.002000000,0.376000000,0.140000000,21.202000000,44.715,-1063.7388514102945,1606.1871474265768,346.0,1647.3333333333333
2025-09-09 06:30:00+00:00,11.807000000,3.849000000,3.259000000,0E-9,0.510000000,2.504000000,0E-9,0.006000000,0.586000000,0.200000000,22.720000000,46.46,-1036.5527085747385,1616.7239339513321,0.0,1522.5555555555554
2025-09-09 07:00:00+00:00,12.268000000,3.991000000,3.260000000,0E-9,0.539000000,2.502000000,0E-9,0.052000000,1.094000000,0.139000000,23.843000000,54.48499999999999,-971.5558675534998,1642.7395459803354,343.75,1336.2777777777778
2025-09-09 07:30:00+00:00,12.496000000,4.309000000,3.260000000,0E-9,0.525000000,2.502000000,0E-9,0.052000000,1.647000000,0.139000000,24.929000000,54.65,-986.1608521739124,1632.3207507246377,0.0,1241.0
2025-09-09 08:00:00+00:00,12.281000000,4.345000000,3.261000000,0E-9,0.526000000,2.501000000,0E-9,0.004000000,1.324000000,0.139000000,24.381000000,53.045,-988.0618853171153,1627.5473935708073,338.0,1177.6666666666667
2025-09-09 08:30:00+00:00,11.774000000,4.676000000,3.263000000,0E-9,0.384000000,2.498000000,0E-9,0.001000000,0.915000000,0.138000000,23.649000000,49.38,-987.6590885416665,1626.0805497685185,0.0,1167.222222222222
2025-09-09 09:00:00+00:00,11.193000000,4.931000000,3.260000000,0E-9,0.377000000,2.500000000,0E-9,0.004000000,0.476000000,0.190000000,22.930000000,42.15,-1006.4968555652425,1620.3521970357456,312.75,1147.0
2025-09-09 09:30:00+00:00,10.663000000,4.879000000,3.264000000,0E-9,0.388000000,2.497000000,0E-9,0.001000000,0.532000000,0.024000000,22.249000000,38.785,-1032.3675072632186,1617.280334108077,0.0,1144.4444444444443
2025-09-09 10:00:00+00:00,10.001000000,5.018000000,3.263000000,0E-9,0.368000000,2.496000000,0E-9,0.004000000,0.463000000,0E-9,21.612000000,39.04,-1027.2763011314187,1594.2401972729906,310.5,1250.9166666666663
2025-09-09 10:30:00+00:00,,,,,,,,,,,,0.0,-1052.5933478260863,1601.7701391304352,0.0,1392.1388888888891
2025-09-09 11:00:00+00:00,,,,,,,,,,,,0.0,-1027.4595789779328,1541.7773315911725,318.66666666666663,1419.8333333333333
2025-09-09 11:30:00+00:00,,,,,,,,,,,,0.0,-1063.4712645348839,1558.0433808139544,0.0,1543.9722222222217
2025-09-09 12:00:00+00:00,,,,,,,,,,,,0.0,-1041.9229997098926,1519.8120974760664,305.0,1505.166666666667
2025-09-09 12:30:00+00:00,,,,,,,,,,,,0.0,-1046.939959207459,1537.7397115384608,0.0,1610.2777777777778
2025-09-09 13:00:00+00:00,,,,,,,,,,,,0.0,-1063.9544598899504,1522.730738488271,305.0,1660.5555555555557
2025-09-09 13:30:00+00:00,,,,,,,,,,,,0.0,-1048.918940665702,1525.1264746743864,0.0,1826.861111111111
2025-09-09 14:00:00+00:00,,,,,,,,,,,,0.0,-1040.8075996533798,1530.5313460427499,311.16666666666663,1940.0833333333337
2025-09-09 14:30:00+00:00,,,,,,,,,,,,0.0,-1043.7272466705274,1530.668225246091,0.0,2081.2777777777783
2025-09-09 15:00:00+00:00,,,,,,,,,,,,0.0,-1074.1286637681162,1532.83332173913,316.5,2143.8611111111113
2025-09-09 15:30:00+00:00,,,,,,,,,,,,0.0,-1040.222272199652,1540.3980789320954,0.0,2056.527777777778
2025-09-09 16:00:00+00:00,,,,,,,,,,,,0.0,-1055.036751018034,1560.4173211169286,322.2,2076.5
2025-09-09 16:30:00+00:00,,,,,,,,,,,,0.0,-1035.3433158660846,1583.5917874818049,0.0,2161.3888888888887
2025-09-09 17:00:00+00:00,,,,,,,,,,,,0.0,-1028.3162609202088,1582.300643564356,323.2,2437.638888888889
2025-09-09 17:30:00+00:00,,,,,,,,,,,,0.0,-1012.5040827023878,1595.9365579499124,0.0,2336.166666666666
2025-09-09 18:00:00+00:00,,,,,,,,,,,,0.0,-1003.916032577079,1632.1310907504358,310.25,2518.6944444444443
2025-09-09 18:30:00+00:00,,,,,,,,,,,,0.0,-985.4171960442112,1594.2563234438621,0.0,2610.777777777778
2025-09-09 19:00:00+00:00,,,,,,,,,,,,0.0,-872.99109624891,1591.0045420180286,306.0,2860.3055555555557
2025-09-09 19:30:00+00:00,,,,,,,,,,,,0.0,-869.2165173116088,1572.9501396566768,0.0,2934.8611111111118
2025-09-09 20:00:00+00:00,,,,,,,,,,,,0.0,-918.0578733294601,1565.7230999418946,309.0,2839.499999999999
2025-09-09 20:30:00+00:00,,,,,,,,,,,,0.0,-894.0507674418608,1548.420069767442,0.0,2972.861111111111
2025-09-09 21:00:00+00:00,,,,,,,,,,,,0.0,-907.3864627039628,1500.4535839160837,316.3333333333333,3027.194444444444
2025-09-09 21:30:00+00:00,,,,,,,,,,,,0.0,-929.3005208030261,1521.2128425952862,0.0,3039.3611111111118
2025-09-09 22:00:00+00:00,,,,,,,,,,,,0.0,-924.994579575211,1521.9556124527205,311.75,2985.388888888889
2025-09-09 22:30:00+00:00,,,,,,,,,,,,0.0,-925.0345894428149,1537.1968680351908,0.0,3094.3333333333335
2025-09-09 23:00:00+00:00,,,,,,,,,,,,0.0,-1001.6635737320435,1511.8793374377015,306.25,2162.7777777777783
2025-09-09 23:30:00+00:00,,,,,,,,,,,,0.0,-1014.9796830055772,1507.2970912826536,0.0,1907.6666666666667
2025-09-10 00:00:00+00:00,,,,,,,,,,,,0.0,-1027.7479472913622,1524.5242313323572,305.0,1958.4444444444443
2025-09-10 00:30:00+00:00,,,,,,,,,,,,0.0,-1030.1392599118944,1530.2302143906027,0.0,2071.666666666667
2025-09-10 01:00:00+00:00,,,,,,,,,,,,0.0,-1034.1580152671754,1538.9657604227832,305.0,2176.277777777778
2025-09-10 01:30:00+00:00,,,,,,,,,,,,0.0,-1031.203918879484,1526.1499007878604,0.0,2265.1388888888896
2025-09-10 02:00:00+00:00,,,,,,,,,,,,0.0,-1058.1852648428387,1521.6895285215355,305.0,2432.4444444444453
2025-09-10 02:30:00+00:00,,,,,,,,,,,,0.0,-1048.9321520093188,1531.4214472917881,0.0,2520.777777777778
2025-09-10 03:00:00+00:00,,,,,,,,,,,,0.0,-1102.0475203725227,1501.5883643771808,305.0,2558.861111111111
2025-09-10 03:30:00+00:00,,,,,,,,,,,,0.0,-1101.9617175239728,1497.7505405405386,0.0,2614.027777777778
2025-09-10 04:00:00+00:00,,,,,,,,,,,,0.0,-1105.474436989496,1504.2543203033829,305.0,2634.3611111111104
2025-09-10 04:30:00+00:00,,,,,,,,,,,,0.0,-976.116337412589,1397.3570716783204,0.0,2644.305555555556
2025-09-10 05:00:00+00:00,,,,,,,,,,,,0.0,-1114.251927990709,1572.261419860623,315.0,0.0
2025-09-10 05:30:00+00:00,,,,,,,,,,,,0.0,-1113.6188223320705,1573.2398168072127,0.0,0.0
2025-09-10 06:00:00+00:00,,,,,,,,,,,,0.0,-1144.918044871802,1563.0805652680701,320.0,0.0
2025-09-10 06:30:00+00:00,,,,,,,,,,,,0.0,-1139.5396568769988,1557.5962808956065,0.0,0.0
2025-09-10 07:00:00+00:00,,,,,,,,,,,,0.0,-1062.9384804630988,1621.3541794500773,318.5,0.0
2025-09-10 07:30:00+00:00,,,,,,,,,,,,0.0,-1049.6403278212958,1642.684563388459,0.0,0.0
2025-09-10 08:00:00+00:00,,,,,,,,,,,,0.0,-1051.7566724637716,1637.966997101449,315.0,0.0
2025-09-10 08:30:00+00:00,,,,,,,,,,,,0.0,-1068.9732733604203,1622.3215409170054,0.0,0.0
2025-09-10 09:00:00+00:00,,,,,,,,,,,,0.0,-1079.9097301218826,1697.162478235628,307.25,0.0
2025-09-10 09:30:00+00:00,,,,,,,,,,,,0.0,-1082.1283265661282,1629.5517981438486,0.0,0.0
2025-09-10 10:00:00+00:00,,,,,,,,,,,,0.0,-1096.6206135504556,1621.101645827278,305.0,0.0
2025-09-10 10:30:00+00:00,,,,,,,,,,,,0.0,-1110.0134465737524,1607.7737804878025,0.0,0.0
2025-09-10 11:00:00+00:00,,,,,,,,,,,,0.0,-1028.1586699650793,1548.7283381839356,305.0,0.0
2025-09-10 11:30:00+00:00,,,,,,,,,,,,0.0,-1041.3446935811778,1547.9970781295358,0.0,0.0
2025-09-10 12:00:00+00:00,,,,,,,,,,,,0.0,-1062.630133371989,1552.373055958249,305.0,0.0
2025-09-10 12:30:00+00:00,,,,,,,,,,,,0.0,-1045.6158555684449,1530.7197737819038,0.0,0.0
2025-09-10 13:00:00+00:00,,,,,,,,,,,,0.0,-1024.4193880510438,1518.3076421113635,305.0,0.0
2025-09-10 13:30:00+00:00,,,,,,,,,,,,0.0,-1051.3343704775677,1504.176503617941,0.0,0.0
2025-09-10 14:00:00+00:00,,,,,,,,,,,,0.0,-1023.3724332946629,1510.635475638048,305.0,0.0
2025-09-10 14:30:00+00:00,,,,,,,,,,,,0.0,-1025.1907848247884,1522.5076020851404,0.0,0.0
2025-09-10 15:00:00+00:00,,,,,,,,,,,,0.0,-1095.339057424592,1514.5083062645042,306.25,0.0
2025-09-10 15:30:00+00:00,,,,,,,,,,,,0.0,-1059.5051942028967,1519.13648115942,0.0,0.0
2025-09-10 16:00:00+00:00,,,,,,,,,,,,0.0,-1073.2455465352302,1534.8822876196027,309.0,0.0
2025-09-10 16:30:00+00:00,,,,,,,,,,,,0.0,-1042.6320725689413,1568.7855181422374,0.0,0.0
2025-09-10 17:00:00+00:00,,,,,,,,,,,,0.0,-1043.253780168657,1576.104568188425,311.1666666666667,0.0
2025-09-10 17:30:00+00:00,,,,,,,,,,,,0.0,-1046.4537027341496,1576.2728126817885,0.0,0.0
2025-09-10 18:00:00+00:00,,,,,,,,,,,,0.0,-1060.0178384660112,1594.2356304474115,313.1666666666667,0.0
2025-09-10 18:30:00+00:00,,,,,,,,,,,,0.0,-1488.4357304347798,2012.489220289854,0.0,0.0
2025-09-10 19:00:00+00:00,,,,,,,,,,,,0.0,-1455.680525246669,2098.8594312246096,313.4,0.0
2025-09-10 19:30:00+00:00,,,,,,,,,,,,0.0,-1447.885129473375,2089.8137299970917,0.0,0.0
2025-09-10 20:00:00+00:00,,,,,,,,,,,,0.0,-985.0703199534619,1576.241596858637,306.6666666666667,0.0
2025-09-10 20:30:00+00:00,,,,,,,,,,,,0.0,-994.3636997084562,1545.4166822157413,0.0,0.0
2025-09-10 21:00:00+00:00,,,,,,,,,,,,0.0,-1001.6899153531803,1558.3354670169253,305.0,0.0
2025-09-10 21:30:00+00:00,,,,,,,,,,,,0.0,-1009.9456470931945,1557.0795267309347,0.0,0.0
2025-09-10 22:00:00+00:00,,,,,,,,,,,,0.0,-999.8559906895597,1526.2007826592976,297.5,0.0
2025-09-10 22:30:00+00:00,,,,,,,,,,,,0.0,-1001.2640507436575,1543.3081918926825,0.0,0.0
2025-09-10 23:00:00+00:00,,,,,,,,,,,,0.0,-1033.6691843868339,1564.521590445676,295.0,0.0
2025-09-10 23:30:00+00:00,,,,,,,,,,,,0.0,-1030.3086345148174,1561.1572748402068,0.0,0.0
2025-09-11 00:00:00+00:00,,,,,,,,,,,,0.0,-1063.9656246368393,1512.178312027889,295.0,0.0
2025-09-11 00:30:00+00:00,,,,,,,,,,,,0.0,-1066.5796282311935,1510.041969212894,0.0,0.0
2025-09-11 01:00:00+00:00,,,,,,,,,,,,0.0,-1060.740978229318,1513.4773846153853,295.0,0.0
2025-09-11 01:30:00+00:00,,,,,,,,,,,,0.0,-1064.7754637681169,1507.4970724637678,0.0,0.0
2025-09-11 02:00:00+00:00,,,,,,,,,,,,0.0,-1036.155445832121,1510.5538367702648,295.0,0.0
2025-09-11 02:30:00+00:00,,,,,,,,,,,,0.0,-1061.8588588850193,1512.990853658537,0.0,0.0
2025-09-11 03:00:00+00:00,,,,,,,,,,,,0.0,-1076.082116110303,1418.3520348330878,295.0,0.0
2025-09-11 03:30:00+00:00,,,,,,,,,,,,0.0,-1075.9083657474575,1418.5481770682147,0.0,0.0
2025-09-11 04:00:00+00:00,,,,,,,,,,,,0.0,-1079.6456128093196,1424.5535953420658,295.0,0.0
2025-09-11 04:30:00+00:00,,,,,,,,,,,,0.0,-927.0839463713213,1317.7744068784598,0.0,0.0
2025-09-11 05:00:00+00:00,,,,,,,,,,,,0.0,-1097.7509157188715,1499.8297258675896,303.25,0.0
2025-09-11 05:30:00+00:00,,,,,,,,,,,,0.0,-1150.954274898079,1499.2742778101338,0.0,0.0
2025-09-11 06:00:00+00:00,,,,,,,,,,,,0.0,-1130.838037383175,1496.1906483644873,312.0,0.0
2025-09-11 06:30:00+00:00,,,,,,,,,,,,0.0,-1098.3810309579424,1493.497608060748,0.0,0.0
2025-09-11 07:00:00+00:00,,,,,,,,,,,,0.0,-1081.0776640420024,1628.3222193059196,306.75,0.0
2025-09-11 07:30:00+00:00,,,,,,,,,,,,0.0,-1092.114385198135,1638.3787733100226,0.0,0.0
2025-09-11 08:00:00+00:00,,,,,,,,,,,,0.0,-1098.056666666667,1633.7763324614928,297.5,0.0
2025-09-11 08:30:00+00:00,,,,,,,,,,,,0.0,-1113.177941944848,1614.572731494919,0.0,0.0
2025-09-11 09:00:00+00:00,,,,,,,,,,,,0.0,-1115.2430997382971,1646.1125734225066,295.0,0.0
2025-09-11 09:30:00+00:00,,,,,,,,,,,,0.0,-1114.8940547625978,1617.6927119137779,0.0,0.0
2025-09-11 10:00:00+00:00,,,,,,,,,,,,0.0,-1134.3493600930801,1572.3196509598604,295.0,0.0
2025-09-11 10:30:00+00:00,,,,,,,,,,,,0.0,-1104.52079545455,1605.1261217948754,0.0,0.0
2025-09-11 11:00:00+00:00,,,,,,,,,,,,0.0,-1103.7037412790712,1536.9733401162785,295.0,0.0
2025-09-11 11:30:00+00:00,,,,,,,,,,,,0.0,-1078.8247510917051,1551.1364395924265,0.0,0.0
2025-09-11 12:00:00+00:00,,,,,,,,,,,,0.0,-1152.0155574963576,1537.5350800582225,295.0,0.0
2025-09-11 12:30:00+00:00,,,,,,,,,,,,0.0,-1121.3077965116313,1535.6145784883672,0.0,0.0
2025-09-11 13:00:00+00:00,,,,,,,,,,,,0.0,-1094.6214928841155,1526.743752541384,295.0,0.0
2025-09-11 13:30:00+00:00,,,,,,,,,,,,0.0,-1106.0029741504516,1532.9595817600905,0.0,0.0
2025-09-11 14:00:00+00:00,,,,,,,,,,,,0.0,-1090.5554701102753,1521.0239930353994,295.0,0.0
2025-09-11 14:30:00+00:00,,,,,,,,,,,,0.0,-1112.1798779424632,1559.623237430978,0.0,0.0
2025-09-11 15:00:00+00:00,,,,,,,,,,,,0.0,-1089.075045045047,1497.5696134844482,295.0,0.0
2025-09-11 15:30:00+00:00,,,,,,,,,,,,0.0,-1116.445081632653,1504.4691807580211,0.0,0.0
2025-09-11 16:00:00+00:00,,,,,,,,,,,,0.0,-1105.7458401400238,1512.306301050169,298.6666666666667,0.0
2025-09-11 16:30:00+00:00,,,,,,,,,,,,0.0,-1109.4815301661347,1517.6938939084837,0.0,0.0
2025-09-11 17:00:00+00:00,,,,,,,,,,,,0.0,-1108.4559503649657,1529.2506802919686,306.0,0.0
2025-09-11 17:30:00+00:00,,,,,,,,,,,,0.0,-1074.2289238845099,1555.150046660832,0.0,0.0
2025-09-11 18:00:00+00:00,,,,,,,,,,,,0.0,-1072.0449415887826,1593.9812032710308,306.6666666666667,0.0
2025-09-11 18:30:00+00:00,,,,,,,,,,,,0.0,-1047.9557854852842,1553.5142436607352,0.0,0.0
2025-09-11 19:00:00+00:00,,,,,,,,,,,,0.0,-998.0649752114316,1611.397107028289,307.0,0.0
2025-09-11 19:30:00+00:00,,,,,,,,,,,,0.0,-1008.8975247813403,1599.4960728862984,0.0,0.0
2025-09-11 20:00:00+00:00,,,,,,,,,,,,0.0,-1029.8813664233555,1581.632429197081,305.0,0.0
2025-09-11 20:30:00+00:00,,,,,,,,,,,,0.0,-1049.3603132318494,1538.3361797423868,0.0,0.0
2025-09-11 21:00:00+00:00,,,,,,,,,,,,0.0,-1039.0214871194364,1503.1635304449667,297.5,0.0
2025-09-11 21:30:00+00:00,,,,,,,,,,,,0.0,-1038.9089350497363,1499.4249912229345,0.0,0.0
2025-09-11 22:00:00+00:00,,,,,,,,,,,,0.0,-1033.9359831051547,1492.1140576755045,295.0,0.0
2025-09-11 22:30:00+00:00,,,,,,,,,,,,0.0,-1031.452580268533,1526.346882662001,0.0,0.0
2025-09-11 23:00:00+00:00,,,,,,,,,,,,0.0,-1004.6574077303119,1521.3221418192393,295.0,0.0
