Year,MPAN_Code,DNO_Key,Short_Code,Band,Time_Period,Min_Rate_p_kWh,Max_Rate_p_kWh,Mean_Rate_p_kWh,Median_Rate_p_kWh,GSP_Group_ID,GSP_Group_Name,Count,Unit,File_Path
2015,12,UKPN-LPN,LPN,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.0,2.0,1.45679012345679,1.0,C,London,162,p/kWh,dno_data_enhanced/EMEB-Schedule-of-charges-and-other-tables-2015-V1-10.xlsx
2015,12,UKPN-LPN,LPN,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.0,3.44,2.135833333333333,2.161,C,London,18,p/kWh,dno_data_enhanced/MIDE-Schedule-of-charges-and-other-tables-2015-V1-10.xlsx
2015,12,UKPN-LPN,LPN,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.0,2.36,1.705,1.483,C,London,15,p/kWh,dno_data_enhanced/MIDE-Schedule-of-charges-and-other-tables-2015-V1-10.xlsx
2015,12,UKPN-LPN,LPN,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.003,1.023,1.013333333333333,1.015,C,London,12,p/kWh,dno_data_enhanced/MIDE-Schedule-of-charges-and-other-tables-2015-V1-10.xlsx
2015,12,UKPN-LPN,LPN,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.0,2.0,1.45679012345679,1.0,C,London,162,p/kWh,dno_data_enhanced/MIDE-Schedule-of-charges-and-other-tables-2015-V1-10.xlsx
2015,12,UKPN-LPN,LPN,RED,16:00-19:00 (weekdays) (default),0.06,3.0,1.931590909090909,2.429,C,London,22,p/kWh,dno_data_enhanced/EMEB-Schedule-of-charges-and-other-tables-2015-V1-10.xlsx
2015,12,UKPN-LPN,LPN,RED,16:00-19:00 (weekdays) (default),0.043,2.0,1.372631578947368,1.723,C,London,19,p/kWh,dno_data_enhanced/EMEB-Schedule-of-charges-and-other-tables-2015-V1-10.xlsx
2015,12,UKPN-LPN,LPN,RED,16:00-19:00 (weekdays) (default),1.01,1.06,1.033833333333333,1.056,C,London,6,p/kWh,dno_data_enhanced/EMEB-Schedule-of-charges-and-other-tables-2015-V1-10.xlsx
2015,12,UKPN-LPN,LPN,RED,16:00-19:00 (weekdays) (default),1.0,2.0,1.469387755102041,1.0,C,London,49,p/kWh,dno_data_enhanced/EMEB-Schedule-of-charges-and-other-tables-2015-V1-10.xlsx
2015,12,UKPN-LPN,LPN,RED,16:00-19:00 (weekdays) (default),0.066,4.0,2.258409090909091,2.431,C,London,22,p/kWh,dno_data_enhanced/MIDE-Schedule-of-charges-and-other-tables-2015-V1-10.xlsx
2015,12,UKPN-LPN,LPN,RED,16:00-19:00 (weekdays) (default),0.045,2.36,1.493157894736842,1.669,C,London,19,p/kWh,dno_data_enhanced/MIDE-Schedule-of-charges-and-other-tables-2015-V1-10.xlsx
2015,12,UKPN-LPN,LPN,RED,16:00-19:00 (weekdays) (default),1.018,1.023,1.021,1.022,C,London,3,p/kWh,dno_data_enhanced/MIDE-Schedule-of-charges-and-other-tables-2015-V1-10.xlsx
2015,12,UKPN-LPN,LPN,RED,16:00-19:00 (weekdays) (default),1.0,2.0,1.469387755102041,1.0,C,London,49,p/kWh,dno_data_enhanced/MIDE-Schedule-of-charges-and-other-tables-2015-V1-10.xlsx
2016,12,UKPN-LPN,LPN,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",1.009,1.011,1.009666666666667,1.01,C,London,6,p/kWh,dno_data_enhanced/EMEB-Schedule-of-charges-and-other-tables-v-1-0-2016.xlsx
2016,12,UKPN-LPN,LPN,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.0,5.34,2.825833333333334,2.365,C,London,18,p/kWh,dno_data_enhanced/MIDE-Schedule-of-charges-and-other-tables-v-1-0-2016.xlsx
2016,12,UKPN-LPN,LPN,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.0,4.05,2.414666666666667,1.584,C,London,15,p/kWh,dno_data_enhanced/MIDE-Schedule-of-charges-and-other-tables-v-1-0-2016.xlsx
2016,12,UKPN-LPN,LPN,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.003,1.023,1.015,1.018,C,London,12,p/kWh,dno_data_enhanced/MIDE-Schedule-of-charges-and-other-tables-v-1-0-2016.xlsx
2016,12,UKPN-LPN,LPN,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.0,2.0,1.461077844311377,1.0,C,London,167,p/kWh,dno_data_enhanced/MIDE-Schedule-of-charges-and-other-tables-v-1-0-2016.xlsx
2016,12,UKPN-LPN,LPN,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.0,4.48,2.391363636363636,2.146,C,London,22,p/kWh,dno_data_enhanced/EMEB-Schedule-of-charges-and-other-tables-v-1-0-2016.xlsx
2016,12,UKPN-LPN,LPN,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.0,3.56,2.190666666666667,1.5,C,London,15,p/kWh,dno_data_enhanced/EMEB-Schedule-of-charges-and-other-tables-v-1-0-2016.xlsx
2016,12,UKPN-LPN,LPN,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.01,1.011,1.010333333333333,1.01,C,London,6,p/kWh,dno_data_enhanced/EMEB-Schedule-of-charges-and-other-tables-v-1-0-2016.xlsx
2016,12,UKPN-LPN,LPN,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.0,2.0,1.461077844311377,1.0,C,London,167,p/kWh,dno_data_enhanced/EMEB-Schedule-of-charges-and-other-tables-v-1-0-2016.xlsx
2016,12,UKPN-LPN,LPN,RED,16:00-19:00 (weekdays) (default),0.067,5.34,2.745227272727273,2.672,C,London,22,p/kWh,dno_data_enhanced/MIDE-Schedule-of-charges-and-other-tables-v-1-0-2016.xlsx
2016,12,UKPN-LPN,LPN,RED,16:00-19:00 (weekdays) (default),0.045,4.05,1.969736842105263,1.79,C,London,19,p/kWh,dno_data_enhanced/MIDE-Schedule-of-charges-and-other-tables-v-1-0-2016.xlsx
2016,12,UKPN-LPN,LPN,RED,16:00-19:00 (weekdays) (default),1.018,1.023,1.021,1.022,C,London,3,p/kWh,dno_data_enhanced/MIDE-Schedule-of-charges-and-other-tables-v-1-0-2016.xlsx
