DNO_Name,MPAN_Code,DNO_Key,Short_Code,Band,Time_Period,Min_Rate_p_kWh,Max_Rate_p_kWh,Mean_Rate_p_kWh,Median_Rate_p_kWh,GSP_Group_ID,GSP_Group_Name,Count,Unit,File_Path
National Grid Electricity Distribution – East Midlands (EMID),12,UKPN-LPN,LPN,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.142,10.271,5.020217391304348,1.943,C,London,23,p/kWh,dno_data_enhanced/EMEB - Schedule of charges and other tables- 2025 V.0.2 for publishing.xlsx
National Grid Electricity Distribution – East Midlands (EMID),12,UKPN-LPN,LPN,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.098,7.101,3.469173913043478,1.343,C,London,23,p/kWh,dno_data_enhanced/EMEB - Schedule of charges and other tables- 2025 V.0.2 for publishing.xlsx
National Grid Electricity Distribution – East Midlands (EMID),12,UKPN-LPN,LPN,RED,16:00-19:00 (weekdays) (default),0.242,34.0,8.934722222222222,1.63,C,London,18,p/kWh,dno_data_enhanced/MIDE - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx
National Grid Electricity Distribution – East Midlands (EMID),12,UKPN-LPN,LPN,RED,16:00-19:00 (weekdays) (default),0.159,6.506,2.579,1.072,C,London,15,p/kWh,dno_data_enhanced/MIDE - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx
National Grid Electricity Distribution – East Midlands (EMID),12,UKPN-LPN,LPN,RED,16:00-19:00 (weekdays) (default),0.142,11.0,5.265555555555555,1.943,C,London,18,p/kWh,dno_data_enhanced/EMEB - Schedule of charges and other tables- 2025 V.0.2 for publishing.xlsx
National Grid Electricity Distribution – East Midlands (EMID),12,UKPN-LPN,LPN,RED,16:00-19:00 (weekdays) (default),0.098,7.101,2.847333333333333,1.343,C,London,15,p/kWh,dno_data_enhanced/EMEB - Schedule of charges and other tables- 2025 V.0.2 for publishing.xlsx
National Grid Electricity Distribution – South Wales (SWALES),21,NGED-SWales,SWALES,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.267,19.258,7.392608695652174,1.453,K,South Wales,23,p/kWh,dno_data_enhanced/SWAE - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx
National Grid Electricity Distribution – South Wales (SWALES),21,NGED-SWales,SWALES,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.177,12.788,4.909217391304347,0.965,K,South Wales,23,p/kWh,dno_data_enhanced/SWAE - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx
National Grid Electricity Distribution – South Wales (SWALES),21,NGED-SWales,SWALES,RED,16:00-19:00 (weekdays) (default),0.267,19.258,6.992666666666667,1.453,K,South Wales,15,p/kWh,dno_data_enhanced/SWAE - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx
National Grid Electricity Distribution – South Wales (SWALES),21,NGED-SWales,SWALES,RED,16:00-19:00 (weekdays) (default),0.177,12.788,4.643333333333334,0.965,K,South Wales,15,p/kWh,dno_data_enhanced/SWAE - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx
National Grid Electricity Distribution – South Wales (SWALES),21,NGED-SWales,SWALES,RED,16:00-19:00 (weekdays) (default),0.0974305085920311,7.29077420744636,2.629906443931563,2.567523905919928,K,South Wales,4,p/kWh,dno_data_enhanced/SWAE - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx
National Grid Electricity Distribution – South West (SWEST),22,NGED-SW,SWEST,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.202,24.78,9.31982608695652,1.624,L,South Western,23,p/kWh,dno_data_enhanced/SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx
National Grid Electricity Distribution – South West (SWEST),22,NGED-SW,SWEST,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.124,15.218,5.724173913043479,0.997,L,South Western,23,p/kWh,dno_data_enhanced/SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx
National Grid Electricity Distribution – South West (SWEST),22,NGED-SW,SWEST,RED,16:00-19:00 (weekdays) (default),0.202,24.78,8.868666666666666,1.624,L,South Western,15,p/kWh,dno_data_enhanced/SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx
National Grid Electricity Distribution – South West (SWEST),22,NGED-SW,SWEST,RED,16:00-19:00 (weekdays) (default),0.124,15.218,5.446333333333333,0.997,L,South Western,15,p/kWh,dno_data_enhanced/SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx
National Grid Electricity Distribution – South West (SWEST),22,NGED-SW,SWEST,RED,16:00-19:00 (weekdays) (default),0.0790647506066863,22.28315467626602,8.155641870680565,3.987529755451392,L,South Western,5,p/kWh,dno_data_enhanced/SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",1.0,1.0,1.0,1.0,M,Yorkshire,6,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2025-26 PCDM Model v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.2135683667826878,1.0,0.4400311492019062,0.2382600734485183,M,Yorkshire,11,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2025-26 PCDM Model v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.7254501626923034,1.0,0.9138514368118352,0.9797496993602794,M,Yorkshire,24,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2025-26 PCDM Model v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.1209786108303744,1.021,0.4287561674999246,0.34,M,Yorkshire,7,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2025-26 CDCM Model v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.95,1.197,1.016380530973451,1.009,M,Yorkshire,113,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2025-26 Schedule of charges and other tables v0.2.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.122955710411,0.15745271273,0.1402042115705,0.15745271273,M,Yorkshire,2,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2025-26 Schedule of charges and other tables v0.2.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.0,1.0,1.0,1.0,M,Yorkshire,5,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2025-26 PCDM Model v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.1249577932781994,1.0,0.5127367255448104,0.4069195176429565,M,Yorkshire,12,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2025-26 PCDM Model v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.3192287115039312,1.0,0.7638903321684983,0.7869756817773566,M,Yorkshire,23,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2025-26 PCDM Model v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.1209786108303744,1.036,0.4460488620832454,0.5185685915808262,M,Yorkshire,6,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2025-26 CDCM Model v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",8.494093093147457,8.494093093147457,8.494093093147457,8.494093093147457,M,Yorkshire,1,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2025-26 CDCM Model v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.311,18.12,7.302869565217391,1.59,M,Yorkshire,23,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2025-26 Schedule of charges and other tables v0.2.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.183,10.67,4.300391304347825,0.936,M,Yorkshire,23,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2025-26 Schedule of charges and other tables v0.2.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.957,1.145,1.016044247787611,1.007,M,Yorkshire,113,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2025-26 Schedule of charges and other tables v0.2.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.0673990798266,1.96336129494,0.5988844044071501,0.243613174082,M,Yorkshire,4,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2025-26 Schedule of charges and other tables v0.2.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,RED,16:00-19:00 (weekdays) (default),1.0,1.0,1.0,1.0,M,Yorkshire,7,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2025-26 PCDM Model v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,RED,16:00-19:00 (weekdays) (default),7.432,8.4,7.916,8.4,M,Yorkshire,2,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2025-26 PCDM Model v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,RED,16:00-19:00 (weekdays) (default),0.8849588694823903,0.8849588694823903,0.8849588694823903,0.8849588694823903,M,Yorkshire,1,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2025-26 PCDM Model v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,RED,16:00-19:00 (weekdays) (default),0.8849588694823903,0.8849588694823903,0.8849588694823903,0.8849588694823903,M,Yorkshire,1,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2025-26 PCDM Model v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,RED,16:00-19:00 (weekdays) (default),0.0201370692947085,1.0,0.3287542834154596,0.2160349265024103,M,Yorkshire,32,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2025-26 PCDM Model v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,RED,16:00-19:00 (weekdays) (default),0.007236402970938,1.0,0.3483397621218627,0.1056603447212433,M,Yorkshire,14,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2025-26 PCDM Model v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,RED,16:00-19:00 (weekdays) (default),0.0171829357833725,1.0,0.4553001666465229,0.2240166126937786,M,Yorkshire,7,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2025-26 CDCM Model v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,RED,16:00-19:00 (weekdays) (default),1.072,1.072,1.072,1.072,M,Yorkshire,1,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2025-26 CDCM Model v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,RED,16:00-19:00 (weekdays) (default),5.927686038136387,5.927686038136387,5.927686038136387,5.927686038136387,M,Yorkshire,1,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2025-26 CDCM Model v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,RED,16:00-19:00 (weekdays) (default),1.0,1.0,1.0,1.0,M,Yorkshire,7,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2025-26 CDCM Model v0.1.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,RED,16:00-19:00 (weekdays) (default),0.311,9.568,3.439210526315789,1.59,M,Yorkshire,19,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2025-26 Schedule of charges and other tables v0.2.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,RED,16:00-19:00 (weekdays) (default),0.183,5.635,2.198421052631579,0.936,M,Yorkshire,19,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2025-26 Schedule of charges and other tables v0.2.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,RED,16:00-19:00 (weekdays) (default),0.945,1.234,1.020212389380531,1.01,M,Yorkshire,113,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2025-26 Schedule of charges and other tables v0.2.xlsx
Northern Powergrid (North East),23,NPg-Y,Y,RED,16:00-19:00 (weekdays) (default),0.143846304156,0.392229431017,0.2680378675865,0.392229431017,M,Yorkshire,2,p/kWh,dno_data_enhanced/Northern Powergrid (Northeast) - 2025-26 Schedule of charges and other tables v0.2.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",1.0,1.0,1.0,1.0,F,North East,6,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2025-26 PCDM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.2013272824484832,1.0,0.4402018465173947,0.2575565773703093,F,North East,11,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2025-26 PCDM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.7185125800980855,1.0,0.909802424892304,0.9721024313914156,F,North East,24,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2025-26 PCDM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.902,1.347,1.015470588235294,1.005,F,North East,204,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2025-26 Schedule of charges and other tables v0.2.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.1260844971520341,1.029,0.408333032046707,0.3632467271749153,F,North East,7,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2025-26 CDCM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.0,1.0,1.0,1.0,F,North East,5,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2025-26 PCDM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.1501491106686862,1.0,0.5142170263491445,0.3926891169212574,F,North East,12,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2025-26 PCDM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.3170965474558803,1.0,0.7601364731446446,0.7807448204112789,F,North East,23,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2025-26 PCDM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.257,16.99,6.104260869565217,1.741,F,North East,23,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2025-26 Schedule of charges and other tables v0.2.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.153,10.09,3.625304347826087,1.034,F,North East,23,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2025-26 Schedule of charges and other tables v0.2.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.966,1.28,1.0135,1.004,F,North East,204,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2025-26 Schedule of charges and other tables v0.2.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.0019081144108,1.28588591025,0.342385433602105,0.317602571351,F,North East,12,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2025-26 Schedule of charges and other tables v0.2.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.1260844971520341,1.044,0.4222218707211582,0.4052726139004436,F,North East,6,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2025-26 CDCM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",5.970220642920203,5.970220642920203,5.970220642920203,5.970220642920203,F,North East,1,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2025-26 CDCM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),1.0,1.0,1.0,1.0,F,North East,7,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2025-26 PCDM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),0.8936346597538318,0.8936346597538318,0.8936346597538318,0.8936346597538318,F,North East,1,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2025-26 PCDM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),0.8936346597538318,0.8936346597538318,0.8936346597538318,0.8936346597538318,F,North East,1,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2025-26 PCDM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),0.0277541303765591,1.0,0.3289923165742675,0.2094777661909504,F,North East,32,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2025-26 PCDM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),0.0101151388948648,1.0,0.3446266377539975,0.1155907209951265,F,North East,14,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2025-26 PCDM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),0.257,5.294,2.34,1.741,F,North East,19,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2025-26 Schedule of charges and other tables v0.2.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),0.153,3.144,1.560789473684211,1.034,F,North East,19,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2025-26 Schedule of charges and other tables v0.2.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),0.947,1.524,1.019240196078431,1.005,F,North East,204,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2025-26 Schedule of charges and other tables v0.2.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),0.333185221368,2.96313037429,1.30491180871125,1.58445477999,F,North East,4,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2025-26 Schedule of charges and other tables v0.2.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),0.0580323516740149,1.0,0.4093686954371135,0.319388132651601,F,North East,7,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2025-26 CDCM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),1.138,1.138,1.138,1.138,F,North East,1,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2025-26 CDCM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),4.85179135275648,4.85179135275648,4.85179135275648,4.85179135275648,F,North East,1,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2025-26 CDCM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),1.0,1.0,1.0,1.0,F,North East,7,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2025-26 CDCM Model v0.1.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.89,1.241,1.00732196969697,1.001,P,North Scotland,528,p/kWh,dno_data_enhanced/shepd---schedule-of-charges-and-other-tables---april-2025-v0.2.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.836,19.02,8.768260869565216,4.129,P,North Scotland,23,p/kWh,dno_data_enhanced/shepd---schedule-of-charges-and-other-tables---april-2025-v0.2.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.836,11.552,4.62925,4.129,P,North Scotland,12,p/kWh,dno_data_enhanced/shepd---schedule-of-charges-and-other-tables---april-2025-v0.2.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.583,13.26,6.111739130434782,2.877,P,North Scotland,23,p/kWh,dno_data_enhanced/shepd---schedule-of-charges-and-other-tables---april-2025-v0.2.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.889,1.347,1.008818181818182,1.002,P,North Scotland,528,p/kWh,dno_data_enhanced/shepd---schedule-of-charges-and-other-tables---april-2025-v0.2.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",4.27,4.27,4.27,4.27,P,North Scotland,1,p/kWh,dno_data_enhanced/shepd---schedule-of-charges-and-other-tables---april-2025-v0.2.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.026,14.83,6.766217391304347,1.282,P,North Scotland,23,p/kWh,dno_data_enhanced/shepd---schedule-of-charges-and-other-tables--embedded-networks-april-2025-v.0.2.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.016,8.94,4.069782608695652,0.769,P,North Scotland,23,p/kWh,dno_data_enhanced/shepd---schedule-of-charges-and-other-tables--embedded-networks-april-2025-v.0.2.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",3.0,3.0,3.0,3.0,P,North Scotland,1,p/kWh,dno_data_enhanced/shepd---schedule-of-charges-and-other-tables--embedded-networks-april-2025-v.0.2.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),0.836,11.552,4.767631578947368,4.129,P,North Scotland,19,p/kWh,dno_data_enhanced/shepd---schedule-of-charges-and-other-tables---april-2025-v0.2.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),0.934,21.99,10.108,12.898,P,North Scotland,12,p/kWh,dno_data_enhanced/shepd---schedule-of-charges-and-other-tables---april-2025-v0.2.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),0.583,8.05,3.45,2.877,P,North Scotland,19,p/kWh,dno_data_enhanced/shepd---schedule-of-charges-and-other-tables---april-2025-v0.2.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),0.892,1.21,1.0066875,1.001,P,North Scotland,528,p/kWh,dno_data_enhanced/shepd---schedule-of-charges-and-other-tables---april-2025-v0.2.xlsx
