Year,MPAN_Code,DNO_Key,Short_Code,Band,Time_Period,Min_Rate_p_kWh,Max_Rate_p_kWh,Mean_Rate_p_kWh,Median_Rate_p_kWh,GSP_Group_ID,GSP_Group_Name,Count,Unit,File_Path
2024,21,NGED-SWales,SWALES,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",33.29,33.29,33.29,33.29,K,South Wales,1,p/kWh,dno_data_enhanced/SWAE-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx
2024,21,NGED-SWales,SWALES,RED,16:00-19:00 (weekdays) (default),0.133,11.908,4.388333333333334,1.124,K,South Wales,15,p/kWh,dno_data_enhanced/SWAE-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx
2024,21,NGED-SWales,SWALES,RED,16:00-19:00 (weekdays) (default),0.087,7.776,2.865666666666667,0.734,K,South Wales,15,p/kWh,dno_data_enhanced/SWAE-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx
2024,21,NGED-SWales,SWALES,RED,16:00-19:00 (weekdays) (default),0.1379197315804305,6.323312449266765,1.829117895953336,0.4631034640649668,K,South Wales,4,p/kWh,dno_data_enhanced/SWAE-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx
2025,21,NGED-SWales,SWALES,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.267,19.258,7.392608695652174,1.453,K,South Wales,23,p/kWh,dno_data_enhanced/SWAE - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx
2025,21,NGED-SWales,SWALES,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.177,12.788,4.909217391304347,0.965,K,South Wales,23,p/kWh,dno_data_enhanced/SWAE - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx
2025,21,NGED-SWales,SWALES,RED,16:00-19:00 (weekdays) (default),0.267,19.258,6.992666666666667,1.453,K,South Wales,15,p/kWh,dno_data_enhanced/SWAE - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx
2025,21,NGED-SWales,SWALES,RED,16:00-19:00 (weekdays) (default),0.177,12.788,4.643333333333334,0.965,K,South Wales,15,p/kWh,dno_data_enhanced/SWAE - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx
2025,21,NGED-SWales,SWALES,RED,16:00-19:00 (weekdays) (default),0.0974305085920311,7.29077420744636,2.629906443931563,2.567523905919928,K,South Wales,4,p/kWh,dno_data_enhanced/SWAE - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx
2026,21,NGED-SWales,SWALES,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.294,18.538,7.638869565217391,1.53,K,South Wales,23,p/kWh,dno_data_enhanced/SWAE - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx
2026,21,NGED-SWales,SWALES,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.195,12.339,5.083173913043479,1.018,K,South Wales,23,p/kWh,dno_data_enhanced/SWAE - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx
2026,21,NGED-SWales,SWALES,RED,16:00-19:00 (weekdays) (default),0.294,18.538,6.787333333333334,1.53,K,South Wales,15,p/kWh,dno_data_enhanced/SWAE - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx
2026,21,NGED-SWales,SWALES,RED,16:00-19:00 (weekdays) (default),0.195,12.339,4.517333333333334,1.018,K,South Wales,15,p/kWh,dno_data_enhanced/SWAE - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx
2026,21,NGED-SWales,SWALES,RED,16:00-19:00 (weekdays) (default),0.0812631950151872,6.834281169808261,1.98991810162448,0.907523786616811,K,South Wales,4,p/kWh,dno_data_enhanced/SWAE - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx
