file_path,dno_name,mpan_code,year,band,sheet_name,time_period,min_rate,max_rate,mean_rate,median_rate,count,unit
dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 PCDM Model v0.1.xlsx,Northern Powergrid Yorkshire,15.0,2026,RED,Fixed inputs,16:00-19:00 (weekdays) (default),1.0,1.0,1.0,1.0,7,p/kWh
dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 PCDM Model v0.1.xlsx,Northern Powergrid Yorkshire,15.0,2026,AMBER,Fixed inputs,"07:00-16:00, 19:00-23:00 (weekdays) (default)",1.0,1.0,1.0,1.0,6,p/kWh
dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 PCDM Model v0.1.xlsx,Northern Powergrid Yorkshire,15.0,2026,GREEN,Fixed inputs,"23:00-07:00 (all days), all day (weekends) (default)",1.0,1.0,1.0,1.0,5,p/kWh
dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 PCDM Model v0.1.xlsx,Northern Powergrid Yorkshire,15.0,2026,RED,MEAV,16:00-19:00 (weekdays) (default),0.884712244800845,0.884712244800845,0.884712244800845,0.884712244800845,1,p/kWh
dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 PCDM Model v0.1.xlsx,Northern Powergrid Yorkshire,15.0,2026,RED,Capitalised,16:00-19:00 (weekdays) (default),0.884712244800845,0.884712244800845,0.884712244800845,0.884712244800845,1,p/kWh
dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 PCDM Model v0.1.xlsx,Northern Powergrid Yorkshire,15.0,2026,RED,Rev allocation,16:00-19:00 (weekdays) (default),0.027752009043217,1.0,0.3289922502826005,0.2094777661909504,32,p/kWh
dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 PCDM Model v0.1.xlsx,Northern Powergrid Yorkshire,15.0,2026,AMBER,Rev allocation,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.2020150843967503,1.0,0.4408872671524702,0.25884431309057,11,p/kWh
dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 PCDM Model v0.1.xlsx,Northern Powergrid Yorkshire,15.0,2026,GREEN,Rev allocation,"23:00-07:00 (all days), all day (weekends) (default)",0.1506073861663933,1.0,0.5140084195743158,0.3902986185244727,12,p/kWh
dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 PCDM Model v0.1.xlsx,Northern Powergrid Yorkshire,15.0,2026,RED,EDCM discounts,16:00-19:00 (weekdays) (default),0.0101318740745851,1.0,0.3446297310089586,0.1158774490483892,14,p/kWh
dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 PCDM Model v0.1.xlsx,Northern Powergrid Yorkshire,15.0,2026,AMBER,EDCM discounts,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.7180823188209571,1.0,0.9096768297170836,0.9720917265613854,24,p/kWh
dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 PCDM Model v0.1.xlsx,Northern Powergrid Yorkshire,15.0,2026,GREEN,EDCM discounts,"23:00-07:00 (all days), all day (weekends) (default)",0.3178925334451395,1.0,0.7604770082547788,0.7808901581603959,23,p/kWh
dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 Schedule of charges and other tables v0.1.xlsx,Northern Powergrid Yorkshire,15.0,2026,RED,"Annex 1 LV, HV and UMS charges",16:00-19:00 (weekdays) (default),0.212,6.786,2.7413157894736844,1.819,19,p/kWh
dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 Schedule of charges and other tables v0.1.xlsx,Northern Powergrid Yorkshire,15.0,2026,GREEN,"Annex 1 LV, HV and UMS charges","23:00-07:00 (all days), all day (weekends) (default)",0.212,18.03,6.708521739130434,1.819,23,p/kWh
dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 Schedule of charges and other tables v0.1.xlsx,Northern Powergrid Yorkshire,15.0,2026,RED,Annex 4 LDNO charges,16:00-19:00 (weekdays) (default),0.126,4.034,1.8002631578947368,1.081,19,p/kWh
dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 Schedule of charges and other tables v0.1.xlsx,Northern Powergrid Yorkshire,15.0,2026,GREEN,Annex 4 LDNO charges,"23:00-07:00 (all days), all day (weekends) (default)",0.126,10.72,3.9883478260869567,1.081,23,p/kWh
dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 Schedule of charges and other tables v0.1.xlsx,Northern Powergrid Yorkshire,15.0,2026,RED,Nodal prices,16:00-19:00 (weekdays) (default),0.0923123989311,1.50052108716,0.744450630228275,0.982363014996,4,p/kWh
dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 Schedule of charges and other tables v0.1.xlsx,Northern Powergrid Yorkshire,15.0,2026,GREEN,Nodal prices,"23:00-07:00 (all days), all day (weekends) (default)",0.00239294303604,1.7767418407,0.4107868545080408,0.298541273735,12,p/kWh
dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 PCDM Model v0.1.xlsx,Northern Powergrid Northeast,23.0,2026,RED,Fixed inputs,16:00-19:00 (weekdays) (default),1.0,1.0,1.0,1.0,7,p/kWh
dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 PCDM Model v0.1.xlsx,Northern Powergrid Northeast,23.0,2026,AMBER,Fixed inputs,"07:00-16:00, 19:00-23:00 (weekdays) (default)",1.0,1.0,1.0,1.0,6,p/kWh
dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 PCDM Model v0.1.xlsx,Northern Powergrid Northeast,23.0,2026,GREEN,Fixed inputs,"23:00-07:00 (all days), all day (weekends) (default)",1.0,1.0,1.0,1.0,5,p/kWh
dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 PCDM Model v0.1.xlsx,Northern Powergrid Northeast,23.0,2026,RED,DNO inputs,16:00-19:00 (weekdays) (default),7.432,8.4,7.916,8.4,2,p/kWh
dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 PCDM Model v0.1.xlsx,Northern Powergrid Northeast,23.0,2026,RED,MEAV,16:00-19:00 (weekdays) (default),0.8821000643921629,0.8821000643921629,0.8821000643921629,0.8821000643921629,1,p/kWh
dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 PCDM Model v0.1.xlsx,Northern Powergrid Northeast,23.0,2026,RED,Capitalised,16:00-19:00 (weekdays) (default),0.8821000643921629,0.8821000643921629,0.8821000643921629,0.8821000643921629,1,p/kWh
dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 PCDM Model v0.1.xlsx,Northern Powergrid Northeast,23.0,2026,RED,Rev allocation,16:00-19:00 (weekdays) (default),0.0201394423612931,1.0,0.3287543575737904,0.2160349265024103,32,p/kWh
dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 PCDM Model v0.1.xlsx,Northern Powergrid Northeast,23.0,2026,AMBER,Rev allocation,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.2141519617188879,1.0,0.4405899708676621,0.2382600734485183,11,p/kWh
dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 PCDM Model v0.1.xlsx,Northern Powergrid Northeast,23.0,2026,GREEN,Rev allocation,"23:00-07:00 (all days), all day (weekends) (default)",0.1256288292466607,1.0,0.5128173578317564,0.4061388703078358,12,p/kWh
dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 PCDM Model v0.1.xlsx,Northern Powergrid Northeast,23.0,2026,RED,EDCM discounts,16:00-19:00 (weekdays) (default),0.007245730098631,1.0,0.348341402116726,0.1058894867440427,14,p/kWh
dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 PCDM Model v0.1.xlsx,Northern Powergrid Northeast,23.0,2026,AMBER,EDCM discounts,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.7251169212857024,1.0,0.9137541522269856,0.9797442291212444,24,p/kWh
dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 PCDM Model v0.1.xlsx,Northern Powergrid Northeast,23.0,2026,GREEN,EDCM discounts,"23:00-07:00 (all days), all day (weekends) (default)",0.3200414484629307,1.0,0.764233086068083,0.7871466576411361,23,p/kWh
dno_data_enhanced/shepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.0.xlsx,SSEN Hydro,17.0,2026,RED,"Annex 1 LV, HV & UMS charges_N",16:00-19:00 (weekdays) (default),0.036,13.091,4.25,1.423,19,p/kWh
dno_data_enhanced/shepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.0.xlsx,SSEN Hydro,17.0,2026,GREEN,"Annex 1 LV, HV & UMS charges_N","23:00-07:00 (all days), all day (weekends) (default)",0.036,17.61,7.820391304347826,1.423,23,p/kWh
dno_data_enhanced/shepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.0.xlsx,SSEN Hydro,17.0,2026,RED,Annex 4 LDNO charges_N,16:00-19:00 (weekdays) (default),0.022,7.842,2.905666666666667,0.853,15,p/kWh
dno_data_enhanced/shepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.0.xlsx,SSEN Hydro,17.0,2026,GREEN,Annex 4 LDNO charges_N,"23:00-07:00 (all days), all day (weekends) (default)",0.022,10.55,4.685217391304348,0.853,23,p/kWh
dno_data_enhanced/shepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.0.xlsx,SSEN Hydro,17.0,2026,RED,Nodal prices_N,16:00-19:00 (weekdays) (default),2.0,2.0,2.0,2.0,1,p/kWh
dno_data_enhanced/shepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.0.xlsx,SSEN Hydro,17.0,2026,GREEN,Nodal prices_N,"23:00-07:00 (all days), all day (weekends) (default)",3.0,3.0,3.0,3.0,1,p/kWh
dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 CDCM Model v0.1.xlsx,Northern Powergrid Yorkshire,15.0,2026,RED,Inputs by network level,16:00-19:00 (weekdays) (default),0.0200344961941318,1.0,0.40966738166441,0.3111720972605861,7,p/kWh
dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 CDCM Model v0.1.xlsx,Northern Powergrid Yorkshire,15.0,2026,AMBER,Inputs by network level,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.1031944732918213,1.028,0.4138850892780063,0.4242009339103418,7,p/kWh
dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 CDCM Model v0.1.xlsx,Northern Powergrid Yorkshire,15.0,2026,GREEN,Inputs by network level,"23:00-07:00 (all days), all day (weekends) (default)",0.1031944732918213,1.044,0.4288659374910074,0.426001151654223,6,p/kWh
dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 CDCM Model v0.1.xlsx,Northern Powergrid Yorkshire,15.0,2026,RED,Load & loss characteristics,16:00-19:00 (weekdays) (default),1.15,1.15,1.15,1.15,1,p/kWh
dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 CDCM Model v0.1.xlsx,Northern Powergrid Yorkshire,15.0,2026,RED,Pseudo-load coefficients,16:00-19:00 (weekdays) (default),5.459759707628587,5.459759707628587,5.459759707628587,5.459759707628587,1,p/kWh
dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 CDCM Model v0.1.xlsx,Northern Powergrid Yorkshire,15.0,2026,GREEN,Pseudo-load coefficients,"23:00-07:00 (all days), all day (weekends) (default)",6.413388332059849,6.413388332059849,6.413388332059849,6.413388332059849,1,p/kWh
dno_data_enhanced/Northern Powergrid (Yorkshire) - 2026-27 CDCM Model v0.1.xlsx,Northern Powergrid Yorkshire,15.0,2026,RED,Revenue matching,16:00-19:00 (weekdays) (default),1.0,1.0,1.0,1.0,7,p/kWh
dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 CDCM Model v0.1.xlsx,Northern Powergrid Northeast,23.0,2026,RED,Inputs by network level,16:00-19:00 (weekdays) (default),0.0312468270259447,1.0,0.4494901127396707,0.1998948936365413,7,p/kWh
dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 CDCM Model v0.1.xlsx,Northern Powergrid Northeast,23.0,2026,AMBER,Inputs by network level,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.0778417054614455,1.024,0.4347644273327059,0.34,7,p/kWh
dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 CDCM Model v0.1.xlsx,Northern Powergrid Northeast,23.0,2026,GREEN,Inputs by network level,"23:00-07:00 (all days), all day (weekends) (default)",0.0778417054614455,1.04,0.4532251652214902,0.5798279501794078,6,p/kWh
dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 CDCM Model v0.1.xlsx,Northern Powergrid Northeast,23.0,2026,RED,Load & loss characteristics,16:00-19:00 (weekdays) (default),1.102,1.102,1.102,1.102,1,p/kWh
dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 CDCM Model v0.1.xlsx,Northern Powergrid Northeast,23.0,2026,RED,Pseudo-load coefficients,16:00-19:00 (weekdays) (default),6.309499959591288,6.309499959591288,6.309499959591288,6.309499959591288,1,p/kWh
dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 CDCM Model v0.1.xlsx,Northern Powergrid Northeast,23.0,2026,GREEN,Pseudo-load coefficients,"23:00-07:00 (all days), all day (weekends) (default)",8.54632928881902,8.54632928881902,8.54632928881902,8.54632928881902,1,p/kWh
dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 CDCM Model v0.1.xlsx,Northern Powergrid Northeast,23.0,2026,RED,Revenue matching,16:00-19:00 (weekdays) (default),1.0,1.0,1.0,1.0,7,p/kWh
dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 Schedule of charges and other tables v0.1.xlsx,Northern Powergrid Northeast,23.0,2026,RED,"Annex 1 LV, HV and UMS charges",16:00-19:00 (weekdays) (default),0.24,11.239,3.8897368421052634,1.702,19,p/kWh
dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 Schedule of charges and other tables v0.1.xlsx,Northern Powergrid Northeast,23.0,2026,GREEN,"Annex 1 LV, HV and UMS charges","23:00-07:00 (all days), all day (weekends) (default)",0.24,17.97,7.637695652173913,1.702,23,p/kWh
dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 Schedule of charges and other tables v0.1.xlsx,Northern Powergrid Northeast,23.0,2026,RED,Annex 4 LDNO charges,16:00-19:00 (weekdays) (default),0.141,6.631,2.467368421052632,1.004,19,p/kWh
dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 Schedule of charges and other tables v0.1.xlsx,Northern Powergrid Northeast,23.0,2026,GREEN,Annex 4 LDNO charges,"23:00-07:00 (all days), all day (weekends) (default)",0.141,10.6,4.505434782608695,1.004,23,p/kWh
dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 Schedule of charges and other tables v0.1.xlsx,Northern Powergrid Northeast,23.0,2026,RED,Nodal prices,16:00-19:00 (weekdays) (default),0.194564093379,0.496940828306,0.3457524608425,0.496940828306,2,p/kWh
dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 Schedule of charges and other tables v0.1.xlsx,Northern Powergrid Northeast,23.0,2026,AMBER,Nodal prices,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.603009691752,0.78045220879,0.6917309502710001,0.78045220879,2,p/kWh
dno_data_enhanced/Northern Powergrid (Northeast) - 2026-27 Schedule of charges and other tables v0.1.xlsx,Northern Powergrid Northeast,23.0,2026,GREEN,Nodal prices,"23:00-07:00 (all days), all day (weekends) (default)",0.0061693459713,1.83079724027,0.3679462217924666,0.0911329321766,6,p/kWh
dno_data_enhanced/SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx,National Grid South West,22.0,2026,RED,"Annex 1 LV, HV and UMS charges",16:00-19:00 (weekdays) (default),0.198,22.754,8.255333333333335,1.814,15,p/kWh
dno_data_enhanced/SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx,National Grid South West,22.0,2026,GREEN,"Annex 1 LV, HV and UMS charges","23:00-07:00 (all days), all day (weekends) (default)",0.198,22.754,8.750521739130434,1.814,23,p/kWh
dno_data_enhanced/SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx,National Grid South West,22.0,2026,RED,Annex 4 LDNO charges,16:00-19:00 (weekdays) (default),0.122,14.031,5.0906666666666665,1.119,15,p/kWh
dno_data_enhanced/SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx,National Grid South West,22.0,2026,GREEN,Annex 4 LDNO charges,"23:00-07:00 (all days), all day (weekends) (default)",0.122,14.031,5.395695652173913,1.119,23,p/kWh
dno_data_enhanced/SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx,National Grid South West,22.0,2026,RED,Nodal prices,16:00-19:00 (weekdays) (default),1.8853446403923175,20.958025353829644,11.177943514642063,16.8903109207861,4,p/kWh
dno_data_enhanced/sepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.1.xlsx,SSEN Southern,20.0,2026,RED,"Annex 1 LV, HV & UMS charges_A",16:00-19:00 (weekdays) (default),0.244,15.491,5.063684210526316,1.907,19,p/kWh
dno_data_enhanced/sepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.1.xlsx,SSEN Southern,20.0,2026,GREEN,"Annex 1 LV, HV & UMS charges_A","23:00-07:00 (all days), all day (weekends) (default)",0.244,15.491,6.289608695652174,1.907,23,p/kWh
dno_data_enhanced/sepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.1.xlsx,SSEN Southern,20.0,2026,RED,"Annex 1 LV, HV & UMS charges_B",16:00-19:00 (weekdays) (default),0.092,11.88,3.976315789473684,1.538,19,p/kWh
dno_data_enhanced/sepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.1.xlsx,SSEN Southern,20.0,2026,GREEN,"Annex 1 LV, HV & UMS charges_B","23:00-07:00 (all days), all day (weekends) (default)",0.092,11.88,5.227826086956522,1.538,23,p/kWh
dno_data_enhanced/sepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.1.xlsx,SSEN Southern,20.0,2026,RED,"Annex 1 LV, HV & UMS charges_C",16:00-19:00 (weekdays) (default),0.064,11.164,3.576052631578947,0.761,19,p/kWh
dno_data_enhanced/sepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.1.xlsx,SSEN Southern,20.0,2026,GREEN,"Annex 1 LV, HV & UMS charges_C","23:00-07:00 (all days), all day (weekends) (default)",0.489,10.892,5.217636363636363,0.489,11,p/kWh
dno_data_enhanced/sepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.1.xlsx,SSEN Southern,20.0,2026,RED,"Annex 1 LV, HV & UMS charges_D",16:00-19:00 (weekdays) (default),0.484,15.389,5.482368421052631,3.36,19,p/kWh
dno_data_enhanced/sepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.1.xlsx,SSEN Southern,20.0,2026,GREEN,"Annex 1 LV, HV & UMS charges_D","23:00-07:00 (all days), all day (weekends) (default)",0.484,23.5,10.478652173913042,3.36,23,p/kWh
dno_data_enhanced/sepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.1.xlsx,SSEN Southern,20.0,2026,RED,"Annex 1 LV, HV & UMS charges_E",16:00-19:00 (weekdays) (default),0.194,11.064,3.7568421052631575,1.418,19,p/kWh
dno_data_enhanced/sepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.1.xlsx,SSEN Southern,20.0,2026,GREEN,"Annex 1 LV, HV & UMS charges_E","23:00-07:00 (all days), all day (weekends) (default)",0.194,13.84,6.436173913043478,1.418,23,p/kWh
dno_data_enhanced/sepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.1.xlsx,SSEN Southern,20.0,2026,RED,"Annex 1 LV, HV & UMS charges_F",16:00-19:00 (weekdays) (default),0.24,11.239,3.8897368421052634,1.702,19,p/kWh
dno_data_enhanced/sepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.1.xlsx,SSEN Southern,20.0,2026,GREEN,"Annex 1 LV, HV & UMS charges_F","23:00-07:00 (all days), all day (weekends) (default)",0.24,17.97,7.637695652173913,1.702,23,p/kWh
dno_data_enhanced/sepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.1.xlsx,SSEN Southern,20.0,2026,RED,"Annex 1 LV, HV & UMS charges_G",16:00-19:00 (weekdays) (default),0.15,16.206,5.400263157894737,2.565,19,p/kWh
dno_data_enhanced/sepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.1.xlsx,SSEN Southern,20.0,2026,GREEN,"Annex 1 LV, HV & UMS charges_G","23:00-07:00 (all days), all day (weekends) (default)",0.15,16.206,4.982608695652174,2.565,23,p/kWh
dno_data_enhanced/sepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.1.xlsx,SSEN Southern,20.0,2026,RED,"Annex 1 LV, HV & UMS charges_J",16:00-19:00 (weekdays) (default),0.238,21.23,6.272631578947369,0.768,19,p/kWh
dno_data_enhanced/sepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.1.xlsx,SSEN Southern,20.0,2026,GREEN,"Annex 1 LV, HV & UMS charges_J","23:00-07:00 (all days), all day (weekends) (default)",0.238,21.23,7.371565217391304,0.768,23,p/kWh
dno_data_enhanced/sepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.1.xlsx,SSEN Southern,20.0,2026,RED,"Annex 1 LV, HV & UMS charges_K",16:00-19:00 (weekdays) (default),0.294,18.538,5.779473684210527,1.53,19,p/kWh
dno_data_enhanced/sepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.1.xlsx,SSEN Southern,20.0,2026,GREEN,"Annex 1 LV, HV & UMS charges_K","23:00-07:00 (all days), all day (weekends) (default)",0.294,18.538,7.638869565217391,1.53,23,p/kWh
dno_data_enhanced/sepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.1.xlsx,SSEN Southern,20.0,2026,RED,"Annex 1 LV, HV & UMS charges_L",16:00-19:00 (weekdays) (default),0.198,22.754,6.93842105263158,1.814,19,p/kWh
dno_data_enhanced/sepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.1.xlsx,SSEN Southern,20.0,2026,GREEN,"Annex 1 LV, HV & UMS charges_L","23:00-07:00 (all days), all day (weekends) (default)",0.198,22.754,8.750521739130434,1.814,23,p/kWh
dno_data_enhanced/sepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.1.xlsx,SSEN Southern,20.0,2026,RED,"Annex 1 LV, HV & UMS charges_M",16:00-19:00 (weekdays) (default),0.212,6.786,2.7413157894736844,1.819,19,p/kWh
dno_data_enhanced/sepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.1.xlsx,SSEN Southern,20.0,2026,GREEN,"Annex 1 LV, HV & UMS charges_M","23:00-07:00 (all days), all day (weekends) (default)",0.212,18.03,6.708521739130434,1.819,23,p/kWh
dno_data_enhanced/sepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.1.xlsx,SSEN Southern,20.0,2026,RED,Annex 4 LDNO charges_A,16:00-19:00 (weekdays) (default),0.161,10.228,3.486315789473684,1.259,19,p/kWh
dno_data_enhanced/sepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.1.xlsx,SSEN Southern,20.0,2026,GREEN,Annex 4 LDNO charges_A,"23:00-07:00 (all days), all day (weekends) (default)",0.161,10.228,4.153913043478261,1.259,23,p/kWh
dno_data_enhanced/sepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.1.xlsx,SSEN Southern,20.0,2026,RED,Annex 4 LDNO charges_B,16:00-19:00 (weekdays) (default),0.063,8.171,2.866052631578947,1.057,19,p/kWh
dno_data_enhanced/sepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.1.xlsx,SSEN Southern,20.0,2026,GREEN,Annex 4 LDNO charges_B,"23:00-07:00 (all days), all day (weekends) (default)",0.063,8.171,3.5971739130434783,1.057,23,p/kWh
dno_data_enhanced/sepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.1.xlsx,SSEN Southern,20.0,2026,RED,Annex 4 LDNO charges_C,16:00-19:00 (weekdays) (default),0.046,7.992,2.679736842105263,0.545,19,p/kWh
dno_data_enhanced/sepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.1.xlsx,SSEN Southern,20.0,2026,GREEN,Annex 4 LDNO charges_C,"23:00-07:00 (all days), all day (weekends) (default)",0.35,7.798,3.735454545454546,0.35,11,p/kWh
dno_data_enhanced/sepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.1.xlsx,SSEN Southern,20.0,2026,RED,Annex 4 LDNO charges_D,16:00-19:00 (weekdays) (default),0.296,9.419,3.923666666666667,2.056,15,p/kWh
dno_data_enhanced/sepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.1.xlsx,SSEN Southern,20.0,2026,GREEN,Annex 4 LDNO charges_D,"23:00-07:00 (all days), all day (weekends) (default)",0.296,14.38,6.412478260869565,2.056,23,p/kWh
dno_data_enhanced/sepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.1.xlsx,SSEN Southern,20.0,2026,RED,Annex 4 LDNO charges_E,16:00-19:00 (weekdays) (default),0.128,7.307,2.6242105263157893,0.937,19,p/kWh
dno_data_enhanced/sepd---schedule-of-charges-and-other-tables---embedded-networks-april-2026-v1.1.xlsx,SSEN Southern,20.0,2026,GREEN,Annex 4 LDNO charges_E,"23:00-07:00 (all days), all day (weekends) (default)",0.128,9.14,4.250652173913044,0.937,23,p/kWh
