file_path,dno_name,mpan_code,year,band,sheet_name,time_period,min_rate,max_rate,mean_rate,median_rate,count,unit
dno_data_enhanced/SWEB-Schedule-of-charges-and-other-tables-v-1-0-2016.xlsx,National Grid South West,22.0,2016,RED,Annex 1 LV and HV charges,16:00-19:00 (weekdays) (default),0.15,6.08,3.037894736842105,3.714,19,p/kWh
dno_data_enhanced/SWEB-Schedule-of-charges-and-other-tables-v-1-0-2016.xlsx,National Grid South West,22.0,2016,GREEN,Annex 1 LV and HV charges,"23:00-07:00 (all days), all day (weekends) (default)",1.0,6.08,3.7676666666666665,3.207,15,p/kWh
dno_data_enhanced/SWEB-Schedule-of-charges-and-other-tables-v-1-0-2016.xlsx,National Grid South West,22.0,2016,RED,Annex 4 LDNO charges,16:00-19:00 (weekdays) (default),0.094,4.36,2.2081578947368423,2.337,19,p/kWh
dno_data_enhanced/SWEB-Schedule-of-charges-and-other-tables-v-1-0-2016.xlsx,National Grid South West,22.0,2016,GREEN,Annex 4 LDNO charges,"23:00-07:00 (all days), all day (weekends) (default)",1.0,4.36,2.683333333333333,2.018,15,p/kWh
dno_data_enhanced/SWEB-Schedule-of-charges-and-other-tables-v-1-0-2016.xlsx,National Grid South West,22.0,2016,RED,Annex 5 LLFs,16:00-19:00 (weekdays) (default),1.017,1.035,1.0230555555555556,1.021,18,p/kWh
dno_data_enhanced/SWEB-Schedule-of-charges-and-other-tables-v-1-0-2016.xlsx,National Grid South West,22.0,2016,RED,Nodal prices,16:00-19:00 (weekdays) (default),0.1357395840585439,15.126992626384355,4.949203818683185,1.251936583674966,7,p/kWh
dno_data_enhanced/SWEB-Schedule-of-charges-and-other-tables-v-1-0-2016.xlsx,National Grid South West,22.0,2016,RED,SSC TPR unit rate lookup,16:00-19:00 (weekdays) (default),1.0,2.0,1.4745762711864407,1.0,59,p/kWh
dno_data_enhanced/SWEB-Schedule-of-charges-and-other-tables-v-1-0-2016.xlsx,National Grid South West,22.0,2016,GREEN,SSC TPR unit rate lookup,"23:00-07:00 (all days), all day (weekends) (default)",1.0,2.0,1.4610778443113772,1.0,167,p/kWh
dno_data_enhanced/MIDE-Schedule-of-charges-and-other-tables-v-1-0-2016.xlsx,National Grid East Midlands,12.0,2016,RED,Annex 1 LV and HV charges,16:00-19:00 (weekdays) (default),0.067,5.34,2.745227272727273,2.672,22,p/kWh
dno_data_enhanced/MIDE-Schedule-of-charges-and-other-tables-v-1-0-2016.xlsx,National Grid East Midlands,12.0,2016,GREEN,Annex 1 LV and HV charges,"23:00-07:00 (all days), all day (weekends) (default)",1.0,5.34,2.8258333333333336,2.365,18,p/kWh
dno_data_enhanced/MIDE-Schedule-of-charges-and-other-tables-v-1-0-2016.xlsx,National Grid East Midlands,12.0,2016,RED,Annex 4 LDNO charges,16:00-19:00 (weekdays) (default),0.045,4.05,1.969736842105263,1.79,19,p/kWh
dno_data_enhanced/MIDE-Schedule-of-charges-and-other-tables-v-1-0-2016.xlsx,National Grid East Midlands,12.0,2016,GREEN,Annex 4 LDNO charges,"23:00-07:00 (all days), all day (weekends) (default)",1.0,4.05,2.4146666666666667,1.584,15,p/kWh
