file_path,dno_name,mpan_code,year,band,sheet_name,time_period,min_rate,max_rate,mean_rate,median_rate,count,unit
dno_data_enhanced/SWAE-Schedule-of-charges-and-other-tables-2015-V1-10.xlsx,National Grid South Wales,21.0,2015,RED,Annex 1 LV and HV charges,16:00-19:00 (weekdays) (default),0.185,3.97,2.2613157894736844,2.838,19,p/kWh
dno_data_enhanced/SWAE-Schedule-of-charges-and-other-tables-2015-V1-10.xlsx,National Grid South Wales,21.0,2015,GREEN,Annex 1 LV and HV charges,"23:00-07:00 (all days), all day (weekends) (default)",1.0,3.97,2.729,2.623,15,p/kWh
dno_data_enhanced/SWAE-Schedule-of-charges-and-other-tables-2015-V1-10.xlsx,National Grid South Wales,21.0,2015,RED,Annex 4 LDNO charges,16:00-19:00 (weekdays) (default),0.126,2.7,1.6728947368421052,1.931,19,p/kWh
dno_data_enhanced/SWAE-Schedule-of-charges-and-other-tables-2015-V1-10.xlsx,National Grid South Wales,21.0,2015,GREEN,Annex 4 LDNO charges,"23:00-07:00 (all days), all day (weekends) (default)",1.0,2.7,1.9416666666666669,1.785,15,p/kWh
dno_data_enhanced/SWAE-Schedule-of-charges-and-other-tables-2015-V1-10.xlsx,National Grid South Wales,21.0,2015,RED,Annex 5 LLFs,16:00-19:00 (weekdays) (default),1.111,1.14,1.121,1.112,3,p/kWh
dno_data_enhanced/SWAE-Schedule-of-charges-and-other-tables-2015-V1-10.xlsx,National Grid South Wales,21.0,2015,RED,Nodal prices,16:00-19:00 (weekdays) (default),0.885990209819547,6.80786043388864,3.085775085148004,2.33919357127443,4,p/kWh
dno_data_enhanced/SWAE-Schedule-of-charges-and-other-tables-2015-V1-10.xlsx,National Grid South Wales,21.0,2015,RED,SSC TPR unit rate lookup,16:00-19:00 (weekdays) (default),1.0,2.0,1.469387755102041,1.0,49,p/kWh
dno_data_enhanced/SWAE-Schedule-of-charges-and-other-tables-2015-V1-10.xlsx,National Grid South Wales,21.0,2015,GREEN,SSC TPR unit rate lookup,"23:00-07:00 (all days), all day (weekends) (default)",1.0,2.0,1.4567901234567902,1.0,162,p/kWh
dno_data_enhanced/EMEB-Schedule-of-charges-and-other-tables-2015-V1-10.xlsx,National Grid East Midlands,12.0,2015,RED,Annex 1 LV and HV charges,16:00-19:00 (weekdays) (default),0.06,3.0,1.931590909090909,2.429,22,p/kWh
dno_data_enhanced/EMEB-Schedule-of-charges-and-other-tables-2015-V1-10.xlsx,National Grid East Midlands,12.0,2015,GREEN,Annex 1 LV and HV charges,"23:00-07:00 (all days), all day (weekends) (default)",1.0,2.61,1.8784090909090911,2.133,22,p/kWh
dno_data_enhanced/EMEB-Schedule-of-charges-and-other-tables-2015-V1-10.xlsx,National Grid East Midlands,12.0,2015,RED,Annex 4 LDNO charges,16:00-19:00 (weekdays) (default),0.043,2.0,1.3726315789473684,1.723,19,p/kWh
dno_data_enhanced/EMEB-Schedule-of-charges-and-other-tables-2015-V1-10.xlsx,National Grid East Midlands,12.0,2015,GREEN,Annex 4 LDNO charges,"23:00-07:00 (all days), all day (weekends) (default)",1.0,1.85,1.511,1.513,15,p/kWh
dno_data_enhanced/EMEB-Schedule-of-charges-and-other-tables-2015-V1-10.xlsx,National Grid East Midlands,12.0,2015,RED,Annex 5 LLFs,16:00-19:00 (weekdays) (default),1.01,1.06,1.0338333333333334,1.056,6,p/kWh
dno_data_enhanced/EMEB-Schedule-of-charges-and-other-tables-2015-V1-10.xlsx,National Grid East Midlands,12.0,2015,AMBER,Annex 5 LLFs,"07:00-16:00, 19:00-23:00 (weekdays) (default)",1.009,1.011,1.0096666666666667,1.01,6,p/kWh
dno_data_enhanced/EMEB-Schedule-of-charges-and-other-tables-2015-V1-10.xlsx,National Grid East Midlands,12.0,2015,RED,SSC TPR unit rate lookup,16:00-19:00 (weekdays) (default),1.0,2.0,1.469387755102041,1.0,49,p/kWh
dno_data_enhanced/EMEB-Schedule-of-charges-and-other-tables-2015-V1-10.xlsx,National Grid East Midlands,12.0,2015,GREEN,SSC TPR unit rate lookup,"23:00-07:00 (all days), all day (weekends) (default)",1.0,2.0,1.4567901234567902,1.0,162,p/kWh
dno_data_enhanced/SWEB-Schedule-of-charges-and-other-tables-2015-V1-10.xlsx,National Grid South West,22.0,2015,RED,Annex 1 LV and HV charges,16:00-19:00 (weekdays) (default),0.204,4.56,2.5576315789473685,3.355,19,p/kWh
dno_data_enhanced/SWEB-Schedule-of-charges-and-other-tables-2015-V1-10.xlsx,National Grid South West,22.0,2015,GREEN,Annex 1 LV and HV charges,"23:00-07:00 (all days), all day (weekends) (default)",1.0,4.56,3.060666666666666,2.91,15,p/kWh
dno_data_enhanced/SWEB-Schedule-of-charges-and-other-tables-2015-V1-10.xlsx,National Grid South West,22.0,2015,RED,Annex 4 LDNO charges,16:00-19:00 (weekdays) (default),0.129,2.89,1.7755263157894736,2.128,19,p/kWh
dno_data_enhanced/SWEB-Schedule-of-charges-and-other-tables-2015-V1-10.xlsx,National Grid South West,22.0,2015,GREEN,Annex 4 LDNO charges,"23:00-07:00 (all days), all day (weekends) (default)",1.0,2.89,2.038,1.846,15,p/kWh
