Date,SP,BSUoS £/MWh,Half hourly cost £,Half hourly volume MWh
23-May-19,41,0.6,18395,30703
23-May-19,42,1.38,41955,30507
23-May-19,43,1.28,38705,30161
23-May-19,44,0.8,23670,29440
23-May-19,45,0.88,23717,27052
23-May-19,46,0.67,16907,25378
23-May-19,47,2.57,63568,24726
23-May-19,48,2.17,50451,23296
24-May-19,1,1.3,27815,21348
24-May-19,2,1.72,35631,20659
24-May-19,3,1.55,31582,20407
24-May-19,4,1.75,35508,20257
24-May-19,5,2.01,40686,20230
24-May-19,6,1.84,36824,20054
24-May-19,7,1.46,28519,19577
24-May-19,8,1.75,34501,19659
24-May-19,9,1.95,36425,18665
24-May-19,10,2.21,40780,18470
24-May-19,11,2.09,38497,18414
24-May-19,12,2.25,42781,19004
24-May-19,13,1.46,30620,20939
24-May-19,14,1.99,45367,22834
24-May-19,15,0.48,12525,25845
24-May-19,16,0.28,7666,27293
24-May-19,17,0.47,13371,28702
24-May-19,18,0.37,10425,28442
24-May-19,19,0.4,11134,28086
24-May-19,20,0.55,15258,27774
24-May-19,21,0.39,10681,27395
24-May-19,22,0.0,0,27256
24-May-19,23,0.13,3595,27088
24-May-19,24,0.22,5944,26968
24-May-19,25,0.33,8920,27006
24-May-19,26,0.25,6811,26785
24-May-19,27,0.14,3657,26400
24-May-19,28,0.04,1042,26118
24-May-19,29,0.01,239,25730
24-May-19,30,0.0,0,25615
24-May-19,31,0.0,0,25642
24-May-19,32,1.67,43659,26175
24-May-19,33,0.07,1939,27239
24-May-19,34,0.52,14612,28010
24-May-19,35,0.84,24280,28854
24-May-19,36,1.27,36737,28847
24-May-19,37,0.64,18454,28890
24-May-19,38,0.63,18087,28767
24-May-19,39,1.37,39207,28578
24-May-19,40,1.68,47496,28330
24-May-19,41,1.47,41395,28185
24-May-19,42,1.5,42024,28035
24-May-19,43,1.28,36370,28501
24-May-19,44,0.79,22032,27999
24-May-19,45,0.84,21703,25888
24-May-19,46,0.66,16134,24581
24-May-19,47,2.5,61118,24435
24-May-19,48,2.43,56380,23245
25-May-19,1,2.88,60996,21215
25-May-19,2,2.62,54150,20642
25-May-19,3,3.03,61649,20316
25-May-19,4,3.1,62496,20137
25-May-19,5,3.29,65343,19862
25-May-19,6,2.65,51556,19442
25-May-19,7,2.85,54545,19115
25-May-19,8,2.57,48757,18967
25-May-19,9,2.59,47684,18382
25-May-19,10,2.81,50695,18017
25-May-19,11,3.05,54728,17957
25-May-19,12,2.75,49881,18163
25-May-19,13,3.67,68986,18809
25-May-19,14,3.29,64503,19588
25-May-19,15,0.67,14181,21124
25-May-19,16,0.4,8896,22129
25-May-19,17,0.71,16783,23699
25-May-19,18,0.32,7909,24363
25-May-19,19,0.35,8708,24672
25-May-19,20,0.05,1145,24374
25-May-19,21,0.39,9454,23969
25-May-19,22,0.0,0,23368
25-May-19,23,0.44,10134,23130
25-May-19,24,0.27,6206,23029
25-May-19,25,0.3,6811,22924
25-May-19,26,0.22,5097,22824
25-May-19,27,0.51,11571,22492
25-May-19,28,0.52,11696,22299
25-May-19,29,0.0,0,21836
25-May-19,30,0.0,0,21885
25-May-19,31,0.01,309,21978
25-May-19,32,0.0,0,22135
25-May-19,33,0.0,0,22754
25-May-19,34,0.0,0,23487
25-May-19,35,0.0,0,24421
25-May-19,36,0.01,180,24990
25-May-19,37,0.49,12318,25395
25-May-19,38,0.46,11797,25657
25-May-19,39,0.4,10336,25976
25-May-19,40,0.27,7051,26222
25-May-19,41,0.49,12747,25912
25-May-19,42,0.64,16633,25910
25-May-19,43,0.69,17685,25777
25-May-19,44,0.1,2550,25851
25-May-19,45,0.23,5767,24938
25-May-19,46,0.0,0,24012
25-May-19,47,3.23,75485,23335
25-May-19,48,3.74,82804,22122
26-May-19,1,3.15,63717,20211
26-May-19,2,3.15,60893,19351
26-May-19,3,3.35,63723,19017
26-May-19,4,3.43,64751,18889
26-May-19,5,3.59,66644,18572
26-May-19,6,3.65,66246,18141
26-May-19,7,3.86,68816,17821
26-May-19,8,3.88,68627,17710
26-May-19,9,4.01,70141,17511
26-May-19,10,4.19,71221,17018
26-May-19,11,4.94,82600,16736
26-May-19,12,4.75,79407,16716
26-May-19,13,4.36,74344,17061
26-May-19,14,3.79,66797,17625
26-May-19,15,0.56,10219,18401
26-May-19,16,0.53,10097,19228
26-May-19,17,0.92,18628,20338
26-May-19,18,0.27,5678,21171
26-May-19,19,0.12,2627,22182
26-May-19,20,0.0,0,22778
26-May-19,21,0.65,15027,23289
26-May-19,22,0.59,13749,23311
26-May-19,23,0.73,16967,23220
26-May-19,24,1.08,25034,23256
26-May-19,25,0.57,13433,23392
26-May-19,26,0.38,8924,23388
26-May-19,27,0.58,13445,23092
26-May-19,28,1.32,30003,22751
26-May-19,29,1.73,39127,22607
26-May-19,30,0.77,17335,22606
26-May-19,31,1.41,32001,22716
26-May-19,32,1.09,24628,22618
26-May-19,33,1.77,40365,22811
26-May-19,34,1.38,31945,23184
26-May-19,35,1.12,26421,23603
26-May-19,36,1.47,34938,23769
26-May-19,37,2.39,57072,23902
26-May-19,38,2.27,54197,23888
26-May-19,39,2.05,49309,24034
26-May-19,40,1.86,45822,24596
26-May-19,41,1.81,44630,24691
26-May-19,42,2.28,56507,24771
26-May-19,43,1.6,39653,24790
26-May-19,44,1.82,45281,24881
26-May-19,45,1.62,39404,24383
26-May-19,46,1.52,35394,23328
26-May-19,47,4.35,94842,21817
26-May-19,48,5.21,107106,20566
27-May-19,1,9.64,186651,19355
27-May-19,2,8.77,166252,18958
27-May-19,3,11.61,213500,18395
27-May-19,4,9.9,180829,18266
27-May-19,5,10.79,200476,18573
27-May-19,6,11.02,200985,18236
27-May-19,7,11.98,214818,17935
27-May-19,8,11.98,212620,17752
27-May-19,9,12.81,214776,16765
27-May-19,10,13.22,215122,16273
27-May-19,11,13.82,218283,15794
27-May-19,12,13.44,214745,15978
27-May-19,13,12.18,204433,16790
27-May-19,14,8.94,155967,17448
27-May-19,15,1.46,27506,18776
27-May-19,16,1.08,21224,19607
27-May-19,17,1.0,21597,21510
27-May-19,18,0.71,15713,22253
27-May-19,19,0.38,8455,22137
27-May-19,20,0.1,2235,22141
27-May-19,21,0.59,12886,21773
27-May-19,22,0.56,12155,21877
27-May-19,23,0.76,16703,21992
27-May-19,24,1.01,22248,22088
27-May-19,25,0.5,11125,22335
27-May-19,26,0.29,6498,22445
27-May-19,27,0.33,7448,22370
27-May-19,28,0.76,17036,22340
27-May-19,29,0.91,20194,22193
27-May-19,30,0.27,6047,22204
27-May-19,31,0.43,9573,22272
27-May-19,32,0.19,4201,22589
27-May-19,33,0.59,13884,23392
27-May-19,34,0.17,4118,24136
27-May-19,35,0.0,0,25039
27-May-19,36,0.19,4957,25535
27-May-19,37,0.81,20910,25759
27-May-19,38,0.66,17135,25912
27-May-19,39,0.57,14855,26142
27-May-19,40,0.53,14227,26877
27-May-19,41,0.67,18128,27006
27-May-19,42,0.95,25595,26908
27-May-19,43,0.79,21411,27271
27-May-19,44,0.6,16397,27230
27-May-19,45,0.96,24656,25705
27-May-19,46,0.56,13700,24265
27-May-19,47,4.34,101979,23471
27-May-19,48,5.13,113217,22070
28-May-19,1,5.14,108586,21130
28-May-19,2,5.29,108910,20582
28-May-19,3,5.38,110416,20534
28-May-19,4,5.4,110403,20463
28-May-19,5,5.56,112925,20328
28-May-19,6,4.92,98521,20027
28-May-19,7,5.06,100046,19772
28-May-19,8,4.98,97649,19601
28-May-19,9,5.16,100372,19438
28-May-19,10,5.26,100722,19164
28-May-19,11,6.19,117520,18983
28-May-19,12,6.18,121847,19717
28-May-19,13,6.19,135219,21836
28-May-19,14,5.11,121500,23762
28-May-19,15,2.53,65808,25974
28-May-19,16,1.72,47366,27516
28-May-19,17,1.82,52603,28833
28-May-19,18,1.44,42472,29512
28-May-19,19,1.62,46597,28697
28-May-19,20,1.44,40701,28313
28-May-19,21,1.3,36381,28042
28-May-19,22,1.24,34392,27733
28-May-19,23,1.18,32777,27729
28-May-19,24,1.22,33835,27733
28-May-19,25,0.83,22997,27735
28-May-19,26,0.72,19953,27556
28-May-19,27,0.53,14325,27209
28-May-19,28,0.91,24629,27093
28-May-19,29,0.81,21932,26986
28-May-19,30,0.28,7444,26859
28-May-19,31,0.32,8555,26852
28-May-19,32,0.26,6940,27170
28-May-19,33,0.58,16069,27591
28-May-19,34,0.57,16168,28297
28-May-19,35,0.3,8515,28779
28-May-19,36,0.56,16307,28964
28-May-19,37,1.07,31015,29113
28-May-19,38,1.11,32593,29264
28-May-19,39,1.19,34912,29403
28-May-19,40,1.21,35550,29491
28-May-19,41,1.25,36650,29352
28-May-19,42,1.43,41842,29315
28-May-19,43,1.48,43225,29205
28-May-19,44,1.21,35375,29220
28-May-19,45,1.56,43923,28152
28-May-19,46,1.25,32895,26220
28-May-19,47,3.6,87355,24283
28-May-19,48,4.5,102017,22694
29-May-19,1,5.79,126118,21791
29-May-19,2,5.55,117262,21121
29-May-19,3,5.34,110890,20769
29-May-19,4,5.44,112183,20632
29-May-19,5,5.77,118193,20486
29-May-19,6,5.55,112321,20228
29-May-19,7,5.81,115091,19801
29-May-19,8,5.82,113722,19536
29-May-19,9,5.98,115009,19240
29-May-19,10,6.08,115649,19013
29-May-19,11,6.19,117921,19035
29-May-19,12,5.82,114659,19706
29-May-19,13,6.2,131726,21237
29-May-19,14,5.32,120948,22735
29-May-19,15,3.0,76308,25399
29-May-19,16,2.2,59260,26942
29-May-19,17,1.87,52774,28219
29-May-19,18,1.52,43613,28730
29-May-19,19,1.65,44922,27200
29-May-19,20,1.46,38672,26535
29-May-19,21,1.6,42382,26483
29-May-19,22,1.64,43693,26578
29-May-19,23,1.6,42565,26562
29-May-19,24,1.73,45785,26538
29-May-19,25,1.25,33175,26587
29-May-19,26,1.16,30798,26647
29-May-19,27,1.03,27686,26880
29-May-19,28,1.5,40414,26906
29-May-19,29,1.5,40509,26922
29-May-19,30,0.88,23693,26935
29-May-19,31,1.06,28811,27197
29-May-19,32,1.09,30146,27594
29-May-19,33,1.09,30657,28025
29-May-19,34,0.89,25539,28624
29-May-19,35,0.53,15377,29165
29-May-19,36,0.76,22380,29364
29-May-19,37,1.25,36770,29418
29-May-19,38,1.3,38444,29496
29-May-19,39,1.17,34309,29392
29-May-19,40,1.17,34429,29383
29-May-19,41,1.01,29549,29325
29-May-19,42,1.17,34327,29354
29-May-19,43,0.96,28270,29352
29-May-19,44,0.81,23160,28677
29-May-19,45,0.99,27006,27298
29-May-19,46,0.69,17762,25639
29-May-19,47,2.94,70880,24133
29-May-19,48,3.57,81492,22825
30-May-19,1,4.04,85391,21147
30-May-19,2,3.83,78088,20376
30-May-19,3,3.43,68440,19947
30-May-19,4,3.67,73015,19874
30-May-19,5,3.89,76722,19739
30-May-19,6,3.52,68176,19349
30-May-19,7,2.76,53217,19261
30-May-19,8,3.69,70895,19201
30-May-19,9,3.84,73498,19156
30-May-19,10,3.89,73730,18960
30-May-19,11,4.04,76481,18933
30-May-19,12,3.72,73352,19710
30-May-19,13,4.82,104248,21637
30-May-19,14,3.68,86189,23404
30-May-19,15,0.35,9069,25773
30-May-19,16,0.35,9491,27486
30-May-19,17,0.23,6559,29050
30-May-19,18,0.02,458,29766
30-May-19,19,0.23,6545,28953
30-May-19,20,0.0,104,28828
30-May-19,21,0.43,12410,28538
30-May-19,22,0.0,4,28393
30-May-19,23,0.54,15229,28400
30-May-19,24,0.71,20162,28380
30-May-19,25,0.3,8478,28324
30-May-19,26,0.21,5826,28222
30-May-19,27,0.18,5046,28197
30-May-19,28,0.04,1039,28229
30-May-19,29,0.01,226,28242
30-May-19,30,0.43,12232,28282
30-May-19,31,0.14,3938,28347
30-May-19,32,0.71,20250,28547
30-May-19,33,0.03,914,28846
30-May-19,34,0.0,0,29371
30-May-19,35,0.06,1672,30035
30-May-19,36,0.07,1981,30222
30-May-19,37,0.36,10959,30397
30-May-19,38,0.39,11813,30306
30-May-19,39,0.38,11480,30099
30-May-19,40,0.43,13053,30018
30-May-19,41,0.68,20430,29837
30-May-19,42,0.53,15529,29325
30-May-19,43,0.41,11902,29368
30-May-19,44,0.25,7279,28718
30-May-19,45,0.27,7430,27718
30-May-19,46,0.0,0,26111
30-May-19,47,2.05,50020,24403
30-May-19,48,1.87,42891,22979
31-May-19,1,10.45,222057,21241
31-May-19,2,5.89,120678,20502
31-May-19,3,12.21,244472,20022
31-May-19,4,4.74,94571,19945
31-May-19,5,4.75,93487,19680
31-May-19,6,4.27,82335,19285
31-May-19,7,9.07,172179,18987
31-May-19,8,8.59,161987,18858
31-May-19,9,4.51,84813,18785
31-May-19,10,10.05,185176,18420
31-May-19,11,6.18,113345,18330
31-May-19,12,6.45,123264,19107
31-May-19,13,4.14,86908,20973
31-May-19,14,3.4,77239,22699
31-May-19,15,1.7,42364,24951
31-May-19,16,1.12,30109,26764
31-May-19,17,0.92,26251,28619
31-May-19,18,0.77,22742,29488
31-May-19,19,0.39,11425,29159
31-May-19,20,0.23,6735,28979
31-May-19,21,0.83,23459,28255
31-May-19,22,0.65,18091,27966
31-May-19,23,0.31,8544,27949
31-May-19,24,0.21,5750,27750
31-May-19,25,0.52,14297,27680
31-May-19,26,0.25,6766,27460
31-May-19,27,0.0,0,27171
31-May-19,28,1.59,42518,26743
31-May-19,29,0.12,3145,26674
31-May-19,30,1.41,37654,26698
31-May-19,31,1.42,37674,26461
31-May-19,32,2.68,70926,26497
31-May-19,33,1.28,34234,26685
31-May-19,34,0.58,15701,27145
31-May-19,35,0.46,12740,27541
31-May-19,36,1.14,31745,27789
31-May-19,37,0.6,16703,27832
31-May-19,38,0.61,16987,27906
31-May-19,39,0.55,15272,27830
31-May-19,40,0.77,21285,27778
31-May-19,41,0.65,17719,27399
31-May-19,42,0.58,15935,27379
31-May-19,43,0.22,5916,27336
31-May-19,44,0.3,8175,27096
31-May-19,45,0.28,7372,26395
31-May-19,46,0.09,2165,25099
31-May-19,47,1.87,44412,23703
31-May-19,48,2.2,49209,22414
01-Jun-19,1,6.98,143734,20599
01-Jun-19,2,5.82,115569,19869
01-Jun-19,3,9.63,186703,19397
01-Jun-19,4,9.18,176453,19224
01-Jun-19,5,12.67,239526,18907
01-Jun-19,6,10.63,196392,18478
01-Jun-19,7,13.56,247726,18271
01-Jun-19,8,11.82,214164,18119
01-Jun-19,9,9.74,173338,17799
01-Jun-19,10,9.29,161632,17407
01-Jun-19,11,6.32,108792,17219
01-Jun-19,12,6.28,109908,17507
01-Jun-19,13,5.13,94780,18487
01-Jun-19,14,4.49,86503,19285
01-Jun-19,15,1.25,25656,20537
01-Jun-19,16,0.5,10826,21549
01-Jun-19,17,0.91,20795,22734
01-Jun-19,18,1.14,26806,23429
01-Jun-19,19,0.31,7145,23265
01-Jun-19,20,0.0,0,22785
01-Jun-19,21,0.63,14026,22209
01-Jun-19,22,0.26,5544,21458
01-Jun-19,23,0.37,7939,21223
01-Jun-19,24,0.7,14693,21111
01-Jun-19,25,1.38,28965,21000
01-Jun-19,26,0.34,7158,20890
01-Jun-19,27,0.0,0,20572
01-Jun-19,28,0.03,515,20381
01-Jun-19,29,0.0,0,20202
01-Jun-19,30,0.0,0,20236
01-Jun-19,31,2.49,50450,20234
01-Jun-19,32,0.0,0,20420
01-Jun-19,33,0.0,0,20890
01-Jun-19,34,0.47,10202,21599
01-Jun-19,35,0.52,11608,22451
01-Jun-19,36,1.35,31021,23018
01-Jun-19,37,1.0,23444,23441
01-Jun-19,38,1.55,36786,23732
01-Jun-19,39,1.09,26226,24076
01-Jun-19,40,0.96,23472,24574
01-Jun-19,41,1.12,27401,24552
01-Jun-19,42,0.61,15044,24670
01-Jun-19,43,1.17,29062,24842
01-Jun-19,44,0.91,22927,25217
01-Jun-19,45,1.22,30611,25112
01-Jun-19,46,0.0,0,24323
01-Jun-19,47,3.13,72218,23096
01-Jun-19,48,3.74,82561,22076
02-Jun-19,1,4.41,90121,20418
02-Jun-19,2,4.06,79938,19670
02-Jun-19,3,4.32,83181,19262
02-Jun-19,4,4.28,80846,18909
02-Jun-19,5,4.9,89459,18270
02-Jun-19,6,4.49,79621,17727
02-Jun-19,7,4.51,78286,17356
02-Jun-19,8,4.53,78293,17271
02-Jun-19,9,5.16,86978,16868
02-Jun-19,10,5.49,90427,16459
02-Jun-19,11,5.69,92046,16191
02-Jun-19,12,5.3,85353,16100
02-Jun-19,13,4.89,82990,16963
02-Jun-19,14,4.52,79006,17471
02-Jun-19,15,1.53,27787,18149
02-Jun-19,16,0.71,13122,18507
02-Jun-19,17,1.14,22615,19778
02-Jun-19,18,1.19,24495,20503
02-Jun-19,19,0.24,5125,21235
02-Jun-19,20,0.31,6745,21612
02-Jun-19,21,0.42,9422,22295
02-Jun-19,22,0.17,3700,22340
02-Jun-19,23,0.22,5018,22557
02-Jun-19,24,0.6,13478,22518
02-Jun-19,25,1.18,26429,22348
02-Jun-19,26,0.0,0,22302
02-Jun-19,27,0.0,0,22171
18-Jun-19,10,3.39,65949,19440
18-Jun-19,11,3.56,69638,19587
18-Jun-19,12,3.34,68030,20338
02-Jun-19,28,1.3,28607,22014
02-Jun-19,29,0.09,2033,22267
02-Jun-19,30,0.0,14,22263
02-Jun-19,31,0.31,6987,22257
02-Jun-19,32,0.0,0,22481
02-Jun-19,33,0.0,0,23009
02-Jun-19,34,0.0,0,23473
02-Jun-19,35,0.0,0,24162
02-Jun-19,36,0.62,15131,24548
02-Jun-19,37,0.63,15558,24770
02-Jun-19,38,0.75,18884,25012
02-Jun-19,39,0.7,17604,25212
02-Jun-19,40,0.92,23169,25275
02-Jun-19,41,0.87,21944,25168
02-Jun-19,42,0.97,24125,24904
02-Jun-19,43,0.61,15190,24751
02-Jun-19,44,0.96,23714,24583
02-Jun-19,45,0.49,11897,24159
02-Jun-19,46,0.18,4225,23278
02-Jun-19,47,3.67,80268,21885
02-Jun-19,48,4.26,87671,20598
03-Jun-19,1,6.11,120660,19736
03-Jun-19,2,6.23,119171,19140
03-Jun-19,3,5.84,108536,18578
03-Jun-19,4,5.71,105265,18441
03-Jun-19,5,6.62,119323,18038
03-Jun-19,6,6.45,114211,17718
03-Jun-19,7,8.19,141197,17239
03-Jun-19,8,8.3,143121,17246
03-Jun-19,9,8.85,148330,16758
03-Jun-19,10,9.11,151880,16678
03-Jun-19,11,9.3,150703,16203
03-Jun-19,12,7.06,118912,16837
03-Jun-19,13,4.74,88681,18702
03-Jun-19,14,4.39,90827,20707
03-Jun-19,15,1.65,37686,22836
03-Jun-19,16,0.52,12459,24093
03-Jun-19,17,0.6,15560,25729
03-Jun-19,18,0.65,16891,25928
03-Jun-19,19,0.77,19326,25133
03-Jun-19,20,0.54,13481,24823
03-Jun-19,21,0.8,19587,24567
03-Jun-19,22,0.52,12713,24349
03-Jun-19,23,0.51,12366,24340
03-Jun-19,24,0.89,21561,24356
03-Jun-19,25,1.56,38069,24449
03-Jun-19,26,0.11,2707,24423
03-Jun-19,27,0.0,0,24297
03-Jun-19,28,1.57,37963,24207
03-Jun-19,29,0.32,7831,24235
03-Jun-19,30,0.26,6367,24266
03-Jun-19,31,0.55,13434,24580
03-Jun-19,32,0.5,12775,25357
03-Jun-19,33,0.0,0,25893
03-Jun-19,34,0.0,0,26655
03-Jun-19,35,0.0,0,27601
03-Jun-19,36,0.54,15125,28119
03-Jun-19,37,0.67,19055,28465
03-Jun-19,38,0.86,24631,28613
03-Jun-19,39,0.83,23664,28616
03-Jun-19,40,1.02,29105,28606
03-Jun-19,41,0.85,24216,28475
03-Jun-19,42,0.78,22133,28296
03-Jun-19,43,0.74,20864,28210
03-Jun-19,44,0.67,18464,27666
03-Jun-19,45,0.42,10997,26361
03-Jun-19,46,0.0,0,24964
03-Jun-19,47,2.94,70091,23829
03-Jun-19,48,3.35,76094,22738
04-Jun-19,1,3.65,78503,21493
04-Jun-19,2,3.19,66818,20959
04-Jun-19,3,3.31,68489,20690
04-Jun-19,4,3.01,61965,20561
04-Jun-19,5,3.43,69792,20344
04-Jun-19,6,3.2,64466,20144
04-Jun-19,7,3.07,61464,19989
04-Jun-19,8,3.14,62420,19854
04-Jun-19,9,3.37,66781,19820
04-Jun-19,10,3.52,69570,19751
04-Jun-19,11,3.77,74208,19706
04-Jun-19,12,3.35,68739,20500
04-Jun-19,13,3.26,73558,22552
04-Jun-19,14,2.6,63975,24563
04-Jun-19,15,1.16,30696,26431
04-Jun-19,16,1.2,33134,27703
04-Jun-19,17,0.4,11419,28329
04-Jun-19,18,0.9,25592,28362
04-Jun-19,19,0.56,15498,27876
04-Jun-19,20,0.59,16409,27689
04-Jun-19,21,0.64,17628,27479
04-Jun-19,22,0.44,11952,27404
04-Jun-19,23,0.23,6370,27526
04-Jun-19,24,0.23,6446,27530
04-Jun-19,25,0.9,24743,27625
04-Jun-19,26,0.0,0,27497
04-Jun-19,27,0.0,0,27343
04-Jun-19,28,1.21,32927,27193
04-Jun-19,29,0.0,0,27213
04-Jun-19,30,0.11,3086,27288
04-Jun-19,31,0.0,0,27301
04-Jun-19,32,0.32,8766,27709
04-Jun-19,33,0.0,0,28341
04-Jun-19,34,0.0,0,29027
04-Jun-19,35,0.0,0,29644
04-Jun-19,36,0.39,11778,29940
04-Jun-19,37,0.43,13004,30088
04-Jun-19,38,0.75,22741,30381
04-Jun-19,39,0.69,20732,30251
04-Jun-19,40,0.91,27154,29946
04-Jun-19,41,0.64,18985,29711
04-Jun-19,42,0.55,16046,29223
04-Jun-19,43,0.73,20895,28757
04-Jun-19,44,1.16,32854,28246
04-Jun-19,45,1.34,36873,27455
04-Jun-19,46,0.61,15882,25842
04-Jun-19,47,1.96,47067,23967
04-Jun-19,48,2.28,51555,22655
05-Jun-19,1,2.05,42942,20984
05-Jun-19,2,1.58,32240,20402
05-Jun-19,3,2.03,40691,20008
05-Jun-19,4,1.72,34182,19869
05-Jun-19,5,2.16,41731,19344
05-Jun-19,6,1.88,36015,19160
05-Jun-19,7,2.39,45194,18934
05-Jun-19,8,2.32,43876,18904
05-Jun-19,9,2.79,52092,18688
05-Jun-19,10,2.41,44590,18503
05-Jun-19,11,2.17,40827,18814
05-Jun-19,12,2.37,46350,19588
05-Jun-19,13,1.86,40416,21733
05-Jun-19,14,1.87,44140,23588
05-Jun-19,15,0.41,10593,25690
05-Jun-19,16,0.48,12876,26780
05-Jun-19,17,0.94,25870,27512
05-Jun-19,18,0.69,18403,26761
05-Jun-19,19,0.71,18645,26397
05-Jun-19,20,0.62,16052,26064
05-Jun-19,21,0.33,8570,25581
05-Jun-19,22,0.14,3523,25475
05-Jun-19,23,0.48,12213,25451
05-Jun-19,24,0.52,13372,25537
05-Jun-19,25,0.72,18691,25830
05-Jun-19,26,0.0,0,25894
05-Jun-19,27,0.0,0,25730
05-Jun-19,28,0.39,10045,25742
05-Jun-19,29,0.29,7509,25752
05-Jun-19,30,0.47,12150,25907
05-Jun-19,31,0.21,5528,25996
05-Jun-19,32,0.76,20273,26813
05-Jun-19,33,0.58,15797,27394
05-Jun-19,34,0.56,15931,28383
05-Jun-19,35,0.3,8888,29313
05-Jun-19,36,0.55,16398,29572
05-Jun-19,37,0.69,20445,29790
05-Jun-19,38,0.85,25478,29811
05-Jun-19,39,0.75,22423,29764
05-Jun-19,40,0.9,26497,29554
05-Jun-19,41,0.84,24712,29481
05-Jun-19,42,0.88,25677,29113
05-Jun-19,43,0.63,18168,28623
05-Jun-19,44,0.36,10130,28313
05-Jun-19,45,0.88,23674,27031
05-Jun-19,46,0.8,20433,25444
05-Jun-19,47,2.16,52080,24124
05-Jun-19,48,2.94,67235,22877
06-Jun-19,1,2.24,47813,21385
06-Jun-19,2,1.91,40448,21228
06-Jun-19,3,1.98,41011,20740
06-Jun-19,4,2.24,45995,20525
06-Jun-19,5,2.31,46821,20237
06-Jun-19,6,2.31,45659,19765
06-Jun-19,7,2.62,50642,19360
06-Jun-19,8,2.67,51286,19240
06-Jun-19,9,2.8,53133,18958
06-Jun-19,10,1.77,32942,18645
06-Jun-19,11,2.44,46638,19121
06-Jun-19,12,1.93,37853,19595
06-Jun-19,13,1.6,34500,21522
06-Jun-19,14,1.67,39530,23696
06-Jun-19,15,0.37,9728,26056
06-Jun-19,16,0.35,9610,27116
06-Jun-19,17,0.87,24518,28230
06-Jun-19,18,0.73,19976,27528
06-Jun-19,19,0.9,24488,27072
06-Jun-19,20,0.57,15120,26707
06-Jun-19,21,0.41,10606,26122
06-Jun-19,22,0.21,5462,25844
06-Jun-19,23,0.77,19905,25795
06-Jun-19,24,0.45,11598,25746
06-Jun-19,25,0.67,17189,25575
06-Jun-19,26,0.11,2713,25409
06-Jun-19,27,0.0,0,25236
06-Jun-19,28,0.38,9580,25150
06-Jun-19,29,0.08,1916,25302
06-Jun-19,30,0.48,12231,25396
06-Jun-19,31,0.08,2003,25641
06-Jun-19,32,0.48,12434,26146
06-Jun-19,33,0.52,13918,26857
06-Jun-19,34,0.63,17536,27743
06-Jun-19,35,0.67,19149,28432
06-Jun-19,36,1.14,32823,28684
06-Jun-19,37,0.86,24834,29022
06-Jun-19,38,0.79,23202,29245
06-Jun-19,39,0.85,24772,29281
06-Jun-19,40,0.98,28787,29369
06-Jun-19,41,0.68,19995,29280
06-Jun-19,42,0.84,24538,29099
06-Jun-19,43,0.66,18734,28574
06-Jun-19,44,0.44,12411,28011
06-Jun-19,45,1.03,27972,27038
06-Jun-19,46,0.61,15413,25472
06-Jun-19,47,1.54,37005,24089
06-Jun-19,48,1.9,43351,22766
07-Jun-19,1,2.34,50767,21712
07-Jun-19,2,1.46,30804,21103
07-Jun-19,3,1.68,34622,20659
07-Jun-19,4,2.51,49826,19821
07-Jun-19,5,2.24,43787,19528
07-Jun-19,6,2.09,40607,19396
07-Jun-19,7,2.62,50534,19318
07-Jun-19,8,2.84,55125,19395
07-Jun-19,9,2.86,55074,19228
07-Jun-19,10,3.08,58473,18979
07-Jun-19,11,2.13,40606,19078
07-Jun-19,12,1.98,38861,19586
07-Jun-19,13,1.91,41190,21564
07-Jun-19,14,1.68,39121,23337
07-Jun-19,15,0.41,10626,25682
07-Jun-19,16,0.9,24403,27098
07-Jun-19,17,0.96,27200,28280
07-Jun-19,18,0.64,18154,28322
07-Jun-19,19,0.72,20121,27867
07-Jun-19,20,0.66,18537,27923
07-Jun-19,21,0.6,16819,27860
07-Jun-19,22,0.38,10638,27975
07-Jun-19,23,0.55,15325,27937
07-Jun-19,24,0.72,20044,27957
07-Jun-19,25,0.79,21984,27898
07-Jun-19,26,0.49,13457,27658
07-Jun-19,27,0.52,14186,27373
07-Jun-19,28,0.29,8001,27215
07-Jun-19,29,0.44,11889,27157
07-Jun-19,30,0.33,8962,27162
07-Jun-19,31,0.35,9580,27221
07-Jun-19,32,0.59,16245,27656
07-Jun-19,33,0.44,12418,28232
07-Jun-19,34,0.54,15549,28969
07-Jun-19,35,0.58,17232,29598
07-Jun-19,36,0.76,22451,29616
07-Jun-19,37,1.1,32667,29715
28-Jun-19,30,0.0,0,22696
28-Jun-19,31,0.14,3189,22570
28-Jun-19,32,0.0,0,22828
28-Jun-19,33,0.0,0,23394
28-Jun-19,34,0.59,14280,24002
28-Jun-19,35,0.64,15679,24563
07-Jun-19,40,1.19,34359,28985
07-Jun-19,41,0.83,23513,28404
07-Jun-19,42,0.67,18968,28109
07-Jun-19,43,0.59,15984,27187
07-Jun-19,44,0.82,21938,26855
07-Jun-19,45,0.33,8505,25811
07-Jun-19,46,0.26,6427,24589
07-Jun-19,47,2.5,59077,23633
07-Jun-19,48,2.01,44932,22400
08-Jun-19,1,4.38,89252,20396
08-Jun-19,2,3.77,74257,19717
08-Jun-19,3,4.66,89236,19143
08-Jun-19,4,5.6,107287,19168
08-Jun-19,5,5.41,100333,18545
