DATETIME,FPN,BOA,Difference
2021-05-08T23:30:00,71.32,107.122,35.802
2021-07-18T08:30:00,193.98,202.728,8.748
2021-07-18T11:00:00,171.88,194.062,22.182
2021-07-18T11:30:00,171.78,193.638,21.858
2021-07-18T12:00:00,172.2,195.8,23.6
2022-01-30T03:30:00,205.28,206.528,1.248
2022-07-06T02:30:00,177.66,184.884,7.224
2023-01-19T19:30:00,247.46,248.8,1.34
2023-03-25T18:00:00,209.2,213.166,3.966
2023-07-14T03:00:00,246.9,245.818,-1.082
2023-08-06T07:00:00,61.42,61.522,0.102
2023-08-09T03:30:00,188.88,192.472,3.592
2023-08-12T09:30:00,36.08,36.042,-0.038
2023-09-05T15:30:00,274.56,272.474,-2.086
2023-09-26T13:30:00,115.16,123.368,8.208
2021-03-31T05:30:00,255.14,254.748,-0.392
2021-04-03T06:00:00,179.02,177.324,-1.696
2021-05-09T00:30:00,69.52,73.406,3.886
2021-07-18T13:00:00,171.6,190.404,18.804
2022-01-02T23:00:00,39.08,68.116,29.036
2022-07-06T08:30:00,190.66,206.346,15.686
2022-10-03T10:00:00,253.54,251.704,-1.836
2022-11-21T17:00:00,204.02,203.17,-0.85
2023-06-29T11:30:00,220.68,219.058,-1.622
2023-08-10T12:00:00,259.64,259.66200000000003,0.022
2023-08-14T11:30:00,214.96,214.946,-0.014
2023-08-19T08:00:00,19.2,69.702,50.502
2023-12-07T17:00:00,206.42000000000007,214.24000000000007,7.819999999999998
2023-12-24T09:30:00,21.980000000000004,33.535999999999994,11.555999999999996
2021-04-03T06:30:00,190.22,191.232,1.012
2021-04-03T07:00:00,199.88,198.32,-1.56
2021-05-09T01:00:00,72.44,113.09,40.65
2022-11-10T14:00:00,93.52,113.88,20.36
2022-12-21T02:00:00,62.28,83.036,20.756
2023-02-06T23:00:00,248.04,248.824,0.784
2023-04-07T04:00:00,222.56,222.374,-0.186
2023-07-14T03:30:00,251.14,249.476,-1.664
2023-07-16T04:30:00,43.8,76.922,33.122
2023-07-22T14:00:00,101.92,118.636,16.715999999999998
2023-07-27T18:00:00,254.12,254.126,0.006
2023-08-09T04:00:00,194.04,200.618,6.577999999999999
2023-10-30T00:30:00,56.24000000000003,71.46,15.220000000000002
2023-12-07T17:30:00,207.79999999999995,215.21400000000008,7.413999999999992
2024-02-12T06:30:00,256.78000000000003,258.50200000000007,1.7220000000000084
2021-05-09T02:30:00,72.96,118.68,45.72
2022-04-06T12:30:00,146.18,148.374,2.194
2022-10-24T14:30:00,201.74,195.18,-6.56
2023-02-27T14:30:00,302.42,302.172,-0.248
2023-03-17T01:00:00,91.62,93.7,2.08
2023-03-25T18:30:00,209.4,213.728,4.328
2023-04-12T00:30:00,39.6,92.786,53.18600000000001
2023-05-28T03:30:00,116.0,141.40200000000004,25.402
2023-06-17T13:30:00,217.4,218.952,1.5519999999999998
2023-07-16T05:30:00,43.08,85.766,42.68600000000001
2023-07-31T05:30:00,128.94,128.922,-0.018
2023-08-17T13:30:00,209.6,202.012,-7.587999999999999
2023-12-06T01:00:00,294.1999999999999,293.73000000000013,-0.469999999999997
2024-02-07T06:30:00,290.88,292.6160000000001,1.7360000000000069
2021-07-18T18:00:00,260.5,263.654,3.154
2022-08-09T10:00:00,197.28,198.898,1.618
2022-08-21T13:30:00,165.48,162.562,-2.918
2022-10-03T11:00:00,240.96,240.492,-0.468
2022-10-24T15:00:00,207.26,198.78,-8.48
2022-12-17T10:30:00,229.86,228.722,-1.138
2023-03-20T21:30:00,198.14,198.486,0.346
2023-04-17T16:00:00,269.18,268.596,-0.584
2023-07-08T17:00:00,208.8,214.708,5.908
2023-08-17T14:00:00,200.72,196.024,-4.6960000000000015
2023-09-18T04:30:00,119.34,128.298,8.958
2023-09-23T13:00:00,217.08,218.288,1.208
2023-10-10T22:00:00,41.03999999999999,74.42799999999998,33.388000000000005
2024-02-27T23:00:00,205.2,216.05800000000008,10.857999999999992
2024-03-11T21:30:00,308.66,302.01400000000007,-6.645999999999992
2024-03-12T21:00:00,168.10000000000005,169.72400000000005,1.6240000000000037
2021-05-09T03:30:00,69.78,117.438,47.658
2021-07-18T18:30:00,267.72,268.644,0.924
2021-07-18T20:00:00,286.02,284.026,-1.994
2022-05-01T01:00:00,239.26,237.314,-1.946
2022-11-21T17:30:00,203.66,204.66,1.0
2023-01-03T08:30:00,127.96,133.226,5.266
2023-02-22T09:30:00,280.38,272.062,-8.318
2023-08-01T13:30:00,222.56,222.628,0.068
2023-08-09T05:30:00,233.78,227.212,-6.568
2023-08-12T10:30:00,30.34,30.35,0.01
2023-08-19T08:30:00,18.24,74.598,56.358
2023-09-07T09:00:00,276.64,278.068,1.4280000000000002
2023-09-10T14:00:00,249.12,258.758,9.638
2023-09-18T05:00:00,131.74,135.514,3.774
2023-09-21T21:30:00,192.48,210.75,18.27
2021-04-03T07:30:00,205.6,201.888,-3.712
2022-08-04T17:30:00,234.3,234.61,0.31
2022-11-21T18:30:00,205.44,202.19,-3.25
2022-12-21T02:30:00,61.8,80.822,19.022
2023-05-22T06:00:00,172.92,165.93400000000003,-6.9860000000000015
2023-08-06T07:30:00,62.76,62.76,-3.55e-15
2023-08-09T06:30:00,233.88,231.734,-2.146
2023-08-10T12:30:00,254.82,254.84,0.02
2023-09-21T22:30:00,147.12,158.656,11.536
2024-03-13T00:30:00,72.35999999999999,111.81600000000002,39.45600000000001
2024-03-14T04:30:00,85.72000000000001,103.99199999999998,18.272000000000016
2021-05-09T06:30:00,73.54,104.568,31.028
2021-05-09T07:00:00,73.12,103.84,30.72
2021-07-18T22:30:00,260.56,293.994,33.434
2022-04-21T04:30:00,212.62,215.21400000000003,2.594
2022-08-12T14:30:00,211.02,211.056,0.036
2023-04-19T18:00:00,149.94,147.982,-1.958
2023-05-19T07:00:00,258.12,258.126,0.006
2023-07-18T05:30:00,265.26,268.376,3.116
2023-08-06T08:00:00,67.82,67.908,0.088
2023-08-09T07:00:00,237.36,234.632,-2.728
2023-10-04T00:30:00,60.36,60.26600000000001,-0.094
2023-10-09T02:00:00,163.88,166.84599999999998,2.9659999999999886
2023-10-20T05:30:00,69.04,95.21800000000002,26.178000000000004
2023-12-09T07:30:00,61.88,67.66400000000002,5.7840000000000025
2024-01-07T05:30:00,205.23999999999992,203.55,-1.6899999999999948
2024-01-22T13:30:00,107.40000000000002,110.904,3.503999999999995
2024-01-23T20:30:00,92.48,105.40599999999998,12.926000000000004
2024-02-12T08:00:00,250.7800000000001,250.658,-0.1219999999999989
2024-02-14T20:30:00,215.74000000000004,212.7040000000001,-3.0359999999999965
2021-04-03T08:00:00,214.32,212.18,-2.14
2021-05-09T13:00:00,85.74,128.128,42.38800000000001
2021-07-18T23:00:00,254.14,287.796,33.656
2021-07-18T23:30:00,252.14,285.6620000000001,33.522
2021-07-19T00:00:00,252.0,270.508,18.508
2021-11-28T15:30:00,237.98,239.404,1.4240000000000002
2022-05-01T02:30:00,241.66,241.53,-0.13
2022-09-15T15:30:00,212.0,207.262,-4.738
2023-01-03T09:00:00,134.82,132.744,-2.076
2023-04-09T20:30:00,85.64,137.786,52.146
2023-04-29T20:30:00,273.38,272.032,-1.348
2023-05-14T19:30:00,231.94,228.794,-3.1460000000000004
2023-06-06T19:30:00,249.86,250.192,0.332
2023-06-27T19:30:00,230.14,230.182,0.042
2024-02-03T15:00:00,39.64000000000001,67.58800000000001,27.948
2024-02-21T10:30:00,57.05999999999999,73.514,16.453999999999994
2024-03-05T22:30:00,291.6,295.5379999999999,3.937999999999996
2021-05-09T13:30:00,90.7,126.96,36.26
2021-07-19T00:30:00,252.34,270.132,17.792
2022-10-31T15:30:00,182.36,193.75,11.39
2022-10-31T17:00:00,181.62,187.31,5.69
2023-01-19T20:00:00,246.0,248.088,2.088
2023-01-23T21:00:00,286.18,285.36,-0.82
2023-02-27T15:30:00,299.14,298.4840000000001,-0.6559999999999999
2023-04-24T03:00:00,88.04,104.42,16.38
2023-05-04T23:30:00,85.74,114.824,29.084
2023-06-03T23:00:00,148.24,154.238,5.9979999999999976
2023-07-27T18:30:00,258.52,258.558,0.038
2023-08-19T09:00:00,18.6,73.67399999999998,55.074
2023-08-22T05:00:00,182.68,191.368,8.687999999999999
2023-10-28T17:00:00,110.92000000000006,135.90599999999998,24.98599999999999
2024-03-16T22:30:00,73.67999999999998,86.96599999999998,13.286
2021-05-09T14:00:00,99.62,133.256,33.636
2021-05-09T14:30:00,103.88,135.482,31.602
2021-05-09T16:00:00,159.46,163.116,3.656
2021-07-19T01:00:00,251.92,268.126,16.206
2021-11-07T16:30:00,127.3,133.67600000000002,6.376
2022-02-16T22:00:00,49.8,68.83800000000001,19.038
2022-04-21T05:00:00,223.1,223.528,0.428
2023-02-14T08:00:00,295.5,296.474,0.974
2023-02-27T16:30:00,290.92,287.898,-3.022
2023-04-09T21:00:00,78.16,129.192,51.032
2023-06-22T03:00:00,284.18,291.586,7.4060000000000015
2023-06-29T12:30:00,219.78,213.524,-6.256
2023-07-01T05:30:00,28.8,80.196,51.396
2023-07-31T06:00:00,148.04,148.02200000000005,-0.018
2023-08-10T13:00:00,248.58,248.594,0.014
2023-08-12T11:30:00,27.18,27.19400000000001,0.014
2021-04-03T08:30:00,220.66,215.164,-5.496
2021-05-09T16:30:00,169.34,174.95,5.61
2021-05-09T19:00:00,187.6,191.93400000000003,4.334
2022-12-09T07:30:00,289.72,284.504,-5.216
2023-03-17T01:30:00,93.22,95.524,2.3040000000000003
2023-04-09T21:30:00,68.08,122.546,54.466
2023-04-29T21:00:00,268.16,265.298,-2.862
2023-06-27T21:00:00,232.48,235.162,2.682
2023-07-12T00:30:00,181.12,184.012,2.892
2023-07-20T19:30:00,272.48,270.344,-2.136
2023-08-06T08:30:00,68.4,68.58800000000001,0.188
2023-11-02T12:00:00,157.26000000000005,159.49200000000005,2.231999999999997
2023-12-08T15:30:00,229.72000000000008,229.95,0.2299999999999954
2024-02-18T19:30:00,193.62,197.66799999999995,4.047999999999996
2021-04-03T09:00:00,223.06,219.096,-3.964
2021-05-09T19:30:00,192.42,198.298,5.877999999999999
2021-11-28T20:00:00,255.92,253.716,-2.204
2022-06-24T05:00:00,256.08,254.312,-1.768
2022-09-04T12:00:00,165.42,174.27,8.85
2022-10-11T00:00:00,182.28,185.44,3.16
2022-11-28T16:30:00,311.98,313.51,1.53
2022-12-04T01:30:00,179.98,169.25599999999997,-10.724
2022-12-17T11:00:00,229.8,228.16,-1.64
2023-02-01T16:00:00,127.3,128.45600000000002,1.156
2023-02-06T23:30:00,244.98,244.754,-0.226
2023-04-07T04:30:00,224.04,222.584,-1.456
2023-05-05T00:30:00,87.3,115.17,27.87
2023-05-25T10:30:00,238.78,235.648,-3.132
2023-05-28T04:00:00,112.74,143.806,31.066
2024-03-02T14:30:00,201.62,185.036,-16.584000000000003
2024-03-02T16:30:00,230.56000000000003,229.066,-1.4939999999999931
2021-04-03T09:30:00,226.82,221.96400000000003,-4.856
2021-04-26T16:30:00,240.0,244.872,4.872
2021-05-09T22:30:00,117.28,141.518,24.238000000000003
2021-07-19T01:30:00,251.82,268.266,16.445999999999998
2022-05-30T07:00:00,275.64,271.332,-4.308
2022-08-09T11:30:00,185.84,187.748,1.908
2023-02-18T22:00:00,95.26,97.628,2.3680000000000003
2023-04-24T03:30:00,96.76,111.468,14.708
2023-05-02T15:30:00,298.58,296.756,-1.824
2023-05-08T03:30:00,136.76,131.102,-5.658
2023-06-07T07:00:00,250.88,249.936,-0.944
2023-06-22T04:00:00,288.88,291.244,2.364
2023-07-31T07:00:00,148.86,148.74200000000005,-0.118
2023-08-01T14:00:00,229.3,229.326,0.026
2023-09-01T18:30:00,278.94,277.724,-1.216
2023-09-05T16:30:00,285.06,282.384,-2.676
2023-09-18T05:30:00,143.46,136.704,-6.756
2024-03-15T15:00:00,72.35999999999999,71.16199999999998,-1.1980000000000015
2021-05-09T23:00:00,105.86,144.542,38.682
2021-05-10T00:00:00,106.16,122.666,16.506
2021-11-28T20:30:00,250.52,253.128,2.608
2022-01-03T03:00:00,41.4,59.816,18.416
2022-04-06T13:30:00,138.6,137.024,-1.5759999999999998
2022-10-17T01:00:00,49.08,59.49,10.41
2022-12-09T08:30:00,290.9,287.618,-3.282
2023-03-02T09:30:00,292.98,290.834,-2.146
2023-06-25T01:30:00,53.78,87.958,34.178000000000004
2023-07-16T06:00:00,42.6,76.82600000000002,34.226
2023-07-27T19:30:00,260.8,260.73400000000004,-0.066
2023-09-23T13:30:00,214.08,214.258,0.178
2023-09-26T18:00:00,217.92,221.696,3.776
2023-11-09T11:30:00,238.64,228.24600000000004,-10.394000000000007
2023-12-06T01:30:00,292.42000000000013,292.3640000000001,-0.0560000000000002
2023-12-08T20:30:00,174.58,173.40600000000003,-1.1740000000000057
2023-12-16T15:30:00,101.67999999999994,127.17,25.49000000000001
2024-01-14T18:30:00,242.98,243.97800000000004,0.9980000000000018
2024-01-27T09:00:00,81.71999999999996,125.42600000000002,43.706
2024-02-10T11:30:00,281.88,275.60400000000004,-6.2759999999999705
2021-05-10T00:30:00,107.14,126.404,19.264
2021-07-19T02:00:00,251.42,268.1,16.68
2022-08-30T14:30:00,235.58,234.78,-0.8
2022-09-04T13:30:00,181.22,181.28,0.06
2022-09-27T03:00:00,83.74,84.71600000000002,0.976
2022-10-11T00:30:00,186.36,190.11,3.75
2023-01-19T20:30:00,239.7,241.49400000000003,1.794
2023-03-17T02:00:00,95.56,103.226,7.666
2023-03-25T22:30:00,205.34,206.022,0.682
2023-04-29T22:00:00,238.26,241.522,3.262
2023-07-20T20:30:00,273.28,273.03,-0.25
2023-07-24T21:30:00,260.84,268.524,7.684
2023-08-03T09:00:00,140.92,141.012,0.092
2023-08-12T12:30:00,25.2,25.088,-0.112
2023-08-14T12:30:00,214.82,214.762,-0.058
2021-03-31T06:00:00,263.14,262.92400000000004,-0.216
2021-04-26T17:00:00,242.8,249.064,6.263999999999999
2021-05-10T01:00:00,108.48,130.256,21.776
2021-05-10T03:00:00,110.46,111.04,0.58
2021-10-17T08:00:00,194.1,184.578,-9.522
2022-01-21T23:00:00,217.2,210.926,-6.274
2022-05-21T13:30:00,183.02,179.662,-3.358
2022-09-04T14:00:00,189.52,188.544,-0.976
2022-10-11T01:00:00,189.62,191.39,1.77
2022-11-16T20:30:00,191.64,191.85,0.21
2022-12-30T11:00:00,39.52,68.22399999999999,28.704
2023-02-14T08:30:00,294.7,295.93,1.23
2023-03-17T05:00:00,139.12,138.17,-0.95
2023-03-26T01:30:00,145.66,152.226,6.566
2023-05-05T01:30:00,86.9,111.568,24.66800000000001
2023-06-17T14:30:00,222.26,220.55,-1.71
2023-06-29T13:00:00,220.9,215.156,-5.744
2023-08-31T02:30:00,245.32,248.224,2.904
2024-01-26T11:00:00,63.77999999999997,71.11200000000002,7.331999999999995
2021-05-10T03:30:00,110.62,110.614,-0.006
2021-05-10T04:00:00,119.4,119.378,-0.022
2021-07-19T02:30:00,251.4,268.09,16.69
2021-07-19T03:00:00,251.4,268.528,17.128
2022-06-24T05:30:00,258.0,257.018,-0.982
2022-10-03T11:30:00,238.46,237.706,-0.754
2022-12-10T00:30:00,288.86,288.87,0.01
2022-12-30T17:00:00,22.08,65.452,43.372
2023-01-09T05:30:00,46.72,62.252,15.532
2023-01-28T07:30:00,298.4,292.456,-5.944
2023-07-16T06:30:00,42.6,77.91,35.31
2023-07-20T21:00:00,275.46,281.612,6.152
2023-09-23T15:00:00,223.28,220.642,-2.638
2023-09-28T08:30:00,74.44,99.448,25.00800000000001
2023-10-04T02:00:00,60.0,80.41,20.41
2023-10-14T03:30:00,44.21999999999998,72.16200000000002,27.94200000000001
2024-02-28T03:30:00,225.93999999999988,231.71599999999995,5.776000000000013
2021-04-26T17:30:00,249.6,253.948,4.348
2021-05-10T04:30:00,128.72,128.678,-0.042
2021-05-10T05:00:00,147.16,147.17600000000004,0.016
2021-05-10T05:30:00,174.36,174.364,0.004
2021-07-19T03:30:00,251.4,267.88,16.48
2021-07-19T06:00:00,283.6,281.548,-2.052
2021-07-19T10:00:00,234.78,236.76,1.98
2021-07-19T19:00:00,278.46,281.152,2.692
2022-04-06T14:30:00,134.6,136.82399999999998,2.224
2022-05-01T09:30:00,263.44,261.564,-1.876
2022-08-21T23:00:00,282.04,281.286,-0.754
2023-01-23T21:30:00,282.0,281.744,-0.256
2023-04-26T13:30:00,302.5,305.3540000000001,2.854
2023-06-22T04:30:00,296.6,291.086,-5.513999999999999
2023-07-24T22:00:00,255.82,259.848,4.0280000000000005
2023-07-27T20:00:00,259.56,259.538,-0.022
2023-07-31T07:30:00,147.78,147.85399999999996,0.074
2021-04-03T10:00:00,227.9,222.288,-5.612
2021-05-10T06:00:00,192.26,192.278,0.018
2021-05-10T08:30:00,172.18,172.166,-0.014
2021-05-10T12:30:00,116.98,116.976,-0.004
2021-05-10T13:00:00,111.12,111.134,0.014
2022-06-16T01:30:00,240.7,241.514,0.8140000000000001
2022-10-11T01:30:00,192.66,193.35,0.69
2023-07-22T14:30:00,108.38,120.926,12.546
2023-09-21T23:00:00,144.32,158.868,14.548
2023-09-23T21:30:00,112.1,128.78799999999998,16.688
2023-10-30T13:30:00,257.37999999999994,255.67999999999995,-1.6999999999999982
2023-11-28T16:30:00,277.0400000000001,276.22599999999994,-0.8139999999999967
2023-12-18T11:30:00,174.34000000000003,175.29800000000003,0.9579999999999842
2024-01-06T01:30:00,174.36,182.24599999999995,7.885999999999995
2024-02-05T10:00:00,91.32000000000002,93.446,2.1259999999999994
2024-02-18T20:30:00,190.88,192.58000000000004,1.7000000000000008
2024-02-20T21:30:00,121.56000000000004,128.274,6.714000000000002
2024-02-28T04:30:00,240.27999999999992,241.534,1.2540000000000058
2024-02-29T14:30:00,178.26000000000005,186.71400000000003,8.454
2021-05-10T14:30:00,113.56,113.556,-0.004
2021-07-19T19:30:00,282.16,286.516,4.356
2021-07-19T20:00:00,291.02,290.818,-0.202
2022-04-06T15:00:00,148.32,144.438,-3.882
2022-07-06T09:00:00,187.78,202.52,14.74
2022-07-28T14:30:00,239.3,239.426,0.126
2022-08-09T15:00:00,207.92,211.78,3.86
2022-11-10T14:30:00,95.46,117.71,22.25
2022-11-16T22:00:00,157.58,154.83,-2.75
2022-11-28T17:00:00,312.08,315.944,3.864
2023-03-07T02:00:00,238.4,239.622,1.222
2023-04-14T12:00:00,268.94,268.368,-0.5720000000000001
2023-05-25T11:00:00,236.7,233.568,-3.132
2023-06-22T05:00:00,298.76,292.116,-6.644
2023-11-14T18:30:00,240.7,240.30800000000008,-0.3920000000000006
2024-02-22T19:30:00,171.97999999999993,168.5279999999999,-3.4519999999999964
2021-05-10T18:30:00,164.6,164.63,0.03
2021-05-10T19:00:00,168.8,168.792,-0.008
2021-05-11T01:30:00,121.2,151.858,30.658
2021-07-19T20:30:00,293.5,292.72,-0.78
2021-07-19T23:00:00,278.72,276.76,-1.96
2022-01-22T02:00:00,203.4,199.404,-3.996
2022-02-17T10:00:00,63.72,68.582,4.862
2022-07-28T15:00:00,243.44,243.398,-0.042
2022-08-30T15:00:00,241.2,240.472,-0.728
2023-02-27T17:00:00,284.34,282.154,-2.186
2023-06-27T21:30:00,224.42,226.364,1.944
2023-07-20T22:30:00,259.36,272.796,13.436
2023-08-17T14:30:00,202.16,197.836,-4.324
2023-08-19T10:00:00,17.74,79.528,61.788
2023-09-18T06:00:00,143.42,131.218,-12.202
2023-09-23T22:30:00,50.62,81.738,31.118
2024-01-23T21:30:00,39.55999999999999,76.93400000000003,37.374
2024-03-11T22:00:00,304.72000000000014,301.5279999999999,-3.1920000000000046
2021-05-11T02:00:00,125.94,160.476,34.536
2021-05-11T02:30:00,130.72,165.9,35.18
2021-05-11T03:00:00,137.54,174.202,36.662
2021-05-11T05:00:00,204.22,218.678,14.458
2021-05-11T05:30:00,220.14,226.656,6.516
2021-10-17T08:30:00,200.44,192.364,-8.076
2022-10-11T02:00:00,199.76,196.33,-3.43
2023-01-19T21:00:00,229.2,230.99400000000003,1.794
2023-02-07T00:30:00,248.76,248.886,0.126
2023-03-07T02:30:00,239.78,241.01,1.23
2023-06-07T07:30:00,249.96,250.03,0.07
2023-06-17T15:00:00,242.06,237.114,-4.9460000000000015
2023-07-20T23:00:00,260.88,274.376,13.496
2023-08-06T09:00:00,64.3,64.292,-0.008
2023-08-06T09:30:00,61.0,60.896,-0.104
2023-09-01T19:00:00,279.74,280.118,0.378
2023-09-07T09:30:00,268.92,270.446,1.526
2021-04-26T18:30:00,259.8,269.076,9.276
2021-07-20T02:00:00,259.8,267.556,7.756
2021-07-20T03:00:00,260.38,267.664,7.284
2022-06-16T14:00:00,260.56,260.388,-0.172
2022-08-30T15:30:00,242.9,241.414,-1.486
2022-10-03T12:00:00,239.24,238.862,-0.378
2022-10-31T17:30:00,182.46,184.6,2.14
2023-04-01T08:30:00,174.42,173.16400000000004,-1.256
2023-06-07T11:30:00,246.3,242.808,-3.492
2023-06-17T15:30:00,248.7,246.82,-1.88
2023-07-12T01:00:00,174.18,178.852,4.672
2023-07-22T15:30:00,108.72,122.686,13.966
2023-07-27T20:30:00,261.64,261.658,0.018
2023-07-31T08:30:00,147.22,147.236,0.016
2023-08-06T10:00:00,61.2,61.242,0.042
2021-05-11T06:00:00,233.7,235.49400000000003,1.794
2021-07-20T07:30:00,267.16,266.418,-0.742
2022-08-12T15:00:00,215.6,215.406,-0.194
2022-10-17T01:30:00,46.74,57.0,10.26
2023-01-09T06:00:00,48.3,61.588,13.288
2023-02-09T20:00:00,254.5,252.772,-1.7280000000000002
2023-04-26T14:00:00,301.7,306.034,4.334
2023-05-19T07:30:00,258.16,259.652,1.492
2023-06-25T02:30:00,47.06,88.448,41.38800000000001
2023-07-01T06:00:00,28.8,81.78399999999998,52.984
2023-07-27T21:00:00,263.96,263.926,-0.034
2023-08-03T11:00:00,139.32,139.28799999999998,-0.032
2023-08-14T13:30:00,210.8,207.448,-3.352
2023-08-26T02:30:00,221.44,216.864,-4.5760000000000005
2023-10-15T03:30:00,74.68,91.38600000000002,16.706000000000003
2021-04-03T10:30:00,229.5,222.68,-6.82
2021-05-11T19:00:00,264.2,262.532,-1.668
2021-05-11T19:30:00,266.52,266.17,-0.35
2021-11-28T21:00:00,252.76,259.128,6.367999999999999
2022-08-04T18:00:00,240.54,240.276,-0.264
2022-09-27T03:30:00,87.74,89.99799999999998,2.258
2022-12-21T06:30:00,93.9,110.542,16.642
2022-12-30T20:00:00,19.9,51.002,31.102
2022-12-30T20:30:00,18.98,50.882,31.902
2023-04-03T17:00:00,222.14,216.938,-5.202000000000001
2023-05-19T17:30:00,245.18,242.836,-2.344
2023-06-10T19:30:00,119.7,125.146,5.4460000000000015
2023-06-17T16:00:00,258.3,257.798,-0.502
2023-08-28T09:30:00,226.52,228.194,1.6740000000000002
2023-08-31T04:00:00,252.84,256.024,3.184
2023-09-05T17:00:00,282.46,280.67400000000004,-1.786
2021-05-11T20:00:00,271.2,271.094,-0.106
2021-05-11T21:00:00,247.74,248.93400000000003,1.194
2021-05-12T01:00:00,208.96,210.638,1.6780000000000002
2021-05-12T01:30:00,211.1,213.846,2.7460000000000004
2021-07-20T15:00:00,241.7,238.738,-2.962
2021-07-20T15:30:00,248.72,244.28,-4.44
2021-07-20T18:00:00,280.94,281.476,0.536
2021-11-07T17:00:00,132.98,136.762,3.782
2021-11-28T21:30:00,250.3,252.33,2.03
2022-04-21T05:30:00,228.84,228.87,0.03
2022-05-01T20:00:00,261.32,261.836,0.516
2022-05-30T07:30:00,275.4,271.536,-3.864
2022-07-29T05:00:00,297.6,297.66,0.06
2022-08-12T15:30:00,223.16,222.66,-0.5
2022-10-31T18:00:00,182.2,184.93,2.73
2022-10-31T18:30:00,178.34,181.16,2.82
2022-11-16T22:30:00,128.56,130.08,1.52
2023-01-23T22:00:00,279.24,277.528,-1.712
2023-05-10T13:30:00,259.78,258.874,-0.906
2023-06-15T12:30:00,258.98,256.696,-2.2840000000000003
2021-05-12T03:30:00,214.88,217.088,2.208
2021-07-20T20:30:00,308.14,303.308,-4.832
2021-07-20T21:00:00,306.54,303.288,-3.252
2021-07-20T21:30:00,300.6,298.076,-2.524
2021-11-28T22:00:00,247.28,250.708,3.428
2022-05-10T23:00:00,100.88,121.548,20.668000000000006
2022-10-11T02:30:00,204.24,201.21,-3.03
2022-10-17T02:00:00,40.26,52.99,12.73
2022-11-10T15:00:00,98.42,117.41,18.99
2023-01-03T11:00:00,135.2,136.244,1.044
2023-01-19T21:30:00,223.58,222.878,-0.7020000000000001
2023-04-07T05:00:00,232.52,230.758,-1.7619999999999998
2023-05-30T06:00:00,187.98,173.218,-14.762
2023-10-04T02:30:00,59.72,79.83,20.11
2023-10-24T13:30:00,288.0,287.83399999999995,-0.1659999999999854
2023-10-30T14:30:00,263.79999999999995,260.71,-3.0899999999999976
2023-12-06T02:00:00,290.3399999999998,291.3040000000001,0.9640000000000328
2023-12-14T14:30:00,270.86000000000007,269.462,-1.397999999999979
2023-12-18T12:00:00,173.61999999999995,176.19600000000003,2.5759999999999983
2023-12-19T13:00:00,180.7,185.10600000000005,4.406000000000006
2021-05-12T04:00:00,218.16,219.642,1.482
2021-07-20T22:00:00,285.92,284.694,-1.226
2022-02-17T10:30:00,57.02,62.502,5.482
2022-09-04T14:30:00,203.16,201.014,-2.146
2023-01-03T11:30:00,136.18,138.636,2.456
2023-01-23T22:30:00,274.46,273.25,-1.21
2023-02-18T22:30:00,81.22,91.004,9.784
2023-06-07T12:00:00,241.2,242.166,0.966
2023-06-17T16:30:00,263.2,261.096,-2.104
2023-07-22T18:00:00,144.52,153.5,8.98
2023-08-01T14:30:00,240.28,240.266,-0.014
2023-09-10T20:30:00,268.34,275.126,6.7860000000000005
2024-01-30T16:00:00,254.24000000000007,259.64,5.400000000000002
2024-02-17T13:30:00,144.92000000000004,147.76000000000005,2.8399999999999994
2024-02-29T19:30:00,214.64,217.74400000000003,3.104000000000004
2024-03-03T14:30:00,276.2200000000001,272.42400000000004,-3.7960000000000114
2024-03-18T12:00:00,221.44000000000003,212.95200000000003,-8.488000000000008
2024-03-22T11:30:00,27.600000000000016,71.19200000000002,43.59199999999999
2021-04-03T20:30:00,258.22,253.266,-4.954
2021-04-26T19:00:00,262.64,272.134,9.494
2021-05-12T04:30:00,221.92,222.696,0.7759999999999999
2021-07-20T22:30:00,274.22,296.54,22.32
2021-10-17T09:00:00,201.32,196.982,-4.338
2021-11-29T02:00:00,232.32,236.318,3.998
2022-01-30T04:00:00,212.42,212.886,0.466
2022-05-30T08:00:00,281.42,278.83,-2.59
2022-08-30T16:00:00,243.8,241.808,-1.992
2022-12-10T01:00:00,286.12,291.688,5.568
2023-01-23T23:30:00,272.94,269.106,-3.834
2023-02-01T22:00:00,66.92,77.516,10.595999999999998
2023-02-07T01:30:00,254.6,254.962,0.362
2023-02-18T23:00:00,64.6,90.624,26.024
2023-04-24T04:30:00,145.8,143.012,-2.7880000000000003
2023-07-20T23:30:00,258.68,265.432,6.752000000000002
2021-04-03T21:00:00,254.54,247.858,-6.682
2021-05-12T05:00:00,237.32,236.664,-0.6559999999999999
2022-05-21T15:00:00,217.16,214.708,-2.452
2022-08-12T16:00:00,225.5,225.38,-0.12
2022-10-11T03:00:00,218.3,217.59,-0.71
2023-01-09T06:30:00,71.08,83.962,12.882
2023-01-19T22:00:00,222.32,222.93400000000003,0.614
2023-07-24T22:30:00,254.78,254.222,-0.5579999999999999
2023-08-06T10:30:00,60.3,60.26,-0.04
2023-08-12T14:30:00,28.24,28.13,-0.11
2023-08-26T03:30:00,223.74,217.856,-5.884
2023-08-28T10:30:00,229.96,235.1,5.14
2023-10-11T00:00:00,37.20000000000002,53.202,16.001999999999995
