DAYSAHEAD,TARGETDATE,FORECASTDEMAND,CARDINALPOINT,CP_TYPE,CP_ST_TIME,CP_END_TIME,F_Point,FORECAST_TIMESTAMP
7,2024-03-29,23517,2F,P,800,900,,2024-03-22T11:42:19
7,2024-03-29,23606,2A,P,930,1030,DM,2024-03-22T11:42:19
7,2024-03-29,22199,2B,P,1100,1300,,2024-03-22T11:42:19
7,2024-03-29,20981,3B,T,1330,1630,Dm,2024-03-22T11:42:19
7,2024-03-29,29811,DP,P,1700,1930,EM,2024-03-22T11:42:19
7,2024-03-29,27741,4B,F,2100,2100,,2024-03-22T11:42:19
7,2024-03-29,22189,4C,F,2400,2400,,2024-03-22T11:42:19
7,2024-03-30,22806,1F,F,30,30,,2024-03-23T09:58:16
7,2024-03-30,23233,1A,P,100,230,,2024-03-23T09:58:16
7,2024-03-30,20382,4,F,400,400,,2024-03-23T09:58:16
7,2024-03-30,20162,1B,T,430,730,Om,2024-03-23T09:58:16
7,2024-03-30,24231,2F,P,800,900,,2024-03-23T09:58:16
7,2024-03-30,24779,2A,P,930,1030,DM,2024-03-23T09:58:16
7,2024-03-30,23913,2B,P,1100,1300,,2024-03-23T09:58:16
7,2024-03-30,23126,3B,T,1330,1630,Dm,2024-03-23T09:58:16
7,2024-03-30,31387,DP,P,1700,1930,EM,2024-03-23T09:58:16
7,2024-03-30,29404,4B,F,2100,2100,,2024-03-23T09:58:16
7,2024-03-30,22983,4C,F,2400,2400,,2024-03-23T09:58:16
7,2024-03-31,22431,1F,F,30,30,,2024-03-24T09:43:56
7,2024-03-31,21956,1A,P,200,230,,2024-03-24T09:43:56
7,2024-03-31,20755,4,F,400,400,,2024-03-24T09:43:56
7,2024-03-31,19953,1B,T,430,730,Om,2024-03-24T09:43:56
7,2024-03-31,21548,2F,P,800,900,,2024-03-24T09:43:56
7,2024-03-31,22757,2A,P,930,1030,DM,2024-03-24T09:43:56
7,2024-03-31,22584,2B,P,1100,1300,,2024-03-24T09:43:56
7,2024-03-31,22076,3B,T,1330,1630,Dm,2024-03-24T09:43:56
7,2024-03-31,28906,3C,P,1700,1900,,2024-03-24T09:43:56
7,2024-03-31,31539,4B,P,1930,2100,EM,2024-03-24T09:43:56
7,2024-03-31,21910,4C,F,2400,2400,,2024-03-24T09:43:56
7,2024-04-01,20149,1F,F,30,30,,2024-03-25T11:42:03
7,2024-04-01,19565,1S,T,100,130,,2024-03-25T11:42:03
7,2024-04-01,19664,1A,P,200,230,,2024-03-25T11:42:03
7,2024-04-01,18885,4,F,400,400,,2024-03-25T11:42:03
7,2024-04-01,18750,1B,T,430,730,Om,2024-03-25T11:42:03
7,2024-04-01,22708,2F,P,800,900,,2024-03-25T11:42:03
7,2024-04-01,23435,2A,P,930,1030,DM,2024-03-25T11:42:03
7,2024-04-01,23022,2B,P,1100,1300,,2024-03-25T11:42:03
7,2024-04-01,21317,3B,T,1330,1630,Dm,2024-03-25T11:42:03
7,2024-04-01,28569,3C,P,1700,1900,,2024-03-25T11:42:03
7,2024-04-01,29736,4B,P,1930,2100,EM,2024-03-25T11:42:03
7,2024-04-01,20816,4C,F,2400,2400,,2024-03-25T11:42:03
7,2024-04-02,20214,1F,F,30,30,,2024-03-26T12:42:02
7,2024-04-02,19527,1S,T,100,130,,2024-03-26T12:42:02
7,2024-04-02,19896,1A,P,200,230,,2024-03-26T12:42:02
7,2024-04-02,19452,4,F,400,400,,2024-03-26T12:42:02
7,2024-04-02,19440,1B,T,430,730,Om,2024-03-26T12:42:02
7,2024-04-02,30150,2F,P,800,900,DM,2024-03-26T12:42:02
7,2024-04-02,30066,2A,P,930,1030,,2024-03-26T12:42:02
7,2024-04-02,28459,2B,P,1100,1300,,2024-03-26T12:42:02
7,2024-04-02,26752,3B,T,1330,1630,Dm,2024-03-26T12:42:02
7,2024-04-02,33280,3C,P,1700,1900,EM,2024-03-26T12:42:02
7,2024-04-02,33081,4B,P,1930,2100,,2024-03-26T12:42:02
7,2024-04-02,22501,4C,F,2400,2400,,2024-03-26T12:42:02
7,2024-04-03,22904,1F,F,30,30,,2024-03-27T14:10:47
7,2024-04-03,22552,1S,T,100,130,,2024-03-27T14:10:47
7,2024-04-03,22878,1A,P,200,230,,2024-03-27T14:10:47
7,2024-04-03,21913,4,F,400,400,,2024-03-27T14:10:47
7,2024-04-03,21689,1B,T,430,730,Om,2024-03-27T14:10:47
7,2024-04-03,30938,2F,P,800,900,,2024-03-27T14:10:47
7,2024-04-03,30991,2A,P,930,1030,DM,2024-03-27T14:10:47
7,2024-04-03,29197,2B,P,1100,1300,,2024-03-27T14:10:47
7,2024-04-03,27687,3B,T,1330,1630,Dm,2024-03-27T14:10:47
7,2024-04-03,33721,3C,P,1700,1900,,2024-03-27T14:10:47
7,2024-04-03,34398,4B,P,1930,2100,EM,2024-03-27T14:10:47
7,2024-04-03,24177,4C,F,2400,2400,,2024-03-27T14:10:47
7,2024-04-04,22656,1F,F,30,30,,2024-03-28T12:51:44
7,2024-04-04,22222,1S,T,100,130,,2024-03-28T12:51:44
7,2024-04-04,22759,1A,P,200,230,,2024-03-28T12:51:44
7,2024-04-04,21651,4,F,400,400,,2024-03-28T12:51:44
7,2024-04-04,21594,1B,T,430,730,Om,2024-03-28T12:51:44
7,2024-04-04,32019,2F,P,800,900,DM,2024-03-28T12:51:44
7,2024-04-04,31125,2A,P,930,1030,,2024-03-28T12:51:44
7,2024-04-04,29589,2B,P,1100,1300,,2024-03-28T12:51:44
7,2024-04-04,27525,3B,T,1330,1630,Dm,2024-03-28T12:51:44
7,2024-04-04,33562,3C,P,1700,1900,,2024-03-28T12:51:44
7,2024-04-04,33961,4B,P,1930,2100,EM,2024-03-28T12:51:44
7,2024-04-04,23478,4C,F,2400,2400,,2024-03-28T12:51:44
7,2024-04-05,21827,1F,F,30,30,,2024-03-29T12:32:11
7,2024-04-05,21265,1S,T,100,130,,2024-03-29T12:32:11
7,2024-04-05,21726,1A,P,200,230,,2024-03-29T12:32:11
7,2024-04-05,20750,4,F,400,400,,2024-03-29T12:32:11
7,2024-04-05,20554,1B,T,430,730,Om,2024-03-29T12:32:11
7,2024-04-05,29422,2F,P,800,900,DM,2024-03-29T12:32:11
7,2024-04-05,28837,2A,P,930,1030,,2024-03-29T12:32:11
7,2024-04-05,27096,2B,P,1100,1300,,2024-03-29T12:32:11
7,2024-04-05,24121,3B,T,1330,1630,Dm,2024-03-29T12:32:11
7,2024-04-05,30349,3C,P,1700,1900,,2024-03-29T12:32:11
7,2024-04-05,31523,4B,P,1930,2100,EM,2024-03-29T12:32:11
7,2024-04-05,22416,4C,F,2400,2400,,2024-03-29T12:32:11
7,2024-04-06,20172,1F,F,30,30,,2024-03-30T12:50:24
7,2024-04-06,19604,1S,T,100,130,,2024-03-30T12:50:24
7,2024-04-06,20054,1A,P,200,230,,2024-03-30T12:50:24
7,2024-04-06,18493,4,F,400,400,,2024-03-30T12:50:24
7,2024-04-06,18302,1B,T,430,730,Om,2024-03-30T12:50:24
7,2024-04-06,22560,2F,P,800,900,,2024-03-30T12:50:24
7,2024-04-06,22787,2A,P,930,1030,,2024-03-30T12:50:24
7,2024-04-06,22915,2B,P,1100,1300,DM,2024-03-30T12:50:24
7,2024-04-06,19844,3B,T,1330,1630,Dm,2024-03-30T12:50:24
7,2024-04-06,27448,3C,P,1700,1900,,2024-03-30T12:50:24
7,2024-04-06,29420,4B,P,1930,2100,EM,2024-03-30T12:50:24
7,2024-04-06,21694,4C,F,2400,2400,,2024-03-30T12:50:24
7,2024-04-07,19386,1F,F,30,30,,2024-03-31T12:18:34
7,2024-04-07,19049,1S,T,100,130,,2024-03-31T12:18:34
7,2024-04-07,19644,1A,P,200,230,,2024-03-31T12:18:34
7,2024-04-07,18082,4,F,400,400,,2024-03-31T12:18:34
7,2024-04-07,17510,1B,T,430,730,Om,2024-03-31T12:18:34
7,2024-04-07,20985,2F,P,800,900,,2024-03-31T12:18:34
7,2024-04-07,21325,2A,P,930,1030,,2024-03-31T12:18:34
7,2024-04-07,21670,2B,P,1100,1300,DM,2024-03-31T12:18:34
7,2024-04-07,20955,3B,T,1330,1630,Dm,2024-03-31T12:18:34
7,2024-04-07,28794,3C,P,1700,1900,,2024-03-31T12:18:34
7,2024-04-07,30748,4B,P,1930,2100,EM,2024-03-31T12:18:34
7,2024-04-07,21985,4C,F,2400,2400,,2024-03-31T12:18:34
7,2024-04-08,19516,1F,F,30,30,,2024-04-01T12:45:58
7,2024-04-08,19443,1S,T,100,130,,2024-04-01T12:45:58
7,2024-04-08,19961,1A,P,200,230,,2024-04-01T12:45:58
7,2024-04-08,18821,4,F,400,400,,2024-04-01T12:45:58
7,2024-04-08,18499,1B,T,430,730,Om,2024-04-01T12:45:58
7,2024-04-08,24500,2F,P,800,900,,2024-04-01T12:45:58
7,2024-04-08,26045,2A,P,930,1030,DM,2024-04-01T12:45:58
7,2024-04-08,25620,2B,P,1100,1300,,2024-04-01T12:45:58
7,2024-04-08,24253,3B,T,1330,1630,Dm,2024-04-01T12:45:58
7,2024-04-08,31753,3C,P,1700,1930,,2024-04-01T12:45:58
7,2024-04-08,32911,4B,P,2000,2130,EM,2024-04-01T12:45:58
7,2024-04-08,23128,4C,F,2400,2400,,2024-04-01T12:45:58
7,2024-04-09,20898,1F,F,30,30,,2024-04-02T10:12:56
7,2024-04-09,20620,1S,T,100,130,,2024-04-02T10:12:56
7,2024-04-09,21231,1A,P,200,230,,2024-04-02T10:12:56
7,2024-04-09,20040,4,F,400,400,,2024-04-02T10:12:56
7,2024-04-09,19841,1B,T,430,730,Om,2024-04-02T10:12:56
7,2024-04-09,28661,2F,P,800,900,DM,2024-04-02T10:12:56
7,2024-04-09,28321,2A,P,930,1030,,2024-04-02T10:12:56
7,2024-04-09,26363,2B,P,1100,1300,,2024-04-02T10:12:56
7,2024-04-09,24272,3B,T,1330,1630,Dm,2024-04-02T10:12:56
7,2024-04-09,32265,3C,P,1700,1930,,2024-04-02T10:12:56
7,2024-04-09,32926,4B,P,2000,2130,EM,2024-04-02T10:12:56
7,2024-04-09,23308,4C,F,2400,2400,,2024-04-02T10:12:56
7,2024-04-10,21357,1F,F,30,30,,2024-04-03T09:56:06
7,2024-04-10,21334,1S,T,100,130,,2024-04-03T09:56:06
7,2024-04-10,21412,1A,P,200,230,,2024-04-03T09:56:06
7,2024-04-10,20557,4,F,400,400,,2024-04-03T09:56:06
7,2024-04-10,20135,1B,T,430,730,Om,2024-04-03T09:56:06
7,2024-04-10,28895,2F,P,800,900,DM,2024-04-03T09:56:06
7,2024-04-10,28793,2A,P,930,1030,,2024-04-03T09:56:06
7,2024-04-10,26956,2B,P,1100,1300,,2024-04-03T09:56:06
7,2024-04-10,25779,3B,T,1330,1630,Dm,2024-04-03T09:56:06
7,2024-04-10,32503,3C,P,1700,1930,,2024-04-03T09:56:06
7,2024-04-10,33056,4B,P,2000,2130,EM,2024-04-03T09:56:06
7,2024-04-10,23454,4C,F,2400,2400,,2024-04-03T09:56:06
7,2024-04-11,21457,1F,F,30,30,,2024-04-04T10:00:42
7,2024-04-11,20984,1S,T,100,130,,2024-04-04T10:00:42
7,2024-04-11,21220,1A,P,200,230,,2024-04-04T10:00:42
7,2024-04-11,20235,4,F,400,400,,2024-04-04T10:00:42
7,2024-04-11,19678,1B,T,430,730,Om,2024-04-04T10:00:42
7,2024-04-11,28921,2F,P,800,900,DM,2024-04-04T10:00:42
7,2024-04-11,28594,2A,P,930,1030,,2024-04-04T10:00:42
7,2024-04-11,26820,2B,P,1100,1300,,2024-04-04T10:00:42
7,2024-04-11,24854,3B,T,1330,1630,Dm,2024-04-04T10:00:42
7,2024-04-11,31482,3C,P,1700,1930,,2024-04-04T10:00:42
7,2024-04-11,32368,4B,P,2000,2130,EM,2024-04-04T10:00:42
7,2024-04-11,23019,4C,F,2400,2400,,2024-04-04T10:00:42
7,2024-04-12,20513,1F,F,30,30,,2024-04-05T11:38:12
7,2024-04-12,20263,1S,T,100,130,,2024-04-05T11:38:12
7,2024-04-12,20373,1A,P,200,230,,2024-04-05T11:38:12
7,2024-04-12,19488,4,F,400,400,,2024-04-05T11:38:12
7,2024-04-12,19238,1B,T,430,730,Om,2024-04-05T11:38:12
7,2024-04-12,26889,2F,P,800,900,DM,2024-04-05T11:38:12
7,2024-04-12,26874,2A,P,930,1030,,2024-04-05T11:38:12
7,2024-04-12,25619,2B,P,1100,1300,,2024-04-05T11:38:12
7,2024-04-12,22884,3B,T,1330,1630,Dm,2024-04-05T11:38:12
7,2024-04-12,29697,3C,P,1700,1930,,2024-04-05T11:38:12
7,2024-04-12,31033,4B,P,2000,2130,EM,2024-04-05T11:38:12
7,2024-04-12,22944,4C,F,2400,2400,,2024-04-05T11:38:12
7,2024-04-13,21184,1F,F,30,30,,2024-04-06T16:11:16
7,2024-04-13,20603,1S,T,100,130,,2024-04-06T16:11:16
7,2024-04-13,20900,1A,P,200,230,,2024-04-06T16:11:16
7,2024-04-13,18793,4,F,400,400,,2024-04-06T16:11:16
7,2024-04-13,18130,1B,T,430,730,Om,2024-04-06T16:11:16
7,2024-04-13,23287,2F,P,800,900,,2024-04-06T16:11:16
7,2024-04-13,23363,2A,P,930,1030,DM,2024-04-06T16:11:16
7,2024-04-13,21631,2B,P,1100,1300,,2024-04-06T16:11:16
7,2024-04-13,18071,3B,T,1330,1630,Dm,2024-04-06T16:11:16
7,2024-04-13,25598,3C,P,1700,1930,,2024-04-06T16:11:16
7,2024-04-13,27661,4B,P,2000,2130,EM,2024-04-06T16:11:16
7,2024-04-13,20315,4C,F,2400,2400,,2024-04-06T16:11:16
7,2024-04-14,19208,1F,F,30,30,,2024-04-07T16:06:09
7,2024-04-14,18919,1S,T,100,130,,2024-04-07T16:06:09
7,2024-04-14,19164,1A,P,200,230,,2024-04-07T16:06:09
7,2024-04-14,17279,4,F,400,400,,2024-04-07T16:06:09
7,2024-04-14,16527,1B,T,430,730,Om,2024-04-07T16:06:09
7,2024-04-14,20409,2F,P,800,900,,2024-04-07T16:06:09
7,2024-04-14,21046,2A,P,930,1030,DM,2024-04-07T16:06:09
7,2024-04-14,20618,2B,P,1100,1300,,2024-04-07T16:06:09
7,2024-04-14,18729,3B,T,1330,1630,Dm,2024-04-07T16:06:09
7,2024-04-14,25960,3C,P,1700,1930,,2024-04-07T16:06:09
7,2024-04-14,26945,4B,P,2000,2130,EM,2024-04-07T16:06:09
7,2024-04-14,20752,4C,F,2400,2400,,2024-04-07T16:06:09
7,2024-04-15,19589,1F,F,30,30,,2024-04-08T12:18:45
7,2024-04-15,19527,1S,T,100,130,,2024-04-08T12:18:45
7,2024-04-15,20121,1A,P,200,230,,2024-04-08T12:18:45
7,2024-04-15,18751,4,F,400,400,,2024-04-08T12:18:45
7,2024-04-15,18393,1B,T,430,730,Om,2024-04-08T12:18:45
7,2024-04-15,29991,2F,P,800,900,DM,2024-04-08T12:18:45
7,2024-04-15,29710,2A,P,930,1030,,2024-04-08T12:18:45
7,2024-04-15,27952,2B,P,1100,1300,,2024-04-08T12:18:45
7,2024-04-15,25310,3B,T,1330,1630,Dm,2024-04-08T12:18:45
7,2024-04-15,30834,3C,P,1700,1930,EM,2024-04-08T12:18:45
7,2024-04-15,30459,4B,P,2000,2130,,2024-04-08T12:18:45
7,2024-04-15,23110,4C,F,2400,2400,,2024-04-08T12:18:45
7,2024-04-16,22314,1F,F,30,30,,2024-04-09T14:04:44
7,2024-04-16,21684,1S,T,100,130,,2024-04-09T14:04:44
7,2024-04-16,22033,1A,P,200,230,,2024-04-09T14:04:44
7,2024-04-16,21206,4,F,400,400,,2024-04-09T14:04:44
7,2024-04-16,20927,1B,T,430,730,Om,2024-04-09T14:04:44
7,2024-04-16,32198,2F,P,800,900,DM,2024-04-09T14:04:44
7,2024-04-16,31332,2A,P,930,1030,,2024-04-09T14:04:44
7,2024-04-16,29209,2B,P,1100,1300,,2024-04-09T14:04:44
7,2024-04-16,26480,3B,T,1330,1630,Dm,2024-04-09T14:04:44
7,2024-04-16,30988,3C,P,1700,1930,EM,2024-04-09T14:04:44
7,2024-04-16,30799,4B,P,2000,2130,,2024-04-09T14:04:44
7,2024-04-16,22915,4C,F,2400,2400,,2024-04-09T14:04:44
7,2024-04-17,22035,1F,F,30,30,,2024-04-10T12:09:08
7,2024-04-17,20945,1S,T,100,130,,2024-04-10T12:09:08
7,2024-04-17,21189,1A,P,200,230,,2024-04-10T12:09:08
7,2024-04-17,20360,4,F,400,400,,2024-04-10T12:09:08
7,2024-04-17,20096,1B,T,430,730,Om,2024-04-10T12:09:08
7,2024-04-17,30652,2F,P,800,900,DM,2024-04-10T12:09:08
7,2024-04-17,30191,2A,P,930,1030,,2024-04-10T12:09:08
7,2024-04-17,28267,2B,P,1100,1300,,2024-04-10T12:09:08
7,2024-04-17,25844,3B,T,1330,1630,Dm,2024-04-10T12:09:08
7,2024-04-17,31034,3C,P,1700,1930,EM,2024-04-10T12:09:08
7,2024-04-17,30921,4B,P,2000,2130,,2024-04-10T12:09:08
7,2024-04-17,23197,4C,F,2400,2400,,2024-04-10T12:09:08
7,2024-04-18,22622,1F,F,30,30,,2024-04-11T10:23:11
7,2024-04-18,21804,1S,T,100,130,,2024-04-11T10:23:11
7,2024-04-18,21735,1A,P,200,230,,2024-04-11T10:23:11
7,2024-04-18,21001,4,F,400,400,,2024-04-11T10:23:11
7,2024-04-18,20767,1B,T,430,730,Om,2024-04-11T10:23:11
7,2024-04-18,31985,2F,P,800,900,DM,2024-04-11T10:23:11
7,2024-04-18,31476,2A,P,930,1030,,2024-04-11T10:23:11
7,2024-04-18,29364,2B,P,1100,1300,,2024-04-11T10:23:11
7,2024-04-18,27269,3B,T,1330,1630,Dm,2024-04-11T10:23:11
7,2024-04-18,32087,3C,P,1700,1930,EM,2024-04-11T10:23:11
7,2024-04-18,31579,4B,P,2000,2130,,2024-04-11T10:23:11
7,2024-04-18,23611,4C,F,2400,2400,,2024-04-11T10:23:11
7,2024-04-19,23577,1F,F,30,30,,2024-04-12T11:58:27
7,2024-04-19,22532,1S,T,100,130,,2024-04-12T11:58:27
7,2024-04-19,22582,1A,P,200,230,,2024-04-12T11:58:27
7,2024-04-19,21630,4,F,400,400,,2024-04-12T11:58:27
7,2024-04-19,21531,1B,T,430,730,Om,2024-04-12T11:58:27
7,2024-04-19,31904,2F,P,800,900,DM,2024-04-12T11:58:27
7,2024-04-19,31496,2A,P,930,1030,,2024-04-12T11:58:27
7,2024-04-19,29840,2B,P,1100,1300,,2024-04-12T11:58:27
7,2024-04-19,26241,3B,T,1330,1630,Dm,2024-04-12T11:58:27
7,2024-04-19,30338,3C,P,1700,1930,EM,2024-04-12T11:58:27
7,2024-04-19,30067,4B,P,2000,2130,,2024-04-12T11:58:27
7,2024-04-19,23460,4C,F,2400,2400,,2024-04-12T11:58:27
7,2024-04-20,22918,1F,F,30,30,,2024-04-13T11:36:01
7,2024-04-20,21992,1S,T,100,130,,2024-04-13T11:36:01
7,2024-04-20,21981,1A,P,200,230,,2024-04-13T11:36:01
7,2024-04-20,20568,4,F,400,400,,2024-04-13T11:36:01
7,2024-04-20,20171,1B,T,430,730,Om,2024-04-13T11:36:01
7,2024-04-20,26143,2F,P,800,900,,2024-04-13T11:36:01
7,2024-04-20,26795,2A,P,930,1030,DM,2024-04-13T11:36:01
7,2024-04-20,25319,2B,P,1100,1300,,2024-04-13T11:36:01
7,2024-04-20,22241,3B,T,1330,1630,Dm,2024-04-13T11:36:01
7,2024-04-20,27667,3C,P,1700,1930,,2024-04-13T11:36:01
7,2024-04-20,28096,4B,P,2000,2130,EM,2024-04-13T11:36:01
7,2024-04-20,22524,4C,F,2400,2400,,2024-04-13T11:36:01
7,2024-04-21,22326,1F,F,30,30,,2024-04-14T12:47:04
7,2024-04-21,21331,1S,T,100,130,,2024-04-14T12:47:04
7,2024-04-21,21374,1A,P,200,230,,2024-04-14T12:47:04
7,2024-04-21,19895,4,F,400,400,,2024-04-14T12:47:04
7,2024-04-21,19467,1B,T,430,730,Om,2024-04-14T12:47:04
7,2024-04-21,23972,2F,P,800,900,,2024-04-14T12:47:04
7,2024-04-21,24809,2A,P,930,1030,DM,2024-04-14T12:47:04
7,2024-04-21,24530,2B,P,1100,1300,,2024-04-14T12:47:04
7,2024-04-21,22357,3B,T,1330,1630,Dm,2024-04-14T12:47:04
7,2024-04-21,27813,3C,P,1700,1930,,2024-04-14T12:47:04
7,2024-04-21,28476,4B,P,2000,2130,EM,2024-04-14T12:47:04
7,2024-04-21,22050,4C,F,2400,2400,,2024-04-14T12:47:04
7,2024-04-22,21236,1F,F,30,30,,2024-04-15T11:32:08
7,2024-04-22,20576,1S,T,100,130,,2024-04-15T11:32:08
7,2024-04-22,20782,1A,P,200,230,,2024-04-15T11:32:08
7,2024-04-22,19801,4,F,400,400,,2024-04-15T11:32:08
7,2024-04-22,19666,1B,T,430,730,Om,2024-04-15T11:32:08
7,2024-04-22,30516,2F,P,800,900,,2024-04-15T11:32:08
7,2024-04-22,30649,2A,P,930,1030,DM,2024-04-15T11:32:08
7,2024-04-22,28559,2B,P,1100,1300,,2024-04-15T11:32:08
7,2024-04-22,26259,3B,T,1330,1630,Dm,2024-04-15T11:32:08
7,2024-04-22,30826,3C,P,1700,1930,EM,2024-04-15T11:32:08
7,2024-04-22,30639,4B,P,2000,2130,,2024-04-15T11:32:08
7,2024-04-22,23300,4C,F,2400,2400,,2024-04-15T11:32:08
7,2024-04-23,22699,1F,F,30,30,,2024-04-16T11:36:46
7,2024-04-23,21805,1S,T,100,130,,2024-04-16T11:36:46
7,2024-04-23,22041,1A,P,200,230,,2024-04-16T11:36:46
7,2024-04-23,20977,4,F,400,400,,2024-04-16T11:36:46
7,2024-04-23,20769,1B,T,430,730,Om,2024-04-16T11:36:46
7,2024-04-23,32570,2F,P,800,900,DM,2024-04-16T11:36:46
7,2024-04-23,31407,2A,P,930,1030,,2024-04-16T11:36:46
7,2024-04-23,28749,2B,P,1100,1300,,2024-04-16T11:36:46
7,2024-04-23,26371,3B,T,1330,1630,Dm,2024-04-16T11:36:46
7,2024-04-23,32228,3C,P,1700,1930,EM,2024-04-16T11:36:46
7,2024-04-23,30819,4B,P,2000,2130,,2024-04-16T11:36:46
7,2024-04-23,23333,4C,F,2400,2400,,2024-04-16T11:36:46
7,2024-04-24,22704,1F,F,30,30,,2024-04-17T09:50:22
7,2024-04-24,21875,1S,T,100,130,,2024-04-17T09:50:22
7,2024-04-24,21949,1A,P,200,230,,2024-04-17T09:50:22
7,2024-04-24,20814,4,F,400,400,,2024-04-17T09:50:22
7,2024-04-24,20645,1B,T,430,730,Om,2024-04-17T09:50:22
7,2024-04-24,31395,2F,P,800,900,DM,2024-04-17T09:50:22
7,2024-04-24,30812,2A,P,930,1030,,2024-04-17T09:50:22
7,2024-04-24,29023,2B,P,1100,1300,,2024-04-17T09:50:22
7,2024-04-24,26492,3B,T,1330,1630,Dm,2024-04-17T09:50:22
7,2024-04-24,31128,3C,P,1700,1930,EM,2024-04-17T09:50:22
7,2024-04-24,30419,4B,P,2000,2130,,2024-04-17T09:50:22
7,2024-04-24,23547,4C,F,2400,2400,,2024-04-17T09:50:22
7,2024-04-25,23036,1F,F,30,30,,2024-04-18T11:45:52
7,2024-04-25,22144,1S,T,100,130,,2024-04-18T11:45:52
7,2024-04-25,22247,1A,P,200,230,,2024-04-18T11:45:52
7,2024-04-25,21290,4,F,400,400,,2024-04-18T11:45:52
7,2024-04-25,21151,1B,T,430,730,Om,2024-04-18T11:45:52
7,2024-04-25,32029,2F,P,800,900,DM,2024-04-18T11:45:52
7,2024-04-25,31869,2A,P,930,1030,,2024-04-18T11:45:52
7,2024-04-25,29872,2B,P,1100,1300,,2024-04-18T11:45:52
7,2024-04-25,27081,3B,T,1330,1630,Dm,2024-04-18T11:45:52
7,2024-04-25,31074,3C,P,1700,1930,EM,2024-04-18T11:45:52
7,2024-04-25,30616,4B,P,2000,2130,,2024-04-18T11:45:52
7,2024-04-25,23452,4C,F,2400,2400,,2024-04-18T11:45:52
7,2024-04-26,23067,1F,F,30,30,,2024-04-19T09:54:27
7,2024-04-26,22172,1S,T,100,130,,2024-04-19T09:54:27
7,2024-04-26,22170,1A,P,200,230,,2024-04-19T09:54:27
7,2024-04-26,21168,4,F,400,400,,2024-04-19T09:54:27
7,2024-04-26,20964,1B,T,430,730,Om,2024-04-19T09:54:27
7,2024-04-26,31412,2F,P,800,900,DM,2024-04-19T09:54:27
7,2024-04-26,31268,2A,P,930,1030,,2024-04-19T09:54:27
7,2024-04-26,29606,2B,P,1100,1300,,2024-04-19T09:54:27
7,2024-04-26,25961,3B,T,1330,1630,Dm,2024-04-19T09:54:27
7,2024-04-26,29840,3C,P,1700,1930,EM,2024-04-19T09:54:27
7,2024-04-26,29442,4B,P,2000,2130,,2024-04-19T09:54:27
7,2024-04-26,23479,4C,F,2400,2400,,2024-04-19T09:54:27
7,2024-04-27,22864,1F,F,30,30,,2024-04-20T09:56:23
7,2024-04-27,21862,1S,T,100,130,,2024-04-20T09:56:23
7,2024-04-27,21802,1A,P,200,230,,2024-04-20T09:56:23
7,2024-04-27,20405,4,F,400,400,,2024-04-20T09:56:23
7,2024-04-27,20239,1B,T,430,730,Om,2024-04-20T09:56:23
7,2024-04-27,26193,2F,P,800,900,,2024-04-20T09:56:23
7,2024-04-27,26673,2A,P,930,1030,DM,2024-04-20T09:56:23
7,2024-04-27,25674,2B,P,1100,1300,,2024-04-20T09:56:23
7,2024-04-27,22589,3B,T,1330,1630,Dm,2024-04-20T09:56:23
7,2024-04-27,27451,3C,P,1700,1930,EM,2024-04-20T09:56:23
7,2024-04-27,27042,4B,P,2000,2130,,2024-04-20T09:56:23
7,2024-04-27,22116,4C,F,2400,2400,,2024-04-20T09:56:23
7,2024-04-28,21925,1F,F,30,30,,2024-04-21T09:53:29
7,2024-04-28,20875,1S,T,100,130,,2024-04-21T09:53:29
7,2024-04-28,20889,1A,P,200,230,,2024-04-21T09:53:29
7,2024-04-28,19585,4,F,400,400,,2024-04-21T09:53:29
7,2024-04-28,19231,1B,T,430,730,Om,2024-04-21T09:53:29
7,2024-04-28,23697,2F,P,800,900,,2024-04-21T09:53:29
7,2024-04-28,24520,2A,P,930,1030,DM,2024-04-21T09:53:29
7,2024-04-28,24236,2B,P,1100,1300,,2024-04-21T09:53:29
7,2024-04-28,22062,3B,T,1330,1630,Dm,2024-04-21T09:53:29
7,2024-04-28,27219,3C,P,1700,1930,,2024-04-21T09:53:29
7,2024-04-28,27568,4B,P,2000,2130,EM,2024-04-21T09:53:29
7,2024-04-28,21493,4C,F,2400,2400,,2024-04-21T09:53:29
7,2024-04-29,21452,1F,F,30,30,,2024-04-22T11:13:56
7,2024-04-29,20649,1S,T,100,130,,2024-04-22T11:13:56
7,2024-04-29,20779,1A,P,200,230,,2024-04-22T11:13:56
7,2024-04-29,20066,4,F,400,400,,2024-04-22T11:13:56
7,2024-04-29,20007,1B,T,430,730,Om,2024-04-22T11:13:56
7,2024-04-29,30122,2F,P,800,900,DM,2024-04-22T11:13:56
7,2024-04-29,30043,2A,P,930,1030,,2024-04-22T11:13:56
7,2024-04-29,28239,2B,P,1100,1300,,2024-04-22T11:13:56
7,2024-04-29,25902,3B,T,1330,1630,Dm,2024-04-22T11:13:56
7,2024-04-29,30947,3C,P,1700,2000,EM,2024-04-22T11:13:56
7,2024-04-29,30375,4B,P,2030,2200,,2024-04-22T11:13:56
7,2024-04-29,23076,4C,F,2400,2400,,2024-04-22T11:13:56
7,2024-04-30,22140,1F,F,30,30,,2024-04-23T12:08:23
7,2024-04-30,21177,1S,T,100,130,,2024-04-23T12:08:23
7,2024-04-30,21379,1A,P,200,230,,2024-04-23T12:08:23
