Date,SP,BSUoS £/MWh,Half hourly cost £,Half hourly volume MWh
2022-04-01,47,3.81,99049.0,25968.0
2022-04-01,48,4.01,99049.0,24680.0
2022-04-02,1,6.49,150271.0,23154.0
2022-04-02,2,5.03,113665.0,22579.0
2022-04-02,3,4.32,99049.0,22922.0
2022-04-02,4,4.23,99049.0,23396.0
2022-04-02,5,4.22,99049.0,23476.0
2022-04-02,6,4.29,99049.0,23080.0
2022-04-02,7,6.32,143482.0,22719.0
2022-04-02,8,6.76,152021.0,22488.0
2022-04-02,9,7.56,167420.0,22131.0
2022-04-02,10,4.66,102778.0,22040.0
2022-04-02,11,13.61,296495.0,21792.0
2022-04-02,12,13.4,296495.0,22134.0
2022-04-02,13,12.84,296495.0,23089.0
2022-04-02,14,12.5,296495.0,23720.0
2022-04-02,15,11.86,296495.0,24995.0
2022-04-02,16,7.1,184470.0,25970.0
2022-04-02,17,10.13,273419.0,26997.0
2022-04-02,18,7.53,207308.0,27523.0
2022-04-02,19,9.55,265982.0,27861.0
2022-04-02,20,5.99,166519.0,27820.0
2022-04-02,21,5.94,164832.0,27765.0
2022-04-02,22,5.68,156390.0,27524.0
2022-04-02,23,3.68,100739.0,27340.0
2022-04-02,24,3.67,99049.0,27004.0
2022-04-02,25,3.69,99049.0,26826.0
2022-04-02,26,3.72,99049.0,26595.0
2022-04-02,27,3.78,99049.0,26231.0
2022-04-02,28,3.83,99049.0,25871.0
2022-04-02,29,4.33,111584.0,25779.0
2022-04-02,30,4.82,125134.0,25936.0
2022-04-02,31,4.15,108669.0,26179.0
2022-04-02,32,6.93,183969.0,26543.0
2022-04-02,33,9.64,264140.0,27396.0
2022-04-02,34,10.54,296495.0,28134.0
2022-04-02,35,8.5,245304.0,28875.0
2022-04-02,36,8.29,245454.0,29604.0
2022-04-02,37,8.03,241698.0,30101.0
2022-04-02,38,7.09,216664.0,30540.0
2022-04-02,39,9.2,281308.0,30570.0
2022-04-02,40,5.49,168984.0,30790.0
2022-04-02,41,5.3,165510.0,31201.0
2022-04-02,42,3.24,99049.0,30597.0
2022-04-02,43,5.21,156282.0,29975.0
2022-04-02,44,3.41,99049.0,29068.0
2022-04-02,45,3.54,99049.0,27992.0
2022-04-02,46,3.71,99049.0,26715.0
2022-04-02,47,3.94,99049.0,25129.0
2022-04-02,48,4.15,99049.0,23853.0
2022-04-03,1,5.9,132735.0,22489.0
2022-04-03,2,6.06,131711.0,21745.0
2022-04-03,3,4.78,104778.0,21929.0
2022-04-03,4,4.4,99049.0,22513.0
2022-04-03,5,4.43,99049.0,22336.0
2022-04-03,6,4.49,99049.0,22057.0
2022-04-03,7,8.72,191009.0,21912.0
2022-04-03,8,4.57,99049.0,21695.0
2022-04-03,9,7.8,168224.0,21571.0
2022-04-03,10,9.09,193635.0,21308.0
2022-04-03,11,14.17,296495.0,20924.0
2022-04-03,12,5.48,115439.0,21052.0
2022-04-03,13,13.81,296495.0,21464.0
2022-04-03,14,4.52,99049.0,21910.0
2022-04-03,15,4.38,99049.0,22623.0
2022-04-03,16,5.62,130556.0,23250.0
2022-04-03,17,6.12,146326.0,23909.0
2022-04-03,18,9.46,227060.0,23993.0
2022-04-03,19,7.69,185551.0,24123.0
2022-04-03,20,4.06,99049.0,24388.0
2022-04-03,21,4.0,99049.0,24755.0
2022-04-03,22,4.01,99049.0,24680.0
2022-04-03,23,5.01,123727.0,24711.0
2022-04-03,24,3.95,99049.0,25075.0
2022-04-03,25,3.91,99049.0,25324.0
2022-04-03,26,3.91,99049.0,25334.0
2022-04-03,27,4.48,113558.0,25334.0
2022-04-03,28,4.14,103021.0,24860.0
2022-04-03,29,3.95,99049.0,25081.0
2022-04-03,30,3.99,99049.0,24823.0
2022-04-03,31,3.96,99049.0,24986.0
2022-04-03,32,5.4,136309.0,25266.0
2022-04-03,33,8.1,211651.0,26115.0
2022-04-03,34,5.5,151413.0,27518.0
2022-04-03,35,8.04,228274.0,28390.0
2022-04-03,36,6.56,191069.0,29109.0
2022-04-03,37,7.59,222137.0,29267.0
2022-04-03,38,7.89,233673.0,29625.0
2022-04-03,39,8.98,267727.0,29829.0
2022-04-03,40,9.93,296495.0,29873.0
2022-04-03,41,7.71,234381.0,30381.0
2022-04-03,42,9.88,296495.0,30011.0
2022-04-03,43,10.19,296495.0,29091.0
2022-04-03,44,10.67,296495.0,27793.0
2022-04-03,45,11.09,296495.0,26735.0
2022-04-03,46,11.8,296495.0,25132.0
2022-04-04,1,14.1,296495.0,21031.0
2022-04-04,2,14.29,296495.0,20754.0
2022-04-04,3,14.04,296495.0,21113.0
2022-04-04,4,13.73,296495.0,21598.0
2022-04-04,5,13.67,296495.0,21689.0
2022-04-04,6,13.88,296495.0,21362.0
2022-04-04,7,14.18,296495.0,20912.0
2022-04-04,8,14.41,296495.0,20572.0
2022-04-04,9,14.57,296495.0,20351.0
2022-04-04,10,14.58,296495.0,20339.0
2022-04-04,11,14.43,296495.0,20542.0
2022-04-04,12,13.79,296495.0,21504.0
2022-04-04,13,12.41,296495.0,23887.0
2022-04-04,14,11.46,296495.0,25863.0
2022-04-04,15,10.5,296495.0,28231.0
2022-04-04,16,10.07,296495.0,29432.0
2022-04-04,17,9.81,296495.0,30218.0
2022-04-04,18,9.74,296495.0,30448.0
2022-04-04,19,9.74,296495.0,30453.0
2022-04-04,20,9.72,296495.0,30497.0
2022-04-04,21,9.78,296495.0,30308.0
2022-04-04,22,9.76,296495.0,30378.0
2022-04-04,23,9.73,296495.0,30478.0
2022-04-04,24,9.83,296495.0,30159.0
2022-04-04,25,9.93,296495.0,29849.0
2022-04-04,26,10.03,296495.0,29572.0
2022-04-04,27,10.12,296495.0,29305.0
2022-04-04,28,8.8,254392.0,28910.0
2022-04-04,29,3.42,99049.0,28973.0
2022-04-04,30,3.43,99049.0,28904.0
2022-04-04,31,3.42,99049.0,28948.0
2022-04-04,32,3.4,99049.0,29115.0
2022-04-04,33,3.35,99049.0,29566.0
2022-04-04,34,3.27,99049.0,30334.0
2022-04-04,35,3.2,99049.0,30996.0
2022-04-04,36,3.15,99049.0,31410.0
2022-04-04,37,3.12,99049.0,31721.0
2022-04-04,38,3.15,99049.0,31404.0
2022-04-04,39,3.16,99049.0,31393.0
2022-04-04,40,3.19,99049.0,31046.0
2022-04-04,41,3.21,99049.0,30874.0
2022-04-04,42,7.45,227129.0,30483.0
2022-04-04,43,8.16,241448.0,29586.0
2022-04-04,44,10.59,296495.0,27991.0
2022-04-04,45,11.2,296495.0,26476.0
2022-04-04,46,11.95,296495.0,24813.0
2022-04-04,47,12.79,296495.0,23190.0
2022-04-04,48,13.57,296495.0,21852.0
2022-04-05,1,14.39,296495.0,20603.0
2022-04-05,2,14.51,296495.0,20435.0
2022-04-05,3,14.46,296495.0,20511.0
2022-04-05,4,14.11,296495.0,21013.0
2022-04-05,5,14.23,296495.0,20835.0
2022-04-05,6,14.51,296495.0,20433.0
2022-04-05,7,14.75,296495.0,20106.0
2022-04-05,8,14.98,296495.0,19788.0
2022-04-05,9,15.13,296495.0,19600.0
2022-04-05,10,15.16,296495.0,19558.0
2022-04-05,11,15.01,296495.0,19756.0
2022-04-05,12,14.4,296495.0,20588.0
2022-04-05,13,4.38,99049.0,22621.0
2022-04-05,14,4.05,99049.0,24428.0
2022-04-05,15,3.7,99049.0,26748.0
2022-04-05,16,3.53,99049.0,28045.0
2022-04-05,17,3.4,99049.0,29130.0
2022-04-05,18,6.92,201571.0,29115.0
2022-04-05,19,10.15,296401.0,29191.0
2022-04-05,20,5.77,166350.0,28840.0
2022-04-05,21,3.47,99049.0,28541.0
2022-04-05,22,3.51,99049.0,28194.0
2022-04-05,23,3.55,99049.0,27876.0
2022-04-05,24,3.65,100840.0,27630.0
2022-04-05,25,3.6,99049.0,27528.0
2022-04-05,26,7.56,205588.0,27204.0
2022-04-05,27,3.78,101521.0,26891.0
2022-04-05,28,3.71,99049.0,26692.0
2022-04-05,29,3.73,99049.0,26556.0
2022-04-05,30,3.75,99049.0,26405.0
2022-04-05,31,3.69,99049.0,26823.0
2022-04-05,32,3.62,99049.0,27396.0
2022-04-05,33,3.55,99049.0,27935.0
2022-04-05,34,3.43,99049.0,28861.0
2022-04-05,35,3.33,99049.0,29754.0
2022-04-05,36,3.25,99049.0,30441.0
2022-04-05,37,3.21,99049.0,30865.0
2022-04-05,38,3.22,99049.0,30794.0
2022-04-05,39,3.21,99049.0,30823.0
2022-04-05,40,3.2,99049.0,30953.0
2022-04-05,41,3.2,99049.0,30935.0
2022-04-05,42,3.24,99049.0,30588.0
2022-04-05,43,4.57,135449.0,29640.0
2022-04-05,44,5.84,163017.0,27927.0
2022-04-05,45,6.91,183404.0,26523.0
2022-04-05,46,11.88,296495.0,24954.0
2022-04-05,47,12.71,296495.0,23331.0
2022-04-05,48,13.42,296495.0,22097.0
2022-04-06,1,15.65,296495.0,18943.0
2022-04-06,2,16.04,296495.0,18483.0
2022-04-06,3,15.89,296495.0,18665.0
2022-04-06,4,15.67,296495.0,18921.0
2022-04-06,5,15.53,296495.0,19094.0
2022-04-06,6,15.62,296495.0,18977.0
2022-04-06,7,15.85,296495.0,18704.0
2022-04-06,8,15.88,296495.0,18669.0
2022-04-06,9,16.01,296495.0,18524.0
2022-04-06,10,15.95,296495.0,18591.0
2022-04-06,11,15.7,296495.0,18886.0
2022-04-06,12,14.01,275544.0,19672.0
2022-04-06,13,4.63,99049.0,21408.0
2022-04-06,14,8.75,204526.0,23370.0
2022-04-06,15,4.76,122508.0,25715.0
2022-04-06,16,7.05,187452.0,26602.0
2022-04-06,17,9.26,252026.0,27206.0
2022-04-06,18,7.37,200999.0,27274.0
2022-04-06,19,8.64,235923.0,27305.0
2022-04-06,20,6.05,165666.0,27370.0
2022-04-06,21,8.1,220416.0,27222.0
2022-04-06,22,3.68,99049.0,26883.0
2022-04-06,23,3.72,99049.0,26629.0
2022-04-06,24,3.74,99049.0,26451.0
2022-04-06,25,3.75,99049.0,26390.0
2022-04-06,26,5.85,151223.0,25834.0
2022-04-06,27,3.89,99049.0,25459.0
2022-04-06,28,3.96,99049.0,25010.0
2022-04-06,29,3.97,99049.0,24963.0
2022-04-06,30,3.97,99049.0,24979.0
2022-04-06,31,3.94,99049.0,25140.0
2022-04-06,32,3.89,99049.0,25482.0
2022-04-06,33,3.82,99049.0,25946.0
2022-04-06,34,3.71,99049.0,26730.0
2022-04-06,35,3.55,99049.0,27905.0
2022-04-06,36,3.46,99049.0,28627.0
2022-04-06,37,3.38,99049.0,29268.0
2022-04-06,38,3.4,99049.0,29139.0
2022-04-06,39,3.38,99049.0,29334.0
2022-04-06,40,3.38,99049.0,29285.0
2022-04-06,41,3.36,99049.0,29488.0
2022-04-06,42,3.43,99049.0,28883.0
2022-04-06,43,4.39,123055.0,28016.0
2022-04-06,44,3.71,99049.0,26666.0
2022-04-06,45,6.8,169642.0,24952.0
2022-04-06,46,9.08,213153.0,23470.0
2022-04-06,47,13.65,296495.0,21724.0
2022-04-06,48,14.48,296495.0,20479.0
2022-04-07,1,15.97,296495.0,18564.0
2022-04-07,2,16.28,296495.0,18208.0
2022-04-07,3,16.31,296495.0,18174.0
2022-04-07,4,15.85,296495.0,18702.0
2022-04-07,5,15.84,296495.0,18722.0
2022-04-07,6,16.09,296495.0,18431.0
2022-04-07,7,16.44,296495.0,18035.0
2022-04-07,8,16.36,296495.0,18123.0
2022-04-07,9,16.46,296495.0,18018.0
2022-04-07,10,16.35,296495.0,18139.0
2022-04-07,11,16.24,296495.0,18256.0
2022-04-07,12,15.59,296495.0,19022.0
2022-04-07,13,4.84,99049.0,20462.0
2022-04-07,14,13.57,296495.0,21850.0
2022-04-07,15,7.71,180658.0,23423.0
2022-04-07,16,7.57,184422.0,24366.0
2022-04-07,17,6.18,157843.0,25557.0
2022-04-07,18,11.24,296495.0,26375.0
2022-04-07,19,7.15,188699.0,26393.0
2022-04-07,20,5.97,154186.0,25829.0
2022-04-07,21,6.3,158924.0,25219.0
2022-04-07,22,4.42,109168.0,24724.0
2022-04-07,23,6.25,150523.0,24077.0
2022-04-07,24,4.2,99049.0,23608.0
2022-04-07,25,6.27,147915.0,23603.0
2022-04-07,26,5.77,135243.0,23432.0
2022-04-07,27,4.28,99049.0,23131.0
2022-04-07,28,4.33,99049.0,22874.0
2022-04-07,29,4.25,99049.0,23297.0
2022-04-07,30,4.19,99049.0,23624.0
2022-04-07,31,4.16,99049.0,23823.0
2022-04-07,32,4.09,99049.0,24235.0
2022-04-07,33,3.95,99049.0,25049.0
2022-04-07,34,3.82,99049.0,25957.0
2022-04-07,35,3.65,99049.0,27123.0
2022-04-07,36,3.56,99049.0,27858.0
2022-04-07,37,3.51,99049.0,28223.0
2022-04-07,38,3.45,99049.0,28723.0
2022-04-07,39,3.44,99049.0,28813.0
2022-04-07,40,3.38,99049.0,29295.0
2022-04-07,41,3.4,99049.0,29120.0
2022-04-07,42,3.48,99049.0,28497.0
2022-04-07,43,4.17,114546.0,27494.0
2022-04-07,44,4.34,113377.0,26100.0
2022-04-07,45,7.84,191970.0,24496.0
2022-04-07,46,11.68,270082.0,23121.0
2022-04-07,47,13.66,296495.0,21705.0
2022-04-07,48,14.24,296495.0,20822.0
2022-04-08,1,14.5,296495.0,20443.0
2022-04-08,2,14.73,296495.0,20126.0
2022-04-08,3,14.68,296495.0,20198.0
2022-04-08,4,14.37,296495.0,20627.0
2022-04-08,5,14.26,296495.0,20796.0
2022-04-08,6,14.21,296495.0,20863.0
2022-04-08,7,14.3,296495.0,20732.0
2022-04-08,8,14.43,296495.0,20540.0
2022-04-08,9,14.47,296495.0,20492.0
2022-04-08,10,12.25,252626.0,20628.0
2022-04-08,11,13.65,288884.0,21162.0
2022-04-08,12,7.54,166491.0,22077.0
2022-04-08,13,4.17,99049.0,23726.0
2022-04-08,14,6.7,166954.0,24905.0
2022-04-08,15,3.92,105211.0,26813.0
2022-04-08,16,5.05,141242.0,27947.0
2022-04-08,17,6.63,193341.0,29173.0
2022-04-08,18,8.01,235765.0,29419.0
2022-04-08,19,3.4,99049.0,29092.0
2022-04-08,20,3.45,99049.0,28744.0
2022-04-08,21,4.24,120596.0,28461.0
2022-04-08,22,3.54,99049.0,28014.0
2022-04-08,23,3.6,99049.0,27503.0
2022-04-08,24,3.74,99049.0,26489.0
2022-04-08,25,4.49,118111.0,26277.0
2022-04-08,26,5.95,154362.0,25957.0
2022-04-08,27,3.89,99049.0,25482.0
2022-04-08,28,3.95,99049.0,25058.0
2022-04-08,29,3.98,99049.0,24860.0
2022-04-08,30,4.07,99049.0,24365.0
2022-04-08,31,4.03,99049.0,24596.0
2022-04-08,32,3.99,99049.0,24794.0
2022-04-08,33,3.97,99049.0,24961.0
2022-04-08,34,3.83,99049.0,25840.0
2022-04-08,35,3.7,99049.0,26794.0
2022-04-08,36,3.6,99049.0,27535.0
2022-04-08,37,3.56,99049.0,27834.0
2022-04-08,38,3.5,99049.0,28310.0
2022-04-08,39,3.5,99049.0,28326.0
2022-04-08,40,3.47,99049.0,28585.0
2022-04-08,41,3.39,99049.0,29176.0
2022-04-08,42,3.45,99049.0,28681.0
2022-04-08,43,4.73,130618.0,27591.0
2022-04-08,44,3.73,99049.0,26541.0
2022-04-08,45,6.23,156021.0,25059.0
2022-04-08,46,9.46,222498.0,23528.0
2022-04-08,47,11.21,248157.0,22131.0
2022-04-08,48,8.63,180676.0,20925.0
2022-04-09,1,14.56,296495.0,20359.0
2022-04-09,2,14.87,296495.0,19945.0
2022-04-09,3,14.87,296495.0,19944.0
2022-04-09,4,14.51,296495.0,20427.0
2022-04-09,5,14.61,296495.0,20291.0
2022-04-09,6,14.83,296495.0,19990.0
2022-04-09,7,15.05,296495.0,19698.0
2022-04-09,8,15.18,296495.0,19538.0
2022-04-09,9,15.38,296495.0,19277.0
2022-04-09,10,15.55,296495.0,19072.0
2022-04-09,11,15.49,296495.0,19147.0
2022-04-09,12,15.2,296495.0,19501.0
2022-04-09,13,14.66,296495.0,20231.0
2022-04-09,14,14.27,296495.0,20778.0
2022-04-09,15,4.54,99049.0,21799.0
2022-04-09,16,5.15,116633.0,22626.0
2022-04-09,17,8.33,194345.0,23322.0
2022-04-09,18,12.43,296495.0,23855.0
2022-04-09,19,4.16,99049.0,23792.0
2022-04-09,20,4.23,99049.0,23420.0
2022-04-09,21,4.31,99049.0,23000.0
2022-04-09,22,4.45,99049.0,22243.0
2022-04-09,23,4.49,99049.0,22077.0
2022-04-09,24,4.53,99049.0,21843.0
2022-04-09,25,4.6,99049.0,21545.0
2022-04-09,26,4.68,99049.0,21158.0
2022-04-09,27,4.76,99049.0,20801.0
2022-04-09,28,4.87,99049.0,20328.0
2022-04-09,29,4.9,99049.0,20201.0
2022-04-09,30,5.0,99049.0,19808.0
2022-04-09,31,5.06,99049.0,19573.0
2022-04-09,32,4.95,99049.0,20024.0
2022-04-09,33,4.72,99049.0,20975.0
2022-04-09,34,4.43,99049.0,22348.0
2022-04-09,35,4.22,99049.0,23460.0
2022-04-09,36,4.04,99049.0,24544.0
2022-04-09,37,3.87,99049.0,25626.0
2022-04-09,38,3.73,99049.0,26543.0
2022-04-09,39,3.7,99049.0,26763.0
2022-04-09,40,3.64,99049.0,27248.0
2022-04-09,41,3.53,99049.0,28029.0
2022-04-09,42,3.61,99049.0,27442.0
2022-04-09,43,5.29,140722.0,26582.0
2022-04-09,44,3.87,99049.0,25589.0
2022-04-09,45,5.42,134774.0,24857.0
2022-04-09,46,7.11,169961.0,23908.0
2022-04-09,47,7.03,158032.0,22490.0
2022-04-09,48,7.11,153016.0,21521.0
2022-04-10,1,5.26,106788.0,20316.0
2022-04-10,2,4.97,99049.0,19934.0
2022-04-10,3,6.52,130232.0,19984.0
2022-04-10,4,12.41,252655.0,20365.0
2022-04-10,5,6.73,136016.0,20220.0
2022-04-10,6,5.61,112494.0,20065.0
2022-04-10,7,8.45,168255.0,19919.0
2022-04-10,8,5.63,111468.0,19814.0
2022-04-10,9,8.14,160383.0,19708.0
2022-04-10,10,9.38,184866.0,19716.0
2022-04-10,11,10.93,214737.0,19655.0
2022-04-10,12,10.99,217331.0,19767.0
2022-04-10,13,12.46,252279.0,20244.0
2022-04-10,14,9.49,195471.0,20608.0
2022-04-10,15,4.64,99049.0,21348.0
2022-04-10,16,4.5,99049.0,22014.0
2022-04-10,17,7.55,170239.0,22556.0
2022-04-10,18,10.53,239317.0,22726.0
2022-04-10,19,4.28,99049.0,23132.0
2022-04-10,20,4.3,99049.0,23029.0
2022-04-10,21,4.68,106877.0,22817.0
2022-04-10,22,4.4,99049.0,22505.0
2022-04-10,23,4.41,99049.0,22458.0
2022-04-10,24,4.43,99049.0,22342.0
2022-04-10,25,4.4,99049.0,22536.0
2022-04-10,26,4.4,99049.0,22529.0
2022-04-10,27,5.43,121664.0,22417.0
2022-04-10,28,7.44,165049.0,22199.0
2022-04-10,29,8.26,184036.0,22279.0
2022-04-10,30,8.4,185696.0,22095.0
2022-04-10,31,10.28,227209.0,22097.0
2022-04-10,32,13.15,296495.0,22547.0
2022-04-10,33,12.59,296495.0,23550.0
2022-04-10,34,11.96,296495.0,24788.0
2022-04-10,35,11.4,296495.0,26000.0
2022-04-10,36,11.08,296495.0,26755.0
2022-04-10,37,10.92,296495.0,27142.0
2022-04-10,38,10.67,296495.0,27783.0
2022-04-10,39,10.45,296495.0,28360.0
2022-04-10,40,10.35,296495.0,28654.0
2022-04-10,41,7.38,211287.0,28625.0
2022-04-10,42,4.82,138873.0,28792.0
2022-04-10,43,10.06,278439.0,27688.0
2022-04-10,44,4.35,113975.0,26180.0
2022-04-10,45,6.31,158073.0,25038.0
2022-04-10,46,4.25,99049.0,23298.0
2022-04-10,47,12.89,277352.0,21522.0
2022-04-10,48,11.56,237188.0,20513.0
2022-04-11,1,14.69,296495.0,20190.0
2022-04-11,2,14.87,296495.0,19945.0
2022-04-11,3,14.75,296495.0,20101.0
2022-04-11,4,14.49,296495.0,20466.0
2022-04-11,5,14.51,296495.0,20436.0
2022-04-11,6,14.62,296495.0,20281.0
2022-04-11,7,14.79,296495.0,20041.0
2022-04-11,8,14.87,296495.0,19943.0
2022-04-11,9,14.84,296495.0,19981.0
2022-04-11,10,14.96,296495.0,19824.0
2022-04-11,11,14.57,296495.0,20353.0
2022-04-11,12,12.91,273022.0,21142.0
2022-04-11,13,8.12,183007.0,22537.0
2022-04-11,14,8.29,201198.0,24262.0
2022-04-11,15,3.74,99049.0,26489.0
2022-04-11,16,5.01,137768.0,27478.0
2022-04-11,17,5.73,160755.0,28064.0
2022-04-11,18,8.36,236728.0,28312.0
2022-04-11,19,3.47,99049.0,28519.0
2022-04-11,20,3.55,99049.0,27870.0
2022-04-11,21,4.42,119993.0,27137.0
2022-04-11,22,3.74,99049.0,26481.0
2022-04-11,23,3.84,99049.0,25814.0
2022-04-11,24,3.91,99049.0,25364.0
2022-04-11,25,4.43,111688.0,25213.0
2022-04-11,26,6.51,161869.0,24876.0
2022-04-11,27,4.04,99049.0,24541.0
2022-04-11,28,4.1,99049.0,24136.0
2022-04-11,29,4.1,99049.0,24187.0
2022-04-11,30,4.1,99049.0,24176.0
2022-04-11,31,4.06,99049.0,24374.0
2022-04-11,32,3.98,99049.0,24882.0
2022-04-11,33,3.87,99049.0,25607.0
2022-04-11,34,3.74,99049.0,26499.0
2022-04-11,35,3.61,99049.0,27448.0
2022-04-11,36,3.53,99049.0,28040.0
2022-04-11,37,3.5,99049.0,28299.0
2022-04-11,38,3.48,99049.0,28479.0
2022-04-11,39,3.46,99049.0,28586.0
2022-04-11,40,3.47,99049.0,28582.0
2022-04-11,41,3.45,99049.0,28685.0
2022-04-11,42,4.11,117909.0,28673.0
2022-04-11,43,10.59,294386.0,27792.0
2022-04-11,44,9.47,248715.0,26270.0
2022-04-11,45,12.02,296495.0,24669.0
2022-04-11,46,12.46,287673.0,23087.0
2022-04-11,47,13.91,296495.0,21320.0
2022-04-11,48,14.71,296495.0,20158.0
2022-04-12,1,15.39,296495.0,19263.0
2022-04-12,2,15.85,296495.0,18702.0
2022-04-12,3,15.72,296495.0,18863.0
2022-04-12,4,15.42,296495.0,19231.0
2022-04-12,5,15.43,296495.0,19214.0
2022-04-12,6,15.44,296495.0,19203.0
2022-04-12,7,15.49,296495.0,19140.0
2022-04-12,8,15.53,296495.0,19096.0
2022-04-12,9,15.62,296495.0,18987.0
2022-04-12,10,15.46,296495.0,19180.0
2022-04-12,11,15.01,296495.0,19757.0
2022-04-12,12,14.41,296495.0,20582.0
2022-04-12,13,13.32,296495.0,22260.0
2022-04-12,14,12.35,296495.0,24008.0
2022-04-12,15,6.3,163744.0,26000.0
2022-04-12,16,6.1,165479.0,27137.0
2022-04-12,17,5.15,146024.0,28345.0
2022-04-12,18,10.4,296495.0,28503.0
2022-04-12,19,4.07,116605.0,28659.0
2022-04-12,20,3.5,99049.0,28261.0
2022-04-12,21,4.38,121870.0,27829.0
2022-04-12,22,3.57,99049.0,27742.0
2022-04-12,23,3.61,99049.0,27423.0
2022-04-12,24,3.66,99049.0,27087.0
2022-04-12,25,5.5,147452.0,26790.0
2022-04-12,26,7.65,200224.0,26172.0
2022-04-12,27,3.84,99049.0,25824.0
2022-04-12,28,3.91,99049.0,25350.0
2022-04-12,29,3.95,99049.0,25069.0
2022-04-12,30,3.92,99049.0,25273.0
2022-04-12,31,3.87,99049.0,25605.0
2022-04-12,32,3.78,99049.0,26173.0
2022-04-12,33,3.71,99049.0,26707.0
2022-04-12,34,3.62,99049.0,27367.0
2022-04-12,35,3.5,99049.0,28291.0
2022-04-12,36,3.44,99049.0,28774.0
2022-04-12,37,3.38,99049.0,29275.0
2022-04-12,38,3.35,99049.0,29606.0
2022-04-12,39,3.36,99049.0,29504.0
2022-04-12,40,3.36,99049.0,29516.0
2022-04-12,41,3.39,99049.0,29237.0
2022-04-12,42,3.4,99049.0,29121.0
2022-04-12,43,7.36,207565.0,28209.0
2022-04-12,44,4.14,110565.0,26702.0
2022-04-12,45,7.22,183101.0,25364.0
2022-04-12,46,10.77,255531.0,23717.0
2022-04-12,47,13.37,296495.0,22174.0
2022-04-12,48,13.97,296495.0,21223.0
2022-04-13,1,14.6,296495.0,20304.0
2022-04-13,2,14.95,296495.0,19831.0
2022-04-13,3,14.85,296495.0,19961.0
2022-04-13,4,14.82,296495.0,20013.0
2022-04-13,5,14.95,296495.0,19829.0
2022-04-13,6,15.05,296495.0,19699.0
2022-04-13,7,15.05,296495.0,19696.0
2022-04-13,8,15.02,296495.0,19743.0
2022-04-13,9,15.14,296495.0,19578.0
2022-04-13,10,15.1,296495.0,19629.0
2022-04-13,11,14.78,296495.0,20063.0
2022-04-13,12,10.15,211664.0,20857.0
2022-04-13,13,4.71,107147.0,22770.0
2022-04-13,14,7.13,174505.0,24491.0
2022-04-13,15,5.02,132615.0,26438.0
2022-04-13,16,7.06,190755.0,27024.0
2022-04-13,17,5.11,141753.0,27721.0
2022-04-13,18,3.58,99049.0,27633.0
2022-04-13,19,3.6,99049.0,27522.0
2022-04-13,20,3.7,99049.0,26763.0
2022-04-13,21,3.79,99049.0,26136.0
2022-04-13,22,3.81,99049.0,25965.0
2022-04-13,23,3.87,99049.0,25580.0
2022-04-13,24,3.97,99049.0,24971.0
2022-04-13,25,4.01,99049.0,24675.0
2022-04-13,26,4.08,99049.0,24295.0
2022-04-13,27,4.17,99049.0,23758.0
2022-04-13,28,4.22,99049.0,23498.0
2022-04-13,29,4.22,99049.0,23467.0
2022-04-13,30,4.2,99049.0,23597.0
2022-04-13,31,7.6,181650.0,23907.0
