2025-08-23 13:37:46,415 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/01/bid_offer_acceptances_2016-01-18.json
2025-08-23 13:37:46,597 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:46,597 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/01/bid_offer_acceptances_2016-01-19.json
2025-08-23 13:37:47,084 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:47,084 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/01/bid_offer_acceptances_2016-01-20.json
2025-08-23 13:37:47,266 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:47,267 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/01/bid_offer_acceptances_2016-01-21.json
2025-08-23 13:37:47,846 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:47,846 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/01/bid_offer_acceptances_2016-01-22.json
2025-08-23 13:37:48,028 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:48,028 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/01/bid_offer_acceptances_2016-01-23.json
2025-08-23 13:37:48,563 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:48,563 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/01/bid_offer_acceptances_2016-01-24.json
2025-08-23 13:37:48,840 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:48,840 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/01/bid_offer_acceptances_2016-01-25.json
2025-08-23 13:37:49,381 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:49,381 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/01/bid_offer_acceptances_2016-01-26.json
2025-08-23 13:37:49,563 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:49,563 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/01/bid_offer_acceptances_2016-01-27.json
2025-08-23 13:37:50,100 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:50,101 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/01/bid_offer_acceptances_2016-01-28.json
2025-08-23 13:37:50,267 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:50,268 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/01/bid_offer_acceptances_2016-01-29.json
2025-08-23 13:37:50,768 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:50,768 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/01/bid_offer_acceptances_2016-01-30.json
2025-08-23 13:37:50,945 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:50,945 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/01/bid_offer_acceptances_2016-01-31.json
2025-08-23 13:37:51,534 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:51,534 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/02/bid_offer_acceptances_2016-02-01.json
2025-08-23 13:37:51,737 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:51,737 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/02/bid_offer_acceptances_2016-02-02.json
2025-08-23 13:37:52,248 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:52,249 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/02/bid_offer_acceptances_2016-02-03.json
2025-08-23 13:37:52,503 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:52,504 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/02/bid_offer_acceptances_2016-02-04.json
2025-08-23 13:37:52,912 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:52,912 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/02/bid_offer_acceptances_2016-02-05.json
2025-08-23 13:37:53,274 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:53,274 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/02/bid_offer_acceptances_2016-02-06.json
