Year,MPAN_Code,DNO_Key,Short_Code,Band,Time_Period,Min_Rate_p_kWh,Max_Rate_p_kWh,Mean_Rate_p_kWh,Median_Rate_p_kWh,GSP_Group_ID,GSP_Group_Name,Count,Unit,File_Path
2019,22,NGED-SW,SWEST,RED,16:00-19:00 (weekdays) (default),1.012,1.035,1.0172222222222222,1.014,L,South Western,18,p/kWh,dno_data_enhanced/SWEB - Schedule of charges and other tables - 2019 V.0.1 SOLR.xlsx
2019,22,NGED-SW,SWEST,RED,16:00-19:00 (weekdays) (default),0.18373908,15.52259464,4.4671125279999995,1.58283102,L,South Western,5,p/kWh,dno_data_enhanced/SWEB - Schedule of charges and other tables - 2019 V.0.1 SOLR.xlsx
2019,22,NGED-SW,SWEST,RED,16:00-19:00 (weekdays) (default),1.0,2.0,1.4745762711864407,1.0,L,South Western,59,p/kWh,dno_data_enhanced/SWEB - Schedule of charges and other tables - 2019 V.0.1 SOLR.xlsx
2020,22,NGED-SW,SWEST,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.0,4.92,3.161666666666666,2.781,L,South Western,15,p/kWh,dno_data_enhanced/SWEB-Schedule of charges and other tables-2020 v2.xlsx
2020,22,NGED-SW,SWEST,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.0,3.05,2.061,1.723,L,South Western,15,p/kWh,dno_data_enhanced/SWEB-Schedule of charges and other tables-2020 v2.xlsx
2020,22,NGED-SW,SWEST,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.0,2.0,1.4610778443113772,1.0,L,South Western,167,p/kWh,dno_data_enhanced/SWEB-Schedule of charges and other tables-2020 v2.xlsx
2020,22,NGED-SW,SWEST,RED,16:00-19:00 (weekdays) (default),1.433,4.92,2.8928947368421056,3.04,L,South Western,19,p/kWh,dno_data_enhanced/SWEB-Schedule of charges and other tables-2020 v2.xlsx
2020,22,NGED-SW,SWEST,RED,16:00-19:00 (weekdays) (default),0.888,3.05,1.952894736842105,1.883,L,South Western,19,p/kWh,dno_data_enhanced/SWEB-Schedule of charges and other tables-2020 v2.xlsx
2020,22,NGED-SW,SWEST,RED,16:00-19:00 (weekdays) (default),0.2036288464709518,13.92879223996246,5.236860228931443,1.3867182474637116,L,South Western,5,p/kWh,dno_data_enhanced/SWEB-Schedule of charges and other tables-2020 v2.xlsx
2020,22,NGED-SW,SWEST,RED,16:00-19:00 (weekdays) (default),1.0,2.0,1.4745762711864407,1.0,L,South Western,59,p/kWh,dno_data_enhanced/SWEB-Schedule of charges and other tables-2020 v2.xlsx
2021,22,NGED-SW,SWEST,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.441,15.692,5.764869565217392,2.081,L,South Western,23,p/kWh,dno_data_enhanced/SWEB-Schedule of charges and other tables-2021 V.0.2.xlsx
2021,22,NGED-SW,SWEST,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.893,9.722,3.5957391304347825,1.289,L,South Western,23,p/kWh,dno_data_enhanced/SWEB-Schedule of charges and other tables-2021 V.0.2.xlsx
2021,22,NGED-SW,SWEST,RED,16:00-19:00 (weekdays) (default),1.441,15.692,5.477368421052632,2.081,L,South Western,19,p/kWh,dno_data_enhanced/SWEB-Schedule of charges and other tables-2021 V.0.2.xlsx
2021,22,NGED-SW,SWEST,RED,16:00-19:00 (weekdays) (default),0.893,9.722,3.5536842105263156,1.289,L,South Western,19,p/kWh,dno_data_enhanced/SWEB-Schedule of charges and other tables-2021 V.0.2.xlsx
2021,22,NGED-SW,SWEST,RED,16:00-19:00 (weekdays) (default),0.3269372544973533,15.66322499414792,5.893159698829482,1.1880621658522486,L,South Western,5,p/kWh,dno_data_enhanced/SWEB-Schedule of charges and other tables-2021 V.0.2.xlsx
2022,22,NGED-SW,SWEST,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.069,19.44,8.409695652173912,0.724,L,South Western,23,p/kWh,dno_data_enhanced/SWEB-Schedule of charges and other tables-2022 V.0.1.xlsx
2022,22,NGED-SW,SWEST,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.043,12.08,5.218086956521739,0.448,L,South Western,23,p/kWh,dno_data_enhanced/SWEB-Schedule of charges and other tables-2022 V.0.1.xlsx
2022,22,NGED-SW,SWEST,RED,16:00-19:00 (weekdays) (default),0.069,14.405,5.066,0.724,L,South Western,15,p/kWh,dno_data_enhanced/SWEB-Schedule of charges and other tables-2022 V.0.1.xlsx
2022,22,NGED-SW,SWEST,RED,16:00-19:00 (weekdays) (default),0.043,8.918,3.136333333333333,0.448,L,South Western,15,p/kWh,dno_data_enhanced/SWEB-Schedule of charges and other tables-2022 V.0.1.xlsx
2022,22,NGED-SW,SWEST,RED,16:00-19:00 (weekdays) (default),0.3489256997509984,19.170008252728213,7.156858510060408,1.1867893752347696,L,South Western,5,p/kWh,dno_data_enhanced/SWEB-Schedule of charges and other tables-2022 V.0.1.xlsx
2023,22,NGED-SW,SWEST,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.044,18.68,8.627260869565218,0.708,L,South Western,23,p/kWh,dno_data_enhanced/SWEB-Schedule of charges and other tables-2023 V.0.1 for publishing.xlsx
2023,22,NGED-SW,SWEST,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.027,11.76,5.402478260869565,0.44,L,South Western,23,p/kWh,dno_data_enhanced/SWEB-Schedule of charges and other tables-2023 V.0.1 for publishing.xlsx
2023,22,NGED-SW,SWEST,RED,16:00-19:00 (weekdays) (default),0.044,16.367,5.706333333333333,0.708,L,South Western,15,p/kWh,dno_data_enhanced/SWEB-Schedule of charges and other tables-2023 V.0.1 for publishing.xlsx
2023,22,NGED-SW,SWEST,RED,16:00-19:00 (weekdays) (default),0.027,10.179,3.548666666666667,0.44,L,South Western,15,p/kWh,dno_data_enhanced/SWEB-Schedule of charges and other tables-2023 V.0.1 for publishing.xlsx
2023,22,NGED-SW,SWEST,RED,16:00-19:00 (weekdays) (default),0.1559477559424647,16.26750579028373,7.518440865738714,5.511622417402568,L,South Western,5,p/kWh,dno_data_enhanced/SWEB-Schedule of charges and other tables-2023 V.0.1 for publishing.xlsx
2024,22,NGED-SW,SWEST,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.054,29.42,11.183347826086957,0.758,L,South Western,23,p/kWh,dno_data_enhanced/SWEB-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx
2024,22,NGED-SW,SWEST,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.033,18.29,6.909565217391304,0.462,L,South Western,23,p/kWh,dno_data_enhanced/SWEB-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx
2024,22,NGED-SW,SWEST,RED,16:00-19:00 (weekdays) (default),0.054,15.165,5.325666666666666,0.758,L,South Western,15,p/kWh,dno_data_enhanced/SWEB-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx
2024,22,NGED-SW,SWEST,RED,16:00-19:00 (weekdays) (default),0.033,9.242,3.2456666666666667,0.462,L,South Western,15,p/kWh,dno_data_enhanced/SWEB-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx
2024,22,NGED-SW,SWEST,RED,16:00-19:00 (weekdays) (default),0.1559477559424647,16.26750579028373,7.518440865738714,5.511622417402568,L,South Western,5,p/kWh,dno_data_enhanced/SWEB-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx
2025,22,NGED-SW,SWEST,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.202,24.78,9.31982608695652,1.624,L,South Western,23,p/kWh,dno_data_enhanced/SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx
2025,22,NGED-SW,SWEST,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.124,15.218,5.724173913043479,0.997,L,South Western,23,p/kWh,dno_data_enhanced/SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx
2025,22,NGED-SW,SWEST,RED,16:00-19:00 (weekdays) (default),0.202,24.78,8.868666666666666,1.624,L,South Western,15,p/kWh,dno_data_enhanced/SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx
2025,22,NGED-SW,SWEST,RED,16:00-19:00 (weekdays) (default),0.124,15.218,5.446333333333333,0.997,L,South Western,15,p/kWh,dno_data_enhanced/SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx
2025,22,NGED-SW,SWEST,RED,16:00-19:00 (weekdays) (default),0.0790647506066863,22.28315467626602,8.155641870680565,3.987529755451392,L,South Western,5,p/kWh,dno_data_enhanced/SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx
2026,22,NGED-SW,SWEST,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.198,22.754,8.750521739130434,1.814,L,South Western,23,p/kWh,dno_data_enhanced/SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx
2026,22,NGED-SW,SWEST,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.122,14.031,5.395695652173913,1.119,L,South Western,23,p/kWh,dno_data_enhanced/SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx
2026,22,NGED-SW,SWEST,RED,16:00-19:00 (weekdays) (default),0.198,22.754,8.255333333333335,1.814,L,South Western,15,p/kWh,dno_data_enhanced/SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx
2026,22,NGED-SW,SWEST,RED,16:00-19:00 (weekdays) (default),0.122,14.031,5.0906666666666665,1.119,L,South Western,15,p/kWh,dno_data_enhanced/SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx
2026,22,NGED-SW,SWEST,RED,16:00-19:00 (weekdays) (default),1.8853446403923175,20.958025353829644,11.177943514642063,16.8903109207861,L,South Western,4,p/kWh,dno_data_enhanced/SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx
