Year,MPAN_Code,DNO_Key,Short_Code,Band,Time_Period,Min_Rate_p_kWh,Max_Rate_p_kWh,Mean_Rate_p_kWh,Median_Rate_p_kWh,GSP_Group_ID,GSP_Group_Name,Count,Unit,File_Path
2020,16,ENWL,ENWL,RED,16:00-19:00 (weekdays) (default),1.0,2.0,1.4745762711864407,1.0,G,North West,59,p/kWh,dno_data_enhanced/enwl---schedule-of-charges-and-other-tables---2020-final-v3.xlsx
2021,16,ENWL,ENWL,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.941,1.092,1.0017865853658536,1.0,G,North West,164,p/kWh,dno_data_enhanced/enwl-schedule_of_charges-2021-final-v6-llfs.xlsx
2021,16,ENWL,ENWL,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.39,20.08,3.2971428571428567,1.63,G,North West,21,p/kWh,dno_data_enhanced/enwl-schedule_of_charges-2021-final-v6-llfs.xlsx
2021,16,ENWL,ENWL,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.686,9.18,3.7896521739130433,1.881,G,North West,23,p/kWh,dno_data_enhanced/enwl-schedule_of_charges-2021-final-v6-llfs.xlsx
2021,16,ENWL,ENWL,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.44,5.889,2.442652173913044,1.206,G,North West,23,p/kWh,dno_data_enhanced/enwl-schedule_of_charges-2021-final-v6-llfs.xlsx
2021,16,ENWL,ENWL,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.941,1.092,1.0015975609756098,1.0,G,North West,164,p/kWh,dno_data_enhanced/enwl-schedule_of_charges-2021-final-v6-llfs.xlsx
2021,16,ENWL,ENWL,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.39,14.3,4.430277777777778,3.74,G,North West,72,p/kWh,dno_data_enhanced/enwl-schedule_of_charges-2021-final-v6-llfs.xlsx
2021,16,ENWL,ENWL,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.214,17.11,5.120425,3.26,G,North West,40,p/kWh,dno_data_enhanced/enwl-schedule_of_charges-2021-final-v6-llfs.xlsx
2021,16,ENWL,ENWL,RED,16:00-19:00 (weekdays) (default),0.686,9.18,3.915666666666666,1.881,G,North West,15,p/kWh,dno_data_enhanced/enwl-schedule_of_charges-2021-final-v6-llfs.xlsx
2021,16,ENWL,ENWL,RED,16:00-19:00 (weekdays) (default),0.44,5.889,2.511666666666667,1.206,G,North West,15,p/kWh,dno_data_enhanced/enwl-schedule_of_charges-2021-final-v6-llfs.xlsx
2021,16,ENWL,ENWL,RED,16:00-19:00 (weekdays) (default),0.941,1.096,1.0019085365853655,1.0,G,North West,164,p/kWh,dno_data_enhanced/enwl-schedule_of_charges-2021-final-v6-llfs.xlsx
2021,16,ENWL,ENWL,RED,16:00-19:00 (weekdays) (default),0.04,12.48,2.6777777777777776,2.08,G,North West,54,p/kWh,dno_data_enhanced/enwl-schedule_of_charges-2021-final-v6-llfs.xlsx
2022,16,ENWL,ENWL,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.976,1.085,1.0021538461538462,1.0,G,North West,169,p/kWh,dno_data_enhanced/enwl-schedule_of_charges_and_other_tables-2022v7_final.xlsx
2022,16,ENWL,ENWL,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",9.349999999999998,9.36,9.3525,9.35,G,North West,8,p/kWh,dno_data_enhanced/enwl-schedule_of_charges_and_other_tables-2022v7_final.xlsx
2022,16,ENWL,ENWL,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.72,12.24,2.735238095238095,2.12,G,North West,21,p/kWh,dno_data_enhanced/enwl-schedule_of_charges_and_other_tables-2022v7_final.xlsx
2022,16,ENWL,ENWL,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.214,20.25,7.549608695652173,1.517,G,North West,23,p/kWh,dno_data_enhanced/enwl-schedule_of_charges_and_other_tables-2022v7_final.xlsx
2022,16,ENWL,ENWL,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.139,16.49,5.778347826086956,0.988,G,North West,23,p/kWh,dno_data_enhanced/enwl-schedule_of_charges_and_other_tables-2022v7_final.xlsx
2022,16,ENWL,ENWL,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.976,1.073,1.002,1.0,G,North West,169,p/kWh,dno_data_enhanced/enwl-schedule_of_charges_and_other_tables-2022v7_final.xlsx
2022,16,ENWL,ENWL,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.0388799278328753,0.0388799278328753,0.0388799278328753,0.0388799278328753,G,North West,158,p/kWh,dno_data_enhanced/enwl-schedule_of_charges_and_other_tables-2022v7_final.xlsx
2022,16,ENWL,ENWL,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.72,10.65,4.267222222222222,3.54,G,North West,72,p/kWh,dno_data_enhanced/enwl-schedule_of_charges_and_other_tables-2022v7_final.xlsx
2022,16,ENWL,ENWL,RED,16:00-19:00 (weekdays) (default),0.214,8.351,3.360666666666667,1.517,G,North West,15,p/kWh,dno_data_enhanced/enwl-schedule_of_charges_and_other_tables-2022v7_final.xlsx
2022,16,ENWL,ENWL,RED,16:00-19:00 (weekdays) (default),0.139,5.44,2.189,0.988,G,North West,15,p/kWh,dno_data_enhanced/enwl-schedule_of_charges_and_other_tables-2022v7_final.xlsx
2022,16,ENWL,ENWL,RED,16:00-19:00 (weekdays) (default),0.976,1.093,1.0022426035502958,1.0,G,North West,169,p/kWh,dno_data_enhanced/enwl-schedule_of_charges_and_other_tables-2022v7_final.xlsx
2022,16,ENWL,ENWL,RED,16:00-19:00 (weekdays) (default),0.069553035014731,0.069553035014731,0.069553035014731,0.069553035014731,G,North West,8,p/kWh,dno_data_enhanced/enwl-schedule_of_charges_and_other_tables-2022v7_final.xlsx
2022,16,ENWL,ENWL,RED,16:00-19:00 (weekdays) (default),0.08,7.64,2.382222222222222,1.77,G,North West,54,p/kWh,dno_data_enhanced/enwl-schedule_of_charges_and_other_tables-2022v7_final.xlsx
2023,16,ENWL,ENWL,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.93,1.077,1.0013662790697673,1.0,G,North West,172,p/kWh,dno_data_enhanced/enwl---schedule-of-charges-and-other-tables--2023-final-v2.xlsx
2023,16,ENWL,ENWL,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",2.58,2.58,2.58,2.58,G,North West,8,p/kWh,dno_data_enhanced/enwl---schedule-of-charges-and-other-tables--2023-final-v2.xlsx
2023,16,ENWL,ENWL,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.52,12.4,2.5376190476190477,1.66,G,North West,21,p/kWh,dno_data_enhanced/enwl---schedule-of-charges-and-other-tables--2023-final-v2.xlsx
2023,16,ENWL,ENWL,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.19,14.89,6.722869565217391,2.136,G,North West,23,p/kWh,dno_data_enhanced/enwl---schedule-of-charges-and-other-tables--2023-final-v2.xlsx
2023,16,ENWL,ENWL,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.124,10.68,4.634086956521739,1.39,G,North West,23,p/kWh,dno_data_enhanced/enwl---schedule-of-charges-and-other-tables--2023-final-v2.xlsx
2023,16,ENWL,ENWL,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.93,1.072,1.0012848837209305,1.0,G,North West,172,p/kWh,dno_data_enhanced/enwl---schedule-of-charges-and-other-tables--2023-final-v2.xlsx
2023,16,ENWL,ENWL,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.1116743494586706,0.1116743494586706,0.1116743494586706,0.1116743494586706,G,North West,158,p/kWh,dno_data_enhanced/enwl---schedule-of-charges-and-other-tables--2023-final-v2.xlsx
