settlementDate,settlementPeriodFrom,settlementPeriodTo,timeFrom,timeTo,levelFrom,levelTo,nationalGridBmUnit,bmUnit,acceptanceNumber,acceptanceTime,deemedBoFlag,soFlag,storFlag,rrFlag
2021-05-24,1,1,2021-05-23T23:13:00Z,2021-05-23T23:17:00Z,650,650,MRWD-1,T_MRWD-1,129341,2021-05-23T23:11:00Z,False,False,False,False
2021-05-24,1,1,2021-05-23T23:13:00Z,2021-05-23T23:15:00Z,259,280,ROCK-1,T_ROCK-1,179071,2021-05-23T23:11:00Z,False,False,False,False
2021-05-24,1,1,2021-05-23T23:12:00Z,2021-05-23T23:24:00Z,158,30,WBURB-2,T_WBURB-2,105850,2021-05-23T22:34:00Z,False,False,False,False
2021-05-24,1,1,2021-05-23T23:12:00Z,2021-05-23T23:13:00Z,336,350,WBURB-2,T_WBURB-2,105857,2021-05-23T23:10:00Z,False,False,False,False
2021-05-24,1,1,2021-05-23T23:10:00Z,2021-05-23T23:25:00Z,348,348,GRAI-6,T_GRAI-6,99116,2021-05-23T23:08:00Z,False,False,False,False
2021-05-24,1,1,2021-05-23T23:10:00Z,2021-05-23T23:25:00Z,350,350,GRAI-7,T_GRAI-7,100476,2021-05-23T23:08:00Z,False,False,False,False
2021-05-24,1,1,2021-05-23T23:10:00Z,2021-05-23T23:20:00Z,259,259,ROCK-1,T_ROCK-1,179070,2021-05-23T23:08:00Z,False,False,False,False
2021-05-24,1,2,2021-05-23T23:09:00Z,2021-05-23T23:39:00Z,220,220,WBURB-2,T_WBURB-2,105855,2021-05-23T23:01:00Z,False,False,False,False
2021-05-24,1,1,2021-05-23T23:09:00Z,2021-05-23T23:12:00Z,220,158,WBURB-2,T_WBURB-2,105850,2021-05-23T22:34:00Z,False,False,False,False
2021-05-24,1,1,2021-05-23T23:09:00Z,2021-05-23T23:10:00Z,30,0,WBURB-2,T_WBURB-2,105846,2021-05-23T22:06:00Z,False,False,False,False
2021-05-24,1,1,2021-05-23T23:07:00Z,2021-05-23T23:21:00Z,300,110,ROCK-1,T_ROCK-1,179069,2021-05-23T22:50:00Z,False,False,False,False
2021-05-24,1,1,2021-05-23T23:07:00Z,2021-05-23T23:21:00Z,380,170,SPLN-1,T_SPLN-1,191134,2021-05-23T22:55:00Z,False,False,False,False
2021-05-24,1,1,2021-05-23T23:06:00Z,2021-05-23T23:11:00Z,525,400,LAGA-1,T_LAGA-1,120523,2021-05-23T22:46:00Z,False,False,False,False
2021-05-24,1,1,2021-05-23T23:05:00Z,2021-05-23T23:20:00Z,380,380,SPLN-1,T_SPLN-1,191135,2021-05-23T23:03:00Z,False,False,False,False
2021-05-24,1,1,2021-05-23T23:05:00Z,2021-05-23T23:12:00Z,650,450,MRWD-1,T_MRWD-1,129338,2021-05-23T22:47:00Z,False,False,False,False
2021-05-24,1,1,2021-05-23T23:05:00Z,2021-05-23T23:12:00Z,330,219,PEMB-11,T_PEMB-11,88426,2021-05-23T22:45:00Z,False,False,False,False
2021-05-24,1,3,2021-05-23T23:04:00Z,2021-05-24T00:19:00Z,290,290,SHBA-2,T_SHBA-2,168888,2021-05-23T23:02:00Z,False,True,False,False
2021-05-24,1,1,2021-05-23T23:04:00Z,2021-05-23T23:14:00Z,336,336,WBURB-2,T_WBURB-2,105856,2021-05-23T23:02:00Z,False,False,False,False
2021-05-24,1,1,2021-05-23T23:03:00Z,2021-05-23T23:09:00Z,360,220,WBURB-2,T_WBURB-2,105854,2021-05-23T22:55:00Z,False,False,False,False
2021-05-24,1,1,2021-05-23T23:01:00Z,2021-05-23T23:13:00Z,650,650,MRWD-1,T_MRWD-1,129339,2021-05-23T22:59:00Z,False,False,False,False
2021-05-24,1,2,2021-05-23T23:00:00Z,2021-05-23T23:30:00Z,450,450,MRWD-1,T_MRWD-1,129334,2021-05-23T22:02:00Z,False,True,False,False
2021-05-24,1,2,2021-05-23T23:00:00Z,2021-05-23T23:30:00Z,195,195,STAY-2,T_STAY-2,97808,2021-05-23T22:04:00Z,False,True,False,False
2021-05-24,1,1,2021-05-23T23:00:00Z,2021-05-23T23:20:00Z,330,330,PEMB-11,T_PEMB-11,88427,2021-05-23T22:58:00Z,False,False,False,False
2021-05-24,1,1,2021-05-23T23:00:00Z,2021-05-23T23:10:00Z,350,230,GRAI-7,T_GRAI-7,100472,2021-05-23T22:21:00Z,False,False,False,False
2021-05-24,1,1,2021-05-23T23:00:00Z,2021-05-23T23:05:00Z,280,230,GRAI-6,T_GRAI-6,99111,2021-05-23T22:21:00Z,False,False,False,False
2021-05-24,1,1,2021-05-23T23:00:00Z,2021-05-23T23:05:00Z,525,400,LAGA-1,T_LAGA-1,120520,2021-05-23T22:20:00Z,False,False,False,False
2021-05-23,48,2,2021-05-23T22:59:00Z,2021-05-23T23:30:00Z,150,150,WBURB-1,T_WBURB-1,101296,2021-05-23T22:04:00Z,False,True,False,False
2021-05-23,48,1,2021-05-23T22:59:00Z,2021-05-23T23:06:00Z,650,450,MRWD-1,T_MRWD-1,129337,2021-05-23T22:41:00Z,False,False,False,False
2021-05-23,48,1,2021-05-23T22:59:00Z,2021-05-23T23:05:00Z,350,220,WBURB-2,T_WBURB-2,105853,2021-05-23T22:51:00Z,False,False,False,False
2021-05-23,48,1,2021-05-23T22:58:00Z,2021-05-23T23:12:00Z,380,170,SPLN-1,T_SPLN-1,191133,2021-05-23T22:51:00Z,False,False,False,False
2021-05-23,48,1,2021-05-23T22:58:00Z,2021-05-23T23:03:00Z,360,360,WBURB-2,T_WBURB-2,105854,2021-05-23T22:55:00Z,False,False,False,False
2021-05-23,48,1,2021-05-23T22:57:00Z,2021-05-23T23:09:00Z,158,30,WBURB-2,T_WBURB-2,105846,2021-05-23T22:06:00Z,False,False,False,False
2021-05-23,48,1,2021-05-23T22:57:00Z,2021-05-23T23:07:00Z,380,380,SPLN-1,T_SPLN-1,191134,2021-05-23T22:55:00Z,False,False,False,False
2021-05-23,48,1,2021-05-23T22:56:00Z,2021-05-23T23:06:00Z,348,230,GRAI-6,T_GRAI-6,99112,2021-05-23T22:28:00Z,False,False,False,False
2021-05-23,48,1,2021-05-23T22:56:00Z,2021-05-23T23:03:00Z,330,219,PEMB-11,T_PEMB-11,88424,2021-05-23T22:21:00Z,False,False,False,False
2021-05-23,48,1,2021-05-23T22:55:00Z,2021-05-23T23:25:00Z,290,290,SHBA-2,T_SHBA-2,168887,2021-05-23T22:51:00Z,False,True,False,False
2021-05-23,48,1,2021-05-23T22:54:00Z,2021-05-23T23:09:00Z,220,220,WBURB-2,T_WBURB-2,105850,2021-05-23T22:34:00Z,False,False,False,False
2021-05-23,48,1,2021-05-23T22:53:00Z,2021-05-23T23:07:00Z,380,170,SPLN-1,T_SPLN-1,191132,2021-05-23T22:26:00Z,False,False,False,False
2021-05-23,48,1,2021-05-23T22:52:00Z,2021-05-23T23:07:00Z,300,300,ROCK-1,T_ROCK-1,179069,2021-05-23T22:50:00Z,False,False,False,False
2021-05-23,48,1,2021-05-23T22:52:00Z,2021-05-23T23:06:00Z,300,110,ROCK-1,T_ROCK-1,179068,2021-05-23T22:40:00Z,False,False,False,False
2021-05-23,48,1,2021-05-23T22:49:00Z,2021-05-23T23:20:00Z,348,348,GRAI-6,T_GRAI-6,99114,2021-05-23T22:47:00Z,False,False,False,False
2021-05-23,48,1,2021-05-23T22:49:00Z,2021-05-23T23:20:00Z,350,350,GRAI-7,T_GRAI-7,100474,2021-05-23T22:47:00Z,False,False,False,False
2021-05-23,48,1,2021-05-23T22:49:00Z,2021-05-23T23:05:00Z,650,650,MRWD-1,T_MRWD-1,129338,2021-05-23T22:47:00Z,False,False,False,False
2021-05-23,48,1,2021-05-23T22:48:00Z,2021-05-23T23:18:00Z,219,219,PEMB-11,T_PEMB-11,88421,2021-05-23T22:02:00Z,False,True,False,False
2021-05-23,48,1,2021-05-23T22:48:00Z,2021-05-23T23:06:00Z,525,525,LAGA-1,T_LAGA-1,120523,2021-05-23T22:46:00Z,False,False,False,False
2021-05-23,48,1,2021-05-23T22:47:00Z,2021-05-23T23:05:00Z,330,330,PEMB-11,T_PEMB-11,88426,2021-05-23T22:45:00Z,False,False,False,False
2021-05-23,48,1,2021-05-23T22:45:00Z,2021-05-23T23:15:00Z,400,400,LAGA-1,T_LAGA-1,120518,2021-05-23T22:03:00Z,False,True,False,False
2021-05-23,48,1,2021-05-23T22:44:00Z,2021-05-23T23:14:00Z,230,230,GRAI-6,T_GRAI-6,99109,2021-05-23T22:03:00Z,False,True,False,False
2021-05-23,48,1,2021-05-23T22:44:00Z,2021-05-23T23:14:00Z,230,230,GRAI-7,T_GRAI-7,100470,2021-05-23T22:04:00Z,False,False,False,False
2021-05-23,48,1,2021-05-23T22:42:00Z,2021-05-23T23:27:00Z,320,320,SHBA-2,T_SHBA-2,168886,2021-05-23T22:39:00Z,False,True,False,False
2021-05-23,48,2,2021-05-23T22:41:00Z,2021-05-23T23:51:00Z,460,460,SHBA-1,T_SHBA-1,187128,2021-05-23T22:39:00Z,False,True,False,False
2021-05-23,47,1,2021-05-23T22:04:00Z,2021-05-23T23:14:00Z,500,500,SHBA-1,T_SHBA-1,187126,2021-05-23T22:02:00Z,False,True,False,False
2021-05-24,2,3,2021-05-23T23:59:00Z,2021-05-24T00:25:00Z,295,295,GRAI-6,T_GRAI-6,99121,2021-05-23T23:57:00Z,False,False,False,False
2021-05-24,2,3,2021-05-23T23:59:00Z,2021-05-24T00:25:00Z,295,295,GRAI-7,T_GRAI-7,100481,2021-05-23T23:57:00Z,False,False,False,False
2021-05-24,2,3,2021-05-23T23:59:00Z,2021-05-24T00:18:00Z,150,150,WBURB-1,T_WBURB-1,101298,2021-05-23T23:02:00Z,False,True,False,False
2021-05-24,2,3,2021-05-23T23:59:00Z,2021-05-24T00:00:00Z,1,0,AG-MSTK01,2__MSTAT001,4979,2021-05-23T23:56:00Z,False,False,False,False
2021-05-24,2,3,2021-05-23T23:58:00Z,2021-05-24T00:28:00Z,210,210,ROCK-1,T_ROCK-1,179074,2021-05-23T23:55:00Z,False,False,False,False
2021-05-24,2,3,2021-05-23T23:58:00Z,2021-05-24T00:03:00Z,-8,-8,AG-EFLX01,2__EFLEX001,16240,2021-05-23T23:55:00Z,False,False,False,False
2021-05-24,2,3,2021-05-23T23:58:00Z,2021-05-24T00:03:00Z,-49,-49,AG-HEL00G,V__GHABI001,8661,2021-05-23T23:56:00Z,False,False,False,False
2021-05-24,2,3,2021-05-23T23:58:00Z,2021-05-24T00:03:00Z,-12,-12,ARNKB-1,E_ARNKB-1,36120,2021-05-23T23:55:00Z,False,False,False,False
2021-05-24,2,3,2021-05-23T23:58:00Z,2021-05-24T00:03:00Z,290,219,PEMB-11,T_PEMB-11,88433,2021-05-23T23:48:00Z,False,False,False,False
2021-05-24,2,3,2021-05-23T23:57:00Z,2021-05-24T00:10:00Z,365,170,SPLN-1,T_SPLN-1,191138,2021-05-23T23:40:00Z,False,False,False,False
2021-05-24,2,2,2021-05-23T23:57:00Z,2021-05-23T23:58:00Z,0,-8,AG-EFLX01,2__EFLEX001,16240,2021-05-23T23:55:00Z,False,False,False,False
2021-05-24,2,2,2021-05-23T23:57:00Z,2021-05-23T23:58:00Z,0,-49,AG-HEL00G,V__GHABI001,8661,2021-05-23T23:56:00Z,False,False,False,False
2021-05-24,2,2,2021-05-23T23:57:00Z,2021-05-23T23:58:00Z,0,-12,ARNKB-1,E_ARNKB-1,36120,2021-05-23T23:55:00Z,False,False,False,False
2021-05-24,2,2,2021-05-23T23:57:00Z,2021-05-23T23:58:00Z,209,210,ROCK-1,T_ROCK-1,179074,2021-05-23T23:55:00Z,False,False,False,False
2021-05-24,2,3,2021-05-23T23:55:00Z,2021-05-24T00:15:00Z,295,295,GRAI-6,T_GRAI-6,99120,2021-05-23T23:47:00Z,False,False,False,False
2021-05-24,2,3,2021-05-23T23:55:00Z,2021-05-24T00:15:00Z,295,295,GRAI-7,T_GRAI-7,100480,2021-05-23T23:47:00Z,False,False,False,False
2021-05-24,2,3,2021-05-23T23:55:00Z,2021-05-24T00:00:00Z,80,0,PEMB-11,T_PEMB-11,88425,2021-05-23T22:30:00Z,False,True,False,False
2021-05-24,2,2,2021-05-23T23:54:00Z,2021-05-23T23:55:00Z,30,0,WBURB-2,T_WBURB-2,105855,2021-05-23T23:01:00Z,False,False,False,False
2021-05-24,2,3,2021-05-23T23:53:00Z,2021-05-24T00:00:00Z,128,0,GRAI-6,T_GRAI-6,99113,2021-05-23T22:31:00Z,False,True,False,False
2021-05-24,2,3,2021-05-23T23:53:00Z,2021-05-24T00:00:00Z,128,0,GRAI-7,T_GRAI-7,100473,2021-05-23T22:32:00Z,False,False,False,False
2021-05-24,2,2,2021-05-23T23:53:00Z,2021-05-23T23:58:00Z,290,290,PEMB-11,T_PEMB-11,88433,2021-05-23T23:48:00Z,False,False,False,False
2021-05-24,2,3,2021-05-23T23:52:00Z,2021-05-24T00:07:00Z,209,209,ROCK-1,T_ROCK-1,179073,2021-05-23T23:50:00Z,False,False,False,False
2021-05-24,2,2,2021-05-23T23:52:00Z,2021-05-23T23:55:00Z,150,80,PEMB-11,T_PEMB-11,88425,2021-05-23T22:30:00Z,False,True,False,False
2021-05-24,2,2,2021-05-23T23:51:00Z,2021-05-23T23:59:00Z,460,778,SHBA-1,T_SHBA-1,187128,2021-05-23T22:39:00Z,False,True,False,False
2021-05-24,2,3,2021-05-23T23:50:00Z,2021-05-24T00:00:00Z,348,230,GRAI-6,T_GRAI-6,99118,2021-05-23T23:28:00Z,False,False,False,False
2021-05-24,2,3,2021-05-23T23:50:00Z,2021-05-24T00:00:00Z,350,230,GRAI-7,T_GRAI-7,100478,2021-05-23T23:28:00Z,False,False,False,False
2021-05-24,2,2,2021-05-23T23:50:00Z,2021-05-23T23:57:00Z,330,219,PEMB-11,T_PEMB-11,88431,2021-05-23T23:28:00Z,False,False,False,False
2021-05-24,2,2,2021-05-23T23:50:00Z,2021-05-23T23:55:00Z,348,295,GRAI-6,T_GRAI-6,99120,2021-05-23T23:47:00Z,False,False,False,False
2021-05-24,2,2,2021-05-23T23:50:00Z,2021-05-23T23:55:00Z,350,295,GRAI-7,T_GRAI-7,100480,2021-05-23T23:47:00Z,False,False,False,False
2021-05-24,2,2,2021-05-23T23:50:00Z,2021-05-23T23:53:00Z,330,290,PEMB-11,T_PEMB-11,88433,2021-05-23T23:48:00Z,False,False,False,False
2021-05-24,2,3,2021-05-23T23:48:00Z,2021-05-24T00:18:00Z,219,219,PEMB-11,T_PEMB-11,88428,2021-05-23T23:04:00Z,False,True,False,False
2021-05-24,2,2,2021-05-23T23:48:00Z,2021-05-23T23:52:00Z,219,150,PEMB-11,T_PEMB-11,88425,2021-05-23T22:30:00Z,False,True,False,False
2021-05-24,2,2,2021-05-23T23:47:00Z,2021-05-23T23:59:00Z,280,110,ROCK-1,T_ROCK-1,179072,2021-05-23T23:15:00Z,False,False,False,False
2021-05-24,2,4,2021-05-23T23:45:00Z,2021-05-24T00:30:00Z,400,400,LAGA-1,T_LAGA-1,120524,2021-05-23T23:05:00Z,False,True,False,False
2021-05-24,2,3,2021-05-23T23:45:00Z,2021-05-24T00:00:00Z,400,0,LAGA-1,T_LAGA-1,120522,2021-05-23T22:31:00Z,False,True,False,False
2021-05-24,2,4,2021-05-23T23:44:00Z,2021-05-24T00:30:00Z,230,230,GRAI-6,T_GRAI-6,99115,2021-05-23T23:07:00Z,False,True,False,False
2021-05-24,2,4,2021-05-23T23:44:00Z,2021-05-24T00:30:00Z,230,230,GRAI-7,T_GRAI-7,100475,2021-05-23T23:07:00Z,False,False,False,False
2021-05-24,2,2,2021-05-23T23:44:00Z,2021-05-23T23:57:00Z,365,170,SPLN-1,T_SPLN-1,191137,2021-05-23T23:32:00Z,False,False,False,False
2021-05-24,2,2,2021-05-23T23:44:00Z,2021-05-23T23:53:00Z,230,128,GRAI-6,T_GRAI-6,99113,2021-05-23T22:31:00Z,False,True,False,False
2021-05-24,2,2,2021-05-23T23:44:00Z,2021-05-23T23:53:00Z,230,128,GRAI-7,T_GRAI-7,100473,2021-05-23T22:32:00Z,False,False,False,False
2021-05-24,2,2,2021-05-23T23:44:00Z,2021-05-23T23:50:00Z,350,220,WBURB-2,T_WBURB-2,105860,2021-05-23T23:27:00Z,False,False,False,False
2021-05-24,2,2,2021-05-23T23:42:00Z,2021-05-23T23:57:00Z,365,365,SPLN-1,T_SPLN-1,191138,2021-05-23T23:40:00Z,False,False,False,False
2021-05-24,2,2,2021-05-23T23:42:00Z,2021-05-23T23:54:00Z,158,30,WBURB-2,T_WBURB-2,105855,2021-05-23T23:01:00Z,False,False,False,False
2021-05-24,2,2,2021-05-23T23:40:00Z,2021-05-23T23:50:00Z,348,230,GRAI-6,T_GRAI-6,99117,2021-05-23T23:19:00Z,False,False,False,False
2021-05-24,2,2,2021-05-23T23:40:00Z,2021-05-23T23:50:00Z,350,230,GRAI-7,T_GRAI-7,100477,2021-05-23T23:19:00Z,False,False,False,False
2021-05-24,2,3,2021-05-23T23:39:00Z,2021-05-24T00:24:00Z,350,350,WBURB-2,T_WBURB-2,105862,2021-05-23T23:37:00Z,False,False,False,False
2021-05-24,2,3,2021-05-23T23:39:00Z,2021-05-24T00:14:00Z,220,220,WBURB-2,T_WBURB-2,105859,2021-05-23T23:26:00Z,False,False,False,False
2021-05-24,2,2,2021-05-23T23:39:00Z,2021-05-23T23:42:00Z,220,158,WBURB-2,T_WBURB-2,105855,2021-05-23T23:01:00Z,False,False,False,False
2021-05-24,2,4,2021-05-23T23:34:00Z,2021-05-24T00:39:00Z,460,460,SHBA-1,T_SHBA-1,187130,2021-05-23T23:32:00Z,False,True,False,False
2021-05-24,2,2,2021-05-23T23:34:00Z,2021-05-23T23:44:00Z,365,365,SPLN-1,T_SPLN-1,191137,2021-05-23T23:32:00Z,False,False,False,False
2021-05-24,2,4,2021-05-23T23:33:00Z,2021-05-24T00:48:00Z,290,290,SHBA-2,T_SHBA-2,168889,2021-05-23T23:31:00Z,False,True,False,False
2021-05-24,2,2,2021-05-23T23:33:00Z,2021-05-23T23:47:00Z,380,170,SPLN-1,T_SPLN-1,191136,2021-05-23T23:16:00Z,False,False,False,False
2021-05-24,2,2,2021-05-23T23:33:00Z,2021-05-23T23:40:00Z,330,219,PEMB-11,T_PEMB-11,88430,2021-05-23T23:19:00Z,False,False,False,False
2021-05-24,2,2,2021-05-23T23:32:00Z,2021-05-23T23:38:00Z,350,220,WBURB-2,T_WBURB-2,105858,2021-05-23T23:15:00Z,False,False,False,False
2021-05-24,2,2,2021-05-23T23:32:00Z,2021-05-23T23:34:00Z,507,450,MRWD-1,T_MRWD-1,129343,2021-05-23T23:25:00Z,False,False,False,False
2021-05-24,2,3,2021-05-23T23:30:00Z,2021-05-24T00:00:00Z,450,450,MRWD-1,T_MRWD-1,129335,2021-05-23T22:31:00Z,False,True,False,False
2021-05-24,2,3,2021-05-23T23:30:00Z,2021-05-24T00:00:00Z,195,195,STAY-2,T_STAY-2,97812,2021-05-23T22:32:00Z,False,True,False,False
2021-05-24,2,2,2021-05-23T23:30:00Z,2021-05-23T23:50:00Z,348,348,GRAI-6,T_GRAI-6,99118,2021-05-23T23:28:00Z,False,False,False,False
2021-05-24,2,2,2021-05-23T23:30:00Z,2021-05-23T23:50:00Z,350,350,GRAI-7,T_GRAI-7,100478,2021-05-23T23:28:00Z,False,False,False,False
2021-05-24,2,2,2021-05-23T23:30:00Z,2021-05-23T23:50:00Z,330,330,PEMB-11,T_PEMB-11,88431,2021-05-23T23:28:00Z,False,False,False,False
2021-05-24,1,3,2021-05-23T23:29:00Z,2021-05-24T00:00:00Z,150,150,WBURB-1,T_WBURB-1,101297,2021-05-23T22:33:00Z,False,True,False,False
2021-05-24,1,2,2021-05-23T23:29:00Z,2021-05-23T23:44:00Z,350,350,WBURB-2,T_WBURB-2,105860,2021-05-23T23:27:00Z,False,False,False,False
