settlementDate,settlementPeriodFrom,settlementPeriodTo,timeFrom,timeTo,levelFrom,levelTo,nationalGridBmUnit,bmUnit,acceptanceNumber,acceptanceTime,deemedBoFlag,soFlag,storFlag,rrFlag
2021-05-19,13,14,2021-05-19T05:06:00Z,2021-05-19T05:46:00Z,700,700,MRWD-1,T_MRWD-1,129105,2021-05-19T05:04:00Z,False,False,False,False
2021-05-19,13,14,2021-05-19T05:06:00Z,2021-05-19T05:41:00Z,350,350,GRAI-8,T_GRAI-8,96319,2021-05-19T05:04:00Z,False,False,False,False
2021-05-19,13,14,2021-05-19T05:06:00Z,2021-05-19T05:36:00Z,350,350,GRAI-7,T_GRAI-7,100249,2021-05-19T05:04:00Z,False,False,False,False
2021-05-19,13,13,2021-05-19T05:06:00Z,2021-05-19T05:07:00Z,0,90,FFES-4,T_FFES-4,157711,2021-05-19T05:05:00Z,False,False,False,False
2021-05-19,13,13,2021-05-19T05:05:00Z,2021-05-19T05:06:00Z,-269,0,DINO-4,T_DINO-4,108828,2021-05-19T05:02:00Z,False,False,True,False
2021-05-19,13,13,2021-05-19T05:04:00Z,2021-05-19T05:10:00Z,350,420,GRAI-8,T_GRAI-8,96317,2021-05-19T04:07:00Z,False,False,False,False
2021-05-19,13,13,2021-05-19T05:03:00Z,2021-05-19T05:05:00Z,-269,-269,DINO-4,T_DINO-4,108828,2021-05-19T05:02:00Z,False,False,True,False
2021-05-19,13,13,2021-05-19T05:03:00Z,2021-05-19T05:04:00Z,-269,0,DINO-4,T_DINO-4,108827,2021-05-19T04:59:00Z,False,False,True,False
2021-05-19,13,14,2021-05-19T05:01:00Z,2021-05-19T05:56:00Z,24,24,ERRO-2,T_ERRO-2,63202,2021-05-19T04:59:00Z,False,False,False,False
2021-05-19,13,14,2021-05-19T05:01:00Z,2021-05-19T05:51:00Z,24,24,ERRO-3,T_ERRO-3,64649,2021-05-19T04:59:00Z,False,False,False,False
2021-05-19,13,14,2021-05-19T05:01:00Z,2021-05-19T05:46:00Z,24,24,ERRO-1,T_ERRO-1,65184,2021-05-19T04:59:00Z,False,False,False,False
2021-05-19,13,13,2021-05-19T05:01:00Z,2021-05-19T05:16:00Z,45,48,STAY-2,T_STAY-2,97670,2021-05-19T04:02:00Z,False,False,False,False
2021-05-19,13,13,2021-05-19T05:01:00Z,2021-05-19T05:03:00Z,-269,-269,DINO-4,T_DINO-4,108827,2021-05-19T04:59:00Z,False,False,True,False
2021-05-19,13,13,2021-05-19T05:01:00Z,2021-05-19T05:02:00Z,-269,0,DINO-4,T_DINO-4,108826,2021-05-19T04:56:00Z,False,False,True,False
2021-05-19,12,13,2021-05-19T04:59:00Z,2021-05-19T05:18:00Z,40,230,RATS-3,T_RATS-3,119735,2021-05-19T04:02:00Z,False,False,False,False
2021-05-19,12,13,2021-05-19T04:59:00Z,2021-05-19T05:14:00Z,552,552,DIDCB6,T_DIDCB6,154940,2021-05-19T04:53:00Z,False,False,False,False
2021-05-19,12,13,2021-05-19T04:59:00Z,2021-05-19T05:12:00Z,57,140,SHOS-1,E_SHOS-1,113475,2021-05-19T04:03:00Z,False,False,False,False
2021-05-19,12,13,2021-05-19T04:59:00Z,2021-05-19T05:01:00Z,-269,-269,DINO-4,T_DINO-4,108826,2021-05-19T04:56:00Z,False,False,True,False
2021-05-19,12,13,2021-05-19T04:59:00Z,2021-05-19T05:01:00Z,30,45,STAY-2,T_STAY-2,97670,2021-05-19T04:02:00Z,False,False,False,False
2021-05-19,12,13,2021-05-19T04:58:00Z,2021-05-19T05:13:00Z,687,687,SHBA-1,T_SHBA-1,186966,2021-05-19T04:55:00Z,False,True,False,False
2021-05-19,12,14,2021-05-19T04:57:00Z,2021-05-19T05:37:00Z,340,340,SHBA-2,T_SHBA-2,168654,2021-05-19T04:55:00Z,False,True,False,False
2021-05-19,12,14,2021-05-19T04:54:00Z,2021-05-19T05:34:00Z,24,24,ERRO-3,T_ERRO-3,64648,2021-05-19T04:52:00Z,False,False,False,False
2021-05-19,12,13,2021-05-19T04:54:00Z,2021-05-19T05:29:00Z,24,24,ERRO-2,T_ERRO-2,63201,2021-05-19T04:52:00Z,False,False,False,False
2021-05-19,12,13,2021-05-19T04:54:00Z,2021-05-19T05:29:00Z,350,350,GRAI-8,T_GRAI-8,96318,2021-05-19T04:52:00Z,False,False,False,False
2021-05-19,12,13,2021-05-19T04:54:00Z,2021-05-19T05:24:00Z,350,350,GRAI-7,T_GRAI-7,100248,2021-05-19T04:52:00Z,False,False,False,False
2021-05-19,12,13,2021-05-19T04:53:00Z,2021-05-19T05:23:00Z,24,24,ERRO-1,T_ERRO-1,65183,2021-05-19T04:51:00Z,False,False,False,False
2021-05-19,12,13,2021-05-19T04:52:00Z,2021-05-19T05:22:00Z,24,24,ERRO-3,T_ERRO-3,64647,2021-05-19T04:41:00Z,False,False,False,False
2021-05-19,12,13,2021-05-19T04:51:00Z,2021-05-19T05:21:00Z,24,24,ERRO-2,T_ERRO-2,63200,2021-05-19T04:41:00Z,False,False,False,False
2021-05-19,12,13,2021-05-19T04:49:00Z,2021-05-19T05:19:00Z,24,24,ERRO-1,T_ERRO-1,65181,2021-05-19T04:40:00Z,False,False,False,False
2021-05-19,12,13,2021-05-19T04:41:00Z,2021-05-19T05:11:00Z,433,433,CARR-1,T_CARR-1,67008,2021-05-19T04:38:00Z,False,False,False,False
2021-05-19,11,13,2021-05-19T04:19:00Z,2021-05-19T05:09:00Z,270,270,SCCL-1,T_SCCL-1,98756,2021-05-19T04:08:00Z,False,True,False,False
2021-05-19,11,13,2021-05-19T04:10:00Z,2021-05-19T05:02:00Z,800,800,MRWD-1,T_MRWD-1,129104,2021-05-19T04:05:00Z,False,False,False,False
2021-05-19,11,13,2021-05-19T04:09:00Z,2021-05-19T05:09:00Z,350,350,GRAI-7,T_GRAI-7,100247,2021-05-19T04:07:00Z,False,False,False,False
2021-05-19,11,13,2021-05-19T04:09:00Z,2021-05-19T05:04:00Z,350,350,GRAI-8,T_GRAI-8,96317,2021-05-19T04:07:00Z,False,False,False,False
2021-05-19,11,13,2021-05-19T04:08:00Z,2021-05-19T05:13:00Z,340,340,SHBA-2,T_SHBA-2,168653,2021-05-19T04:06:00Z,False,True,False,False
2021-05-19,14,14,2021-05-19T05:58:00Z,2021-05-19T05:59:00Z,4,0,ERRO-2,T_ERRO-2,63202,2021-05-19T04:59:00Z,False,False,False,False
2021-05-19,14,17,2021-05-19T05:57:00Z,2021-05-19T07:00:00Z,24,24,ERRO-3,T_ERRO-3,64651,2021-05-19T05:55:00Z,False,False,False,False
2021-05-19,14,17,2021-05-19T05:56:00Z,2021-05-19T07:00:00Z,24,24,ERRO-1,T_ERRO-1,65186,2021-05-19T05:54:00Z,False,False,False,False
2021-05-19,14,17,2021-05-19T05:56:00Z,2021-05-19T07:00:00Z,24,24,ERRO-2,T_ERRO-2,63204,2021-05-19T05:54:00Z,False,False,False,False
2021-05-19,14,14,2021-05-19T05:56:00Z,2021-05-19T05:58:00Z,24,4,ERRO-2,T_ERRO-2,63202,2021-05-19T04:59:00Z,False,False,False,False
2021-05-19,14,15,2021-05-19T05:55:00Z,2021-05-19T06:25:00Z,350,350,GRAI-8,T_GRAI-8,96320,2021-05-19T05:47:00Z,False,False,False,False
2021-05-19,14,15,2021-05-19T05:55:00Z,2021-05-19T06:10:00Z,350,350,GRAI-7,T_GRAI-7,100250,2021-05-19T05:47:00Z,False,False,False,False
2021-05-19,14,15,2021-05-19T05:55:00Z,2021-05-19T06:05:00Z,645,550,DRAXX-4,T_DRAXX-4,169441,2021-05-19T05:50:00Z,False,False,False,False
2021-05-19,14,14,2021-05-19T05:55:00Z,2021-05-19T05:56:00Z,150,0,DINO-5,T_DINO-5,116039,2021-05-19T05:52:00Z,False,False,False,False
2021-05-19,14,15,2021-05-19T05:54:00Z,2021-05-19T06:02:00Z,580,500,DRAXX-3,T_DRAXX-3,162423,2021-05-19T05:50:00Z,False,False,False,False
2021-05-19,14,14,2021-05-19T05:53:00Z,2021-05-19T05:55:00Z,150,150,DINO-5,T_DINO-5,116039,2021-05-19T05:52:00Z,False,False,False,False
2021-05-19,14,14,2021-05-19T05:53:00Z,2021-05-19T05:54:00Z,150,0,DINO-5,T_DINO-5,116038,2021-05-19T05:50:00Z,False,False,False,False
2021-05-19,14,14,2021-05-19T05:53:00Z,2021-05-19T05:54:00Z,4,0,ERRO-3,T_ERRO-3,64649,2021-05-19T04:59:00Z,False,False,False,False
2021-05-19,14,14,2021-05-19T05:51:00Z,2021-05-19T05:53:00Z,150,150,DINO-5,T_DINO-5,116038,2021-05-19T05:50:00Z,False,False,False,False
2021-05-19,14,14,2021-05-19T05:51:00Z,2021-05-19T05:53:00Z,24,4,ERRO-3,T_ERRO-3,64649,2021-05-19T04:59:00Z,False,False,False,False
2021-05-19,14,14,2021-05-19T05:51:00Z,2021-05-19T05:52:00Z,150,0,DINO-5,T_DINO-5,116037,2021-05-19T05:47:00Z,False,False,False,False
2021-05-19,14,16,2021-05-19T05:49:00Z,2021-05-19T06:39:00Z,620,620,COSO-1,T_COSO-1,185726,2021-05-19T05:47:00Z,False,False,False,False
2021-05-19,14,14,2021-05-19T05:49:00Z,2021-05-19T05:55:00Z,420,350,GRAI-7,T_GRAI-7,100250,2021-05-19T05:47:00Z,False,False,False,False
2021-05-19,14,14,2021-05-19T05:49:00Z,2021-05-19T05:55:00Z,420,350,GRAI-8,T_GRAI-8,96320,2021-05-19T05:47:00Z,False,False,False,False
2021-05-19,14,14,2021-05-19T05:49:00Z,2021-05-19T05:51:00Z,150,150,DINO-5,T_DINO-5,116037,2021-05-19T05:47:00Z,False,False,False,False
2021-05-19,14,14,2021-05-19T05:49:00Z,2021-05-19T05:50:00Z,150,0,DINO-5,T_DINO-5,116036,2021-05-19T05:45:00Z,False,False,False,False
2021-05-19,14,14,2021-05-19T05:49:00Z,2021-05-19T05:50:00Z,150,0,FOYE-1,T_FOYE-1,147607,2021-05-19T05:43:00Z,False,False,False,False
2021-05-19,14,14,2021-05-19T05:48:00Z,2021-05-19T05:52:00Z,330,388,SCCL-1,T_SCCL-1,98757,2021-05-19T04:54:00Z,False,True,False,False
2021-05-19,14,14,2021-05-19T05:48:00Z,2021-05-19T05:49:00Z,4,0,ERRO-1,T_ERRO-1,65184,2021-05-19T04:59:00Z,False,False,False,False
2021-05-19,14,14,2021-05-19T05:47:00Z,2021-05-19T05:49:00Z,150,150,DINO-5,T_DINO-5,116036,2021-05-19T05:45:00Z,False,False,False,False
2021-05-19,14,14,2021-05-19T05:47:00Z,2021-05-19T05:49:00Z,150,150,FOYE-1,T_FOYE-1,147607,2021-05-19T05:43:00Z,False,False,False,False
2021-05-19,14,14,2021-05-19T05:47:00Z,2021-05-19T05:48:00Z,150,0,DINO-5,T_DINO-5,116035,2021-05-19T05:42:00Z,False,False,False,False
2021-05-19,14,14,2021-05-19T05:47:00Z,2021-05-19T05:48:00Z,150,0,FOYE-1,T_FOYE-1,147606,2021-05-19T05:41:00Z,False,False,False,False
2021-05-19,14,14,2021-05-19T05:46:00Z,2021-05-19T05:52:00Z,700,865,MRWD-1,T_MRWD-1,129105,2021-05-19T05:04:00Z,False,False,False,False
2021-05-19,14,14,2021-05-19T05:46:00Z,2021-05-19T05:48:00Z,24,4,ERRO-1,T_ERRO-1,65184,2021-05-19T04:59:00Z,False,False,False,False
2021-05-19,14,15,2021-05-19T05:44:00Z,2021-05-19T06:14:00Z,700,700,MRWD-1,T_MRWD-1,129107,2021-05-19T05:42:00Z,False,False,False,False
2021-05-19,14,14,2021-05-19T05:44:00Z,2021-05-19T05:47:00Z,150,150,DINO-5,T_DINO-5,116035,2021-05-19T05:42:00Z,False,False,False,False
2021-05-19,14,14,2021-05-19T05:44:00Z,2021-05-19T05:47:00Z,150,150,FOYE-1,T_FOYE-1,147606,2021-05-19T05:41:00Z,False,False,False,False
2021-05-19,14,14,2021-05-19T05:44:00Z,2021-05-19T05:45:00Z,150,0,FOYE-1,T_FOYE-1,147605,2021-05-19T05:40:00Z,False,False,False,False
2021-05-19,14,14,2021-05-19T05:43:00Z,2021-05-19T05:48:00Z,620,731,COSO-1,T_COSO-1,185724,2021-05-19T05:06:00Z,False,False,False,False
2021-05-19,14,14,2021-05-19T05:43:00Z,2021-05-19T05:44:00Z,0,150,DINO-5,T_DINO-5,116035,2021-05-19T05:42:00Z,False,False,False,False
2021-05-19,14,14,2021-05-19T05:42:00Z,2021-05-19T05:44:00Z,150,150,FOYE-1,T_FOYE-1,147605,2021-05-19T05:40:00Z,False,False,False,False
2021-05-19,14,14,2021-05-19T05:42:00Z,2021-05-19T05:43:00Z,150,0,FOYE-1,T_FOYE-1,147604,2021-05-19T05:36:00Z,False,False,False,False
2021-05-19,14,14,2021-05-19T05:41:00Z,2021-05-19T05:47:00Z,350,420,GRAI-8,T_GRAI-8,96319,2021-05-19T05:04:00Z,False,False,False,False
2021-05-19,14,14,2021-05-19T05:40:00Z,2021-05-19T05:41:00Z,300,0,DINO-5,T_DINO-5,116034,2021-05-19T05:35:00Z,False,False,False,False
2021-05-19,14,14,2021-05-19T05:39:00Z,2021-05-19T05:42:00Z,150,150,FOYE-1,T_FOYE-1,147604,2021-05-19T05:36:00Z,False,False,False,False
2021-05-19,14,14,2021-05-19T05:38:00Z,2021-05-19T05:39:00Z,6,150,FOYE-1,T_FOYE-1,147604,2021-05-19T05:36:00Z,False,False,False,False
2021-05-19,14,14,2021-05-19T05:37:00Z,2021-05-19T05:45:00Z,340,538,SHBA-2,T_SHBA-2,168654,2021-05-19T04:55:00Z,False,True,False,False
2021-05-19,14,14,2021-05-19T05:37:00Z,2021-05-19T05:40:00Z,300,300,DINO-5,T_DINO-5,116034,2021-05-19T05:35:00Z,False,False,False,False
2021-05-19,14,14,2021-05-19T05:37:00Z,2021-05-19T05:38:00Z,0,6,FOYE-1,T_FOYE-1,147604,2021-05-19T05:36:00Z,False,False,False,False
2021-05-19,14,14,2021-05-19T05:36:00Z,2021-05-19T05:42:00Z,350,420,GRAI-7,T_GRAI-7,100249,2021-05-19T05:04:00Z,False,False,False,False
2021-05-19,14,14,2021-05-19T05:36:00Z,2021-05-19T05:37:00Z,0,300,DINO-5,T_DINO-5,116034,2021-05-19T05:35:00Z,False,False,False,False
2021-05-19,14,14,2021-05-19T05:36:00Z,2021-05-19T05:37:00Z,4,0,ERRO-3,T_ERRO-3,64648,2021-05-19T04:52:00Z,False,False,False,False
2021-05-19,14,14,2021-05-19T05:34:00Z,2021-05-19T05:36:00Z,24,4,ERRO-3,T_ERRO-3,64648,2021-05-19T04:52:00Z,False,False,False,False
2021-05-19,14,15,2021-05-19T05:33:00Z,2021-05-19T06:03:00Z,620,620,COSO-1,T_COSO-1,185725,2021-05-19T05:31:00Z,False,False,False,False
2021-05-19,14,15,2021-05-19T05:33:00Z,2021-05-19T06:03:00Z,325,325,SHBA-2,T_SHBA-2,168656,2021-05-19T05:30:00Z,False,True,False,False
2021-05-19,14,14,2021-05-19T05:33:00Z,2021-05-19T05:34:00Z,650,652,DIDCB6,T_DIDCB6,154941,2021-05-19T05:06:00Z,False,False,False,False
2021-05-19,14,15,2021-05-19T05:32:00Z,2021-05-19T06:02:00Z,700,700,MRWD-1,T_MRWD-1,129106,2021-05-19T05:30:00Z,False,False,False,False
2021-05-19,14,14,2021-05-19T05:32:00Z,2021-05-19T05:33:00Z,340,325,SHBA-2,T_SHBA-2,168656,2021-05-19T05:30:00Z,False,True,False,False
2021-05-19,14,15,2021-05-19T05:31:00Z,2021-05-19T06:01:00Z,340,340,SHBA-2,T_SHBA-2,168655,2021-05-19T05:29:00Z,False,True,False,False
2021-05-19,14,14,2021-05-19T05:31:00Z,2021-05-19T05:32:00Z,4,0,ERRO-2,T_ERRO-2,63201,2021-05-19T04:52:00Z,False,False,False,False
2021-05-19,14,14,2021-05-19T05:30:00Z,2021-05-19T05:31:00Z,0,0,FOYE-1,T_FOYE-1,147603,2021-05-19T05:19:00Z,False,False,False,False
2021-05-19,13,15,2021-05-19T05:29:00Z,2021-05-19T06:24:00Z,24,24,ERRO-3,T_ERRO-3,64650,2021-05-19T05:27:00Z,False,False,False,False
2021-05-19,13,14,2021-05-19T05:29:00Z,2021-05-19T05:58:00Z,195,195,STAY-2,T_STAY-2,97671,2021-05-19T04:48:00Z,False,False,False,False
2021-05-19,13,14,2021-05-19T05:29:00Z,2021-05-19T05:47:00Z,230,230,RATS-3,T_RATS-3,119736,2021-05-19T04:49:00Z,False,False,False,False
2021-05-19,13,14,2021-05-19T05:29:00Z,2021-05-19T05:35:00Z,350,420,GRAI-8,T_GRAI-8,96318,2021-05-19T04:52:00Z,False,False,False,False
2021-05-19,13,14,2021-05-19T05:29:00Z,2021-05-19T05:31:00Z,24,4,ERRO-2,T_ERRO-2,63201,2021-05-19T04:52:00Z,False,False,False,False
2021-05-19,13,15,2021-05-19T05:28:00Z,2021-05-19T06:23:00Z,24,24,ERRO-1,T_ERRO-1,65185,2021-05-19T05:26:00Z,False,False,False,False
2021-05-19,13,15,2021-05-19T05:28:00Z,2021-05-19T06:23:00Z,24,24,ERRO-2,T_ERRO-2,63203,2021-05-19T05:26:00Z,False,False,False,False
2021-05-19,13,14,2021-05-19T05:28:00Z,2021-05-19T05:33:00Z,552,650,DIDCB6,T_DIDCB6,154941,2021-05-19T05:06:00Z,False,False,False,False
2021-05-19,13,15,2021-05-19T05:16:00Z,2021-05-19T06:07:00Z,320,320,STAY-4,T_STAY-4,90003,2021-05-19T05:06:00Z,False,False,False,False
2021-05-19,13,14,2021-05-19T05:13:00Z,2021-05-19T05:48:00Z,330,330,SCCL-1,T_SCCL-1,98757,2021-05-19T04:54:00Z,False,True,False,False
2021-05-19,13,14,2021-05-19T05:13:00Z,2021-05-19T05:43:00Z,620,620,COSO-1,T_COSO-1,185724,2021-05-19T05:06:00Z,False,False,False,False
2021-05-19,13,14,2021-05-19T05:06:00Z,2021-05-19T05:46:00Z,700,700,MRWD-1,T_MRWD-1,129105,2021-05-19T05:04:00Z,False,False,False,False
2021-05-19,13,14,2021-05-19T05:06:00Z,2021-05-19T05:41:00Z,350,350,GRAI-8,T_GRAI-8,96319,2021-05-19T05:04:00Z,False,False,False,False
2021-05-19,13,14,2021-05-19T05:06:00Z,2021-05-19T05:36:00Z,350,350,GRAI-7,T_GRAI-7,100249,2021-05-19T05:04:00Z,False,False,False,False
2021-05-19,13,14,2021-05-19T05:01:00Z,2021-05-19T05:56:00Z,24,24,ERRO-2,T_ERRO-2,63202,2021-05-19T04:59:00Z,False,False,False,False
2021-05-19,13,14,2021-05-19T05:01:00Z,2021-05-19T05:51:00Z,24,24,ERRO-3,T_ERRO-3,64649,2021-05-19T04:59:00Z,False,False,False,False
2021-05-19,13,14,2021-05-19T05:01:00Z,2021-05-19T05:46:00Z,24,24,ERRO-1,T_ERRO-1,65184,2021-05-19T04:59:00Z,False,False,False,False
2021-05-19,12,14,2021-05-19T04:57:00Z,2021-05-19T05:37:00Z,340,340,SHBA-2,T_SHBA-2,168654,2021-05-19T04:55:00Z,False,True,False,False
2021-05-19,12,14,2021-05-19T04:54:00Z,2021-05-19T05:34:00Z,24,24,ERRO-3,T_ERRO-3,64648,2021-05-19T04:52:00Z,False,False,False,False
2021-05-19,15,16,2021-05-19T06:29:00Z,2021-05-19T06:33:00Z,300,260,CNQPS-2,T_CNQPS-2,79220,2021-05-19T06:27:00Z,False,False,False,False
2021-05-19,15,17,2021-05-19T06:28:00Z,2021-05-19T07:13:00Z,350,350,GRAI-8,T_GRAI-8,96322,2021-05-19T06:26:00Z,False,False,False,False
2021-05-19,15,16,2021-05-19T06:28:00Z,2021-05-19T06:33:00Z,300,300,DINO-5,T_DINO-5,116047,2021-05-19T06:26:00Z,False,False,False,False
2021-05-19,15,16,2021-05-19T06:28:00Z,2021-05-19T06:33:00Z,150,150,FOYE-1,T_FOYE-1,147612,2021-05-19T06:26:00Z,False,False,False,False
2021-05-19,15,15,2021-05-19T06:28:00Z,2021-05-19T06:29:00Z,300,0,DINO-5,T_DINO-5,116046,2021-05-19T06:22:00Z,False,False,False,False
2021-05-19,15,15,2021-05-19T06:28:00Z,2021-05-19T06:29:00Z,150,0,FOYE-1,T_FOYE-1,147611,2021-05-19T06:21:00Z,False,False,False,False
2021-05-19,15,16,2021-05-19T06:27:00Z,2021-05-19T06:37:00Z,120,120,CRUA-1,T_CRUA-1,173159,2021-05-19T06:23:00Z,False,False,False,False
2021-05-19,15,16,2021-05-19T06:27:00Z,2021-05-19T06:35:00Z,500,580,DRAXX-3,T_DRAXX-3,162423,2021-05-19T05:50:00Z,False,False,False,False
2021-05-19,15,16,2021-05-19T06:27:00Z,2021-05-19T06:30:00Z,90,90,FFES-4,T_FFES-4,157714,2021-05-19T06:26:00Z,False,False,False,False
2021-05-19,15,15,2021-05-19T06:27:00Z,2021-05-19T06:28:00Z,90,0,FFES-4,T_FFES-4,157713,2021-05-19T06:20:00Z,False,False,False,False
2021-05-19,15,17,2021-05-19T06:26:00Z,2021-05-19T07:00:00Z,40,40,CLAC-1,E_CLAC-1,64105,2021-05-19T06:17:00Z,False,False,False,False
2021-05-19,15,16,2021-05-19T06:26:00Z,2021-05-19T06:56:00Z,422,422,GRAI-6,T_GRAI-6,98856,2021-05-19T06:23:00Z,False,False,False,False
2021-05-19,15,16,2021-05-19T06:26:00Z,2021-05-19T06:56:00Z,10,10,SEVIU-1,E_SEVINGTN,34408,2021-05-19T06:16:00Z,False,False,False,False
2021-05-19,15,16,2021-05-19T06:26:00Z,2021-05-19T06:41:00Z,300,300,CNQPS-3,T_CNQPS-3,74844,2021-05-19T06:21:00Z,False,False,False,False
2021-05-19,15,15,2021-05-19T06:26:00Z,2021-05-19T06:27:00Z,4,0,ERRO-3,T_ERRO-3,64650,2021-05-19T05:27:00Z,False,False,False,False
2021-05-19,15,16,2021-05-19T06:25:00Z,2021-05-19T06:55:00Z,10,10,BRIDU-1,E_BRIDGWTR,11967,2021-05-19T06:13:00Z,False,False,False,False
2021-05-19,15,16,2021-05-19T06:25:00Z,2021-05-19T06:55:00Z,10,10,BRIDU-1,E_BRIDGWTR,11968,2021-05-19T06:16:00Z,False,False,False,False
2021-05-19,15,16,2021-05-19T06:25:00Z,2021-05-19T06:35:00Z,550,645,DRAXX-4,T_DRAXX-4,169441,2021-05-19T05:50:00Z,False,False,False,False
2021-05-19,15,16,2021-05-19T06:25:00Z,2021-05-19T06:31:00Z,350,420,GRAI-8,T_GRAI-8,96320,2021-05-19T05:47:00Z,False,False,False,False
2021-05-19,15,16,2021-05-19T06:25:00Z,2021-05-19T06:30:00Z,550,600,DRAXX-4,T_DRAXX-4,169442,2021-05-19T06:21:00Z,False,False,False,False
2021-05-19,15,15,2021-05-19T06:25:00Z,2021-05-19T06:26:00Z,0,10,CLAC-1,E_CLAC-1,64105,2021-05-19T06:17:00Z,False,False,False,False
2021-05-19,15,15,2021-05-19T06:25:00Z,2021-05-19T06:26:00Z,4,0,ERRO-1,T_ERRO-1,65185,2021-05-19T05:26:00Z,False,False,False,False
2021-05-19,15,15,2021-05-19T06:25:00Z,2021-05-19T06:26:00Z,4,0,ERRO-2,T_ERRO-2,63203,2021-05-19T05:26:00Z,False,False,False,False
2021-05-19,15,15,2021-05-19T06:25:00Z,2021-05-19T06:26:00Z,420,422,GRAI-6,T_GRAI-6,98856,2021-05-19T06:23:00Z,False,False,False,False
2021-05-19,15,16,2021-05-19T06:24:00Z,2021-05-19T06:54:00Z,12,12,AG-NLIM01,2__NANGE001,11533,2021-05-19T06:15:00Z,False,False,False,False
2021-05-19,15,16,2021-05-19T06:24:00Z,2021-05-19T06:54:00Z,12,12,TRFPK-1,E_TRFPK-1,22819,2021-05-19T06:16:00Z,False,False,False,False
2021-05-19,15,15,2021-05-19T06:24:00Z,2021-05-19T06:28:00Z,300,300,DINO-5,T_DINO-5,116046,2021-05-19T06:22:00Z,False,False,False,False
2021-05-19,15,15,2021-05-19T06:24:00Z,2021-05-19T06:26:00Z,24,4,ERRO-3,T_ERRO-3,64650,2021-05-19T05:27:00Z,False,False,False,False
2021-05-19,15,15,2021-05-19T06:24:00Z,2021-05-19T06:25:00Z,300,0,DINO-5,T_DINO-5,116045,2021-05-19T06:18:00Z,False,False,False,False
2021-05-19,15,16,2021-05-19T06:23:00Z,2021-05-19T06:53:00Z,13,13,SOLUU-1,E_SOLUTIA,9722,2021-05-19T06:16:00Z,False,False,False,False
2021-05-19,15,15,2021-05-19T06:23:00Z,2021-05-19T06:28:00Z,150,150,FOYE-1,T_FOYE-1,147611,2021-05-19T06:21:00Z,False,False,False,False
2021-05-19,15,15,2021-05-19T06:23:00Z,2021-05-19T06:26:00Z,333,300,CNQPS-3,T_CNQPS-3,74844,2021-05-19T06:21:00Z,False,False,False,False
2021-05-19,15,15,2021-05-19T06:23:00Z,2021-05-19T06:26:00Z,1,10,SEVIU-1,E_SEVINGTN,34408,2021-05-19T06:16:00Z,False,False,False,False
2021-05-19,15,15,2021-05-19T06:23:00Z,2021-05-19T06:25:00Z,24,4,ERRO-1,T_ERRO-1,65185,2021-05-19T05:26:00Z,False,False,False,False
2021-05-19,15,15,2021-05-19T06:23:00Z,2021-05-19T06:25:00Z,24,4,ERRO-2,T_ERRO-2,63203,2021-05-19T05:26:00Z,False,False,False,False
2021-05-19,15,15,2021-05-19T06:23:00Z,2021-05-19T06:24:00Z,150,0,FOYE-1,T_FOYE-1,147610,2021-05-19T06:17:00Z,False,False,False,False
2021-05-19,15,16,2021-05-19T06:22:00Z,2021-05-19T06:52:00Z,20,20,AG-GSTK02,2__GSTAT002,7121,2021-05-19T06:16:00Z,False,False,False,False
2021-05-19,15,16,2021-05-19T06:22:00Z,2021-05-19T06:52:00Z,12,12,AG-NLIM01,2__NANGE001,11532,2021-05-19T06:13:00Z,False,False,False,False
2021-05-19,15,16,2021-05-19T06:22:00Z,2021-05-19T06:52:00Z,12,12,LSTWY-1,E_LSTWY-1,32033,2021-05-19T06:16:00Z,False,False,False,False
2021-05-19,15,16,2021-05-19T06:22:00Z,2021-05-19T06:52:00Z,6,6,TDRVE-1,E_TDRVE-1,32559,2021-05-19T06:16:00Z,False,False,False,False
2021-05-19,15,16,2021-05-19T06:22:00Z,2021-05-19T06:40:00Z,350,350,GRAI-8,T_GRAI-8,96321,2021-05-19T06:20:00Z,False,False,False,False
2021-05-19,15,15,2021-05-19T06:22:00Z,2021-05-19T06:27:00Z,90,90,FFES-4,T_FFES-4,157713,2021-05-19T06:20:00Z,False,False,False,False
2021-05-19,15,15,2021-05-19T06:22:00Z,2021-05-19T06:25:00Z,1,10,BRIDU-1,E_BRIDGWTR,11967,2021-05-19T06:13:00Z,False,False,False,False
2021-05-19,15,15,2021-05-19T06:22:00Z,2021-05-19T06:25:00Z,1,10,BRIDU-1,E_BRIDGWTR,11968,2021-05-19T06:16:00Z,False,False,False,False
2021-05-19,15,15,2021-05-19T06:22:00Z,2021-05-19T06:23:00Z,90,0,FFES-4,T_FFES-4,157712,2021-05-19T06:17:00Z,False,False,False,False
2021-05-19,15,15,2021-05-19T06:22:00Z,2021-05-19T06:23:00Z,12,13,SOLUU-1,E_SOLUTIA,9722,2021-05-19T06:16:00Z,False,False,False,False
2021-05-19,15,16,2021-05-19T06:21:00Z,2021-05-19T06:51:00Z,15,15,ABERU-1,E_ABERDARE,9725,2021-05-19T06:16:00Z,False,False,False,False
2021-05-19,15,16,2021-05-19T06:21:00Z,2021-05-19T06:51:00Z,18,18,AG-LSTK01,2__LSTAT001,13526,2021-05-19T06:16:00Z,False,False,False,False
