settlementDate,settlementPeriodFrom,settlementPeriodTo,timeFrom,timeTo,levelFrom,levelTo,nationalGridBmUnit,bmUnit,acceptanceNumber,acceptanceTime,deemedBoFlag,soFlag,storFlag,rrFlag
2021-05-15,1,1,2021-05-14T23:21:00Z,2021-05-14T23:22:00Z,0,0,DINO-4,T_DINO-4,108777,2021-05-14T23:10:00Z,False,False,True,False
2021-05-15,1,3,2021-05-14T23:20:00Z,2021-05-15T00:00:00Z,195,195,STAY-2,T_STAY-2,97586,2021-05-14T22:34:00Z,False,True,False,False
2021-05-15,1,2,2021-05-14T23:20:00Z,2021-05-14T23:50:00Z,257,257,CNQPS-1,T_CNQPS-1,83556,2021-05-14T23:18:00Z,False,False,False,False
2021-05-15,1,2,2021-05-14T23:20:00Z,2021-05-14T23:45:00Z,330,330,ROCK-1,T_ROCK-1,178700,2021-05-14T23:18:00Z,False,False,False,False
2021-05-15,1,1,2021-05-14T23:19:00Z,2021-05-14T23:25:00Z,100,0,CARR-1,T_CARR-1,66871,2021-05-14T22:01:00Z,False,True,False,False
2021-05-15,1,2,2021-05-14T23:18:00Z,2021-05-14T23:48:00Z,270,270,SCCL-1,T_SCCL-1,98661,2021-05-14T23:12:00Z,False,True,False,False
2021-05-15,1,2,2021-05-14T23:18:00Z,2021-05-14T23:48:00Z,150,150,WBURB-1,T_WBURB-1,100969,2021-05-14T22:35:00Z,False,True,False,False
2021-05-15,1,1,2021-05-14T23:18:00Z,2021-05-14T23:29:00Z,150,30,WBURB-1,T_WBURB-1,100968,2021-05-14T22:02:00Z,False,True,False,False
2021-05-15,1,1,2021-05-14T23:18:00Z,2021-05-14T23:27:00Z,420,176,CARR-1,T_CARR-1,66875,2021-05-14T22:35:00Z,False,False,False,False
2021-05-15,1,2,2021-05-14T23:17:00Z,2021-05-14T23:47:00Z,300,300,DRAXX-3,T_DRAXX-3,162391,2021-05-14T22:35:00Z,False,True,False,False
2021-05-15,1,2,2021-05-14T23:17:00Z,2021-05-14T23:47:00Z,600,600,SHBA-1,T_SHBA-1,186862,2021-05-14T23:14:00Z,False,True,False,False
2021-05-15,1,1,2021-05-14T23:17:00Z,2021-05-14T23:27:00Z,300,200,DRAXX-3,T_DRAXX-3,162390,2021-05-14T22:05:00Z,False,True,False,False
2021-05-15,1,1,2021-05-14T23:17:00Z,2021-05-14T23:19:00Z,130,100,CARR-1,T_CARR-1,66871,2021-05-14T22:01:00Z,False,True,False,False
2021-05-15,1,2,2021-05-14T23:16:00Z,2021-05-14T23:46:00Z,1020,1020,HUMR-1,T_HUMR-1,167138,2021-05-14T23:02:00Z,False,False,False,False
2021-05-15,1,2,2021-05-14T23:16:00Z,2021-05-14T23:41:00Z,330,330,SEAB-2,T_SEAB-2,102603,2021-05-14T23:07:00Z,False,False,False,False
2021-05-15,1,1,2021-05-14T23:16:00Z,2021-05-14T23:19:00Z,350,388,SCCL-1,T_SCCL-1,98659,2021-05-14T22:41:00Z,False,True,False,False
2021-05-15,1,1,2021-05-14T23:16:00Z,2021-05-14T23:17:00Z,630,600,SHBA-1,T_SHBA-1,186862,2021-05-14T23:14:00Z,False,True,False,False
2021-05-15,1,2,2021-05-14T23:15:00Z,2021-05-14T23:45:00Z,176,176,CARR-1,T_CARR-1,66874,2021-05-14T22:34:00Z,False,True,False,False
2021-05-15,1,1,2021-05-14T23:15:00Z,2021-05-14T23:20:00Z,281,195,STAY-2,T_STAY-2,97586,2021-05-14T22:34:00Z,False,True,False,False
2021-05-15,1,1,2021-05-14T23:15:00Z,2021-05-14T23:17:00Z,176,130,CARR-1,T_CARR-1,66871,2021-05-14T22:01:00Z,False,True,False,False
2021-05-15,1,1,2021-05-14T23:14:00Z,2021-05-14T23:26:00Z,150,0,SEAB-2,T_SEAB-2,102599,2021-05-14T22:46:00Z,False,False,False,False
2021-05-15,1,1,2021-05-14T23:14:00Z,2021-05-14T23:23:00Z,125,90,CNQPS-1,T_CNQPS-1,83549,2021-05-14T22:00:00Z,False,False,False,False
2021-05-15,1,1,2021-05-14T23:14:00Z,2021-05-14T23:21:00Z,1050,900,HUMR-1,T_HUMR-1,167137,2021-05-14T22:42:00Z,False,False,False,False
2021-05-15,1,1,2021-05-14T23:14:00Z,2021-05-14T23:18:00Z,320,270,SCCL-1,T_SCCL-1,98661,2021-05-14T23:12:00Z,False,True,False,False
2021-05-15,1,1,2021-05-14T23:14:00Z,2021-05-14T23:17:00Z,700,782,SHBA-1,T_SHBA-1,186860,2021-05-14T22:40:00Z,False,True,False,False
2021-05-15,1,1,2021-05-14T23:14:00Z,2021-05-14T23:16:00Z,1050,1020,HUMR-1,T_HUMR-1,167138,2021-05-14T23:02:00Z,False,False,False,False
2021-05-15,1,1,2021-05-14T23:14:00Z,2021-05-14T23:15:00Z,5,1,LCSMH-1,2__PMARB001,17964,2021-05-14T22:36:00Z,False,False,False,False
2021-05-15,1,1,2021-05-14T23:13:00Z,2021-05-14T23:25:00Z,150,0,SEAB-2,T_SEAB-2,102600,2021-05-14T22:46:00Z,False,False,False,False
2021-05-15,1,1,2021-05-14T23:13:00Z,2021-05-14T23:25:00Z,150,0,SEAB-2,T_SEAB-2,102598,2021-05-14T22:38:00Z,False,False,False,False
2021-05-15,1,1,2021-05-14T23:11:00Z,2021-05-14T23:14:00Z,257,230,CNQPS-1,T_CNQPS-1,83553,2021-05-14T22:39:00Z,False,False,False,False
2021-05-15,1,2,2021-05-14T23:10:00Z,2021-05-14T23:40:00Z,5,5,LCSMH-1,2__PMARB001,17965,2021-05-14T23:02:00Z,False,False,False,False
2021-05-15,1,1,2021-05-14T23:09:00Z,2021-05-14T23:21:00Z,280,110,ROCK-1,T_ROCK-1,178698,2021-05-14T22:37:00Z,False,False,False,False
2021-05-15,1,1,2021-05-14T23:09:00Z,2021-05-14T23:16:00Z,250,330,SEAB-2,T_SEAB-2,102603,2021-05-14T23:07:00Z,False,False,False,False
2021-05-15,1,3,2021-05-14T23:07:00Z,2021-05-15T00:24:00Z,540,540,DIDCB6,T_DIDCB6,154887,2021-05-14T23:02:00Z,False,False,False,False
2021-05-15,1,2,2021-05-14T23:06:00Z,2021-05-14T23:59:00Z,856,856,MRWD-1,T_MRWD-1,128923,2021-05-14T23:00:00Z,False,False,False,False
2021-05-15,1,2,2021-05-14T23:06:00Z,2021-05-14T23:37:00Z,420,420,STAY-2,T_STAY-2,97588,2021-05-14T23:04:00Z,False,False,False,False
2021-05-15,1,1,2021-05-14T23:06:00Z,2021-05-14T23:14:00Z,250,150,SEAB-2,T_SEAB-2,102599,2021-05-14T22:46:00Z,False,False,False,False
2021-05-15,1,3,2021-05-14T23:05:00Z,2021-05-15T00:09:00Z,250,250,SEAB-2,T_SEAB-2,102602,2021-05-14T23:02:00Z,False,False,False,False
2021-05-15,1,2,2021-05-14T23:05:00Z,2021-05-14T23:52:00Z,600,600,DAMC-1,T_DAMC-1,131110,2021-05-14T23:03:00Z,False,False,False,False
2021-05-15,1,2,2021-05-14T23:05:00Z,2021-05-14T23:35:00Z,420,420,CARR-1,T_CARR-1,66877,2021-05-14T23:03:00Z,False,False,False,False
2021-05-15,1,2,2021-05-14T23:05:00Z,2021-05-14T23:35:00Z,230,230,CNQPS-1,T_CNQPS-1,83552,2021-05-14T22:34:00Z,False,False,False,False
2021-05-15,1,2,2021-05-14T23:05:00Z,2021-05-14T23:35:00Z,250,250,SEAB-2,T_SEAB-2,102601,2021-05-14T22:53:00Z,False,False,False,False
2021-05-15,1,1,2021-05-14T23:05:00Z,2021-05-14T23:14:00Z,230,125,CNQPS-1,T_CNQPS-1,83549,2021-05-14T22:00:00Z,False,False,False,False
2021-05-15,1,1,2021-05-14T23:05:00Z,2021-05-14T23:13:00Z,250,150,SEAB-2,T_SEAB-2,102600,2021-05-14T22:46:00Z,False,False,False,False
2021-05-15,1,1,2021-05-14T23:05:00Z,2021-05-14T23:13:00Z,250,150,SEAB-2,T_SEAB-2,102598,2021-05-14T22:38:00Z,False,False,False,False
2021-05-15,1,2,2021-05-14T23:04:00Z,2021-05-14T23:34:00Z,630,630,SHBA-1,T_SHBA-1,186861,2021-05-14T23:00:00Z,False,True,False,False
2021-05-15,1,1,2021-05-14T23:04:00Z,2021-05-14T23:07:00Z,600,540,DIDCB6,T_DIDCB6,154887,2021-05-14T23:02:00Z,False,False,False,False
2021-05-15,1,1,2021-05-14T23:04:00Z,2021-05-14T23:05:00Z,262,250,SEAB-2,T_SEAB-2,102602,2021-05-14T23:02:00Z,False,False,False,False
2021-05-15,1,1,2021-05-14T23:03:00Z,2021-05-14T23:09:00Z,1030,900,HUMR-1,T_HUMR-1,167136,2021-05-14T22:30:00Z,False,False,False,False
2021-05-15,1,1,2021-05-14T23:02:00Z,2021-05-14T23:06:00Z,750,856,MRWD-1,T_MRWD-1,128923,2021-05-14T23:00:00Z,False,False,False,False
2021-05-15,1,1,2021-05-14T23:02:00Z,2021-05-14T23:06:00Z,300,250,SEAB-2,T_SEAB-2,102599,2021-05-14T22:46:00Z,False,False,False,False
2021-05-15,1,1,2021-05-14T23:02:00Z,2021-05-14T23:05:00Z,287,250,SEAB-2,T_SEAB-2,102601,2021-05-14T22:53:00Z,False,False,False,False
2021-05-15,1,1,2021-05-14T23:02:00Z,2021-05-14T23:04:00Z,700,630,SHBA-1,T_SHBA-1,186861,2021-05-14T23:00:00Z,False,True,False,False
2021-05-15,1,1,2021-05-14T23:02:00Z,2021-05-14T23:03:00Z,750,790,SHBA-1,T_SHBA-1,186859,2021-05-14T22:29:00Z,False,True,False,False
2021-05-15,1,2,2021-05-14T23:01:00Z,2021-05-14T23:31:00Z,320,320,SCCL-1,T_SCCL-1,98660,2021-05-14T22:57:00Z,False,True,False,False
2021-05-15,1,1,2021-05-14T23:01:00Z,2021-05-14T23:05:00Z,300,250,SEAB-2,T_SEAB-2,102600,2021-05-14T22:46:00Z,False,False,False,False
2021-05-14,48,1,2021-05-14T22:59:00Z,2021-05-14T23:29:00Z,257,257,CNQPS-1,T_CNQPS-1,83554,2021-05-14T22:57:00Z,False,False,False,False
2021-05-14,48,1,2021-05-14T22:59:00Z,2021-05-14T23:29:00Z,330,330,ROCK-1,T_ROCK-1,178699,2021-05-14T22:46:00Z,False,False,False,False
2021-05-14,48,1,2021-05-14T22:59:00Z,2021-05-14T23:21:00Z,480,260,DAMC-1,T_DAMC-1,131104,2021-05-14T22:04:00Z,False,False,False,False
2021-05-14,48,1,2021-05-14T22:59:00Z,2021-05-14T23:01:00Z,350,320,SCCL-1,T_SCCL-1,98660,2021-05-14T22:57:00Z,False,True,False,False
2021-05-14,48,2,2021-05-14T22:56:00Z,2021-05-14T23:36:00Z,290,290,SHBA-2,T_SHBA-2,168442,2021-05-14T22:40:00Z,False,True,False,False
2021-05-14,48,1,2021-05-14T22:56:00Z,2021-05-14T23:06:00Z,290,534,SHBA-2,T_SHBA-2,168441,2021-05-14T22:24:00Z,False,True,False,False
2021-05-14,48,2,2021-05-14T22:55:00Z,2021-05-14T23:56:00Z,600,600,DIDCB6,T_DIDCB6,154886,2021-05-14T22:48:00Z,False,False,False,False
2021-05-14,48,1,2021-05-14T22:53:00Z,2021-05-14T23:05:00Z,150,0,SEAB-2,T_SEAB-2,102597,2021-05-14T22:19:00Z,False,False,False,False
2021-05-14,48,1,2021-05-14T22:52:00Z,2021-05-14T23:02:00Z,300,300,SEAB-2,T_SEAB-2,102599,2021-05-14T22:46:00Z,False,False,False,False
2021-05-14,48,1,2021-05-14T22:51:00Z,2021-05-14T23:23:00Z,600,600,DAMC-1,T_DAMC-1,131109,2021-05-14T22:43:00Z,False,False,False,False
2021-05-14,48,1,2021-05-14T22:51:00Z,2021-05-14T23:03:00Z,280,110,ROCK-1,T_ROCK-1,178697,2021-05-14T22:19:00Z,False,False,False,False
2021-05-14,48,1,2021-05-14T22:48:00Z,2021-05-14T23:18:00Z,420,420,CARR-1,T_CARR-1,66875,2021-05-14T22:35:00Z,False,False,False,False
2021-05-14,48,1,2021-05-14T22:48:00Z,2021-05-14T23:18:00Z,150,150,WBURB-1,T_WBURB-1,100968,2021-05-14T22:02:00Z,False,True,False,False
2021-05-14,48,1,2021-05-14T22:48:00Z,2021-05-14T23:17:00Z,300,300,DRAXX-3,T_DRAXX-3,162390,2021-05-14T22:05:00Z,False,True,False,False
2021-05-14,48,1,2021-05-14T22:46:00Z,2021-05-14T23:26:00Z,420,420,STAY-2,T_STAY-2,97587,2021-05-14T22:44:00Z,False,True,False,False
2021-05-14,48,1,2021-05-14T22:46:00Z,2021-05-14T23:16:00Z,350,350,SCCL-1,T_SCCL-1,98659,2021-05-14T22:41:00Z,False,True,False,False
2021-05-14,48,2,2021-05-14T22:45:00Z,2021-05-14T23:54:00Z,540,540,DIDCB6,T_DIDCB6,154885,2021-05-14T22:43:00Z,False,False,False,False
2021-05-14,48,1,2021-05-14T22:45:00Z,2021-05-14T23:15:00Z,176,176,CARR-1,T_CARR-1,66871,2021-05-14T22:01:00Z,False,True,False,False
2021-05-14,48,1,2021-05-14T22:44:00Z,2021-05-14T23:29:00Z,480,480,DAMC-1,T_DAMC-1,131108,2021-05-14T22:38:00Z,False,False,False,False
2021-05-14,48,1,2021-05-14T22:44:00Z,2021-05-14T23:14:00Z,1050,1050,HUMR-1,T_HUMR-1,167137,2021-05-14T22:42:00Z,False,False,False,False
2021-05-14,48,1,2021-05-14T22:44:00Z,2021-05-14T23:14:00Z,5,5,LCSMH-1,2__PMARB001,17964,2021-05-14T22:36:00Z,False,False,False,False
2021-05-14,48,1,2021-05-14T22:44:00Z,2021-05-14T23:14:00Z,700,700,SHBA-1,T_SHBA-1,186860,2021-05-14T22:40:00Z,False,True,False,False
2021-05-14,48,2,2021-05-14T22:43:00Z,2021-05-14T23:55:00Z,750,750,MRWD-1,T_MRWD-1,128922,2021-05-14T22:39:00Z,False,False,False,False
2021-05-14,48,1,2021-05-14T22:41:00Z,2021-05-14T23:11:00Z,257,257,CNQPS-1,T_CNQPS-1,83553,2021-05-14T22:39:00Z,False,False,False,False
2021-05-14,48,1,2021-05-14T22:40:00Z,2021-05-14T23:05:00Z,250,250,SEAB-2,T_SEAB-2,102598,2021-05-14T22:38:00Z,False,False,False,False
2021-05-14,48,1,2021-05-14T22:39:00Z,2021-05-14T23:09:00Z,280,280,ROCK-1,T_ROCK-1,178698,2021-05-14T22:37:00Z,False,False,False,False
2021-05-14,48,2,2021-05-14T22:37:00Z,2021-05-14T23:53:00Z,690,690,MRWD-1,T_MRWD-1,128921,2021-05-14T22:35:00Z,False,False,False,False
2021-05-14,48,1,2021-05-14T22:35:00Z,2021-05-14T23:05:00Z,230,230,CNQPS-1,T_CNQPS-1,83549,2021-05-14T22:00:00Z,False,False,False,False
2021-05-14,48,1,2021-05-14T22:33:00Z,2021-05-14T23:25:00Z,550,550,DAMC-1,T_DAMC-1,131107,2021-05-14T22:31:00Z,False,False,False,False
2021-05-14,48,1,2021-05-14T22:33:00Z,2021-05-14T23:03:00Z,1030,1030,HUMR-1,T_HUMR-1,167136,2021-05-14T22:30:00Z,False,False,False,False
2021-05-14,48,1,2021-05-14T22:32:00Z,2021-05-14T23:02:00Z,750,750,SHBA-1,T_SHBA-1,186859,2021-05-14T22:29:00Z,False,True,False,False
2021-05-14,47,1,2021-05-14T22:20:00Z,2021-05-14T23:23:00Z,690,690,MRWD-1,T_MRWD-1,128920,2021-05-14T22:18:00Z,False,False,False,False
2021-05-15,2,3,2021-05-14T23:59:00Z,2021-05-15T00:02:00Z,950,900,HUMR-1,T_HUMR-1,167139,2021-05-14T23:41:00Z,False,False,False,False
2021-05-15,2,3,2021-05-14T23:59:00Z,2021-05-15T00:00:00Z,0,6,FOYE-1,T_FOYE-1,147517,2021-05-14T23:58:00Z,False,False,False,False
2021-05-15,2,3,2021-05-14T23:59:00Z,2021-05-15T00:00:00Z,30,0,WBURB-1,T_WBURB-1,100969,2021-05-14T22:35:00Z,False,True,False,False
2021-05-15,2,3,2021-05-14T23:58:00Z,2021-05-15T00:20:00Z,480,260,DAMC-1,T_DAMC-1,131110,2021-05-14T23:03:00Z,False,False,False,False
2021-05-15,2,3,2021-05-14T23:58:00Z,2021-05-15T00:12:00Z,300,110,ROCK-1,T_ROCK-1,178701,2021-05-14T23:35:00Z,False,False,False,False
2021-05-15,2,3,2021-05-14T23:58:00Z,2021-05-15T00:03:00Z,350,428,PEMB-21,T_PEMB-21,80373,2021-05-14T23:44:00Z,False,False,False,False
2021-05-15,2,3,2021-05-14T23:58:00Z,2021-05-15T00:03:00Z,350,420,PEMB-31,T_PEMB-31,76543,2021-05-14T23:44:00Z,False,False,False,False
2021-05-15,2,2,2021-05-14T23:58:00Z,2021-05-14T23:59:00Z,0,0,FOYE-1,T_FOYE-1,147516,2021-05-14T23:54:00Z,False,False,False,False
2021-05-15,2,3,2021-05-14T23:57:00Z,2021-05-15T00:12:00Z,980,980,HUMR-1,T_HUMR-1,167140,2021-05-14T23:47:00Z,False,False,False,False
2021-05-15,2,3,2021-05-14T23:57:00Z,2021-05-15T00:12:00Z,1120,1120,PEHE-1,T_PEHE-1,143047,2021-05-14T23:50:00Z,False,False,False,False
2021-05-15,2,3,2021-05-14T23:57:00Z,2021-05-15T00:00:00Z,200,0,DRAXX-3,T_DRAXX-3,162391,2021-05-14T22:35:00Z,False,True,False,False
2021-05-15,2,2,2021-05-14T23:56:00Z,2021-05-14T23:59:00Z,350,390,SCCL-3,T_SCCL-3,101829,2021-05-14T23:46:00Z,False,False,False,False
2021-05-15,2,2,2021-05-14T23:56:00Z,2021-05-14T23:57:00Z,1100,1120,PEHE-1,T_PEHE-1,143047,2021-05-14T23:50:00Z,False,False,False,False
2021-05-15,2,3,2021-05-14T23:55:00Z,2021-05-15T00:01:00Z,480,600,DAMC-1,T_DAMC-1,131112,2021-05-14T23:53:00Z,False,False,False,False
2021-05-15,2,3,2021-05-14T23:55:00Z,2021-05-15T00:00:00Z,300,360,ROCK-1,T_ROCK-1,178702,2021-05-14T23:48:00Z,False,False,False,False
2021-05-15,2,2,2021-05-14T23:55:00Z,2021-05-14T23:57:00Z,950,980,HUMR-1,T_HUMR-1,167140,2021-05-14T23:47:00Z,False,False,False,False
2021-05-15,2,3,2021-05-14T23:54:00Z,2021-05-15T00:02:00Z,580,580,DRAXX-2,T_DRAXX-2,158501,2021-05-14T23:45:00Z,False,False,False,False
2021-05-15,2,2,2021-05-14T23:54:00Z,2021-05-14T23:59:00Z,540,644,DIDCB6,T_DIDCB6,154885,2021-05-14T22:43:00Z,False,False,False,False
2021-05-15,2,2,2021-05-14T23:53:00Z,2021-05-14T23:59:00Z,690,856,MRWD-1,T_MRWD-1,128921,2021-05-14T22:35:00Z,False,False,False,False
2021-05-15,2,2,2021-05-14T23:53:00Z,2021-05-14T23:58:00Z,350,350,PEMB-21,T_PEMB-21,80373,2021-05-14T23:44:00Z,False,False,False,False
2021-05-15,2,2,2021-05-14T23:53:00Z,2021-05-14T23:58:00Z,350,350,PEMB-31,T_PEMB-31,76543,2021-05-14T23:44:00Z,False,False,False,False
2021-05-15,2,2,2021-05-14T23:53:00Z,2021-05-14T23:55:00Z,90,0,CNQPS-1,T_CNQPS-1,83552,2021-05-14T22:34:00Z,False,False,False,False
2021-05-15,2,3,2021-05-14T23:52:00Z,2021-05-15T00:28:00Z,480,480,DAMC-1,T_DAMC-1,131111,2021-05-14T23:40:00Z,False,False,False,False
2021-05-15,2,2,2021-05-14T23:52:00Z,2021-05-14T23:58:00Z,600,480,DAMC-1,T_DAMC-1,131110,2021-05-14T23:03:00Z,False,False,False,False
2021-05-15,2,2,2021-05-14T23:51:00Z,2021-05-14T23:59:00Z,260,0,DAMC-1,T_DAMC-1,131107,2021-05-14T22:31:00Z,False,False,False,False
2021-05-15,2,2,2021-05-14T23:51:00Z,2021-05-14T23:56:00Z,350,350,SCCL-3,T_SCCL-3,101829,2021-05-14T23:46:00Z,False,False,False,False
2021-05-15,2,5,2021-05-14T23:50:00Z,2021-05-15T01:00:00Z,195,195,STAY-2,T_STAY-2,97590,2021-05-14T23:38:00Z,False,True,False,False
2021-05-15,2,3,2021-05-14T23:50:00Z,2021-05-15T00:20:00Z,257,257,CNQPS-1,T_CNQPS-1,83558,2021-05-14T23:48:00Z,False,False,False,False
2021-05-15,2,2,2021-05-14T23:50:00Z,2021-05-14T23:53:00Z,257,230,CNQPS-1,T_CNQPS-1,83556,2021-05-14T23:18:00Z,False,False,False,False
2021-05-15,2,2,2021-05-14T23:49:00Z,2021-05-14T23:59:00Z,950,950,HUMR-1,T_HUMR-1,167139,2021-05-14T23:41:00Z,False,False,False,False
2021-05-15,2,2,2021-05-14T23:49:00Z,2021-05-14T23:55:00Z,100,0,CARR-1,T_CARR-1,66874,2021-05-14T22:34:00Z,False,True,False,False
2021-05-15,2,4,2021-05-14T23:48:00Z,2021-05-15T00:39:00Z,250,250,SEAB-2,T_SEAB-2,102604,2021-05-14T23:41:00Z,False,False,False,False
2021-05-15,2,3,2021-05-14T23:48:00Z,2021-05-15T00:18:00Z,270,270,SCCL-1,T_SCCL-1,98662,2021-05-14T23:34:00Z,False,True,False,False
2021-05-15,2,3,2021-05-14T23:48:00Z,2021-05-15T00:18:00Z,150,150,WBURB-1,T_WBURB-1,100970,2021-05-14T23:01:00Z,False,True,False,False
2021-05-15,2,2,2021-05-14T23:48:00Z,2021-05-14T23:59:00Z,150,30,WBURB-1,T_WBURB-1,100969,2021-05-14T22:35:00Z,False,True,False,False
2021-05-15,2,2,2021-05-14T23:48:00Z,2021-05-14T23:58:00Z,300,300,ROCK-1,T_ROCK-1,178701,2021-05-14T23:35:00Z,False,False,False,False
2021-05-15,2,2,2021-05-14T23:48:00Z,2021-05-14T23:56:00Z,270,388,SCCL-1,T_SCCL-1,98661,2021-05-14T23:12:00Z,False,True,False,False
2021-05-15,2,2,2021-05-14T23:48:00Z,2021-05-14T23:53:00Z,429,350,PEMB-21,T_PEMB-21,80373,2021-05-14T23:44:00Z,False,False,False,False
2021-05-15,2,2,2021-05-14T23:48:00Z,2021-05-14T23:53:00Z,420,350,PEMB-31,T_PEMB-31,76543,2021-05-14T23:44:00Z,False,False,False,False
2021-05-15,2,2,2021-05-14T23:48:00Z,2021-05-14T23:51:00Z,390,350,SCCL-3,T_SCCL-3,101829,2021-05-14T23:46:00Z,False,False,False,False
2021-05-15,2,3,2021-05-14T23:47:00Z,2021-05-15T00:17:00Z,300,300,DRAXX-3,T_DRAXX-3,162392,2021-05-14T23:00:00Z,False,True,False,False
2021-05-15,2,2,2021-05-14T23:47:00Z,2021-05-14T23:57:00Z,300,200,DRAXX-3,T_DRAXX-3,162391,2021-05-14T22:35:00Z,False,True,False,False
2021-05-15,2,2,2021-05-14T23:47:00Z,2021-05-14T23:54:00Z,645,580,DRAXX-2,T_DRAXX-2,158501,2021-05-14T23:45:00Z,False,False,False,False
2021-05-15,2,2,2021-05-14T23:47:00Z,2021-05-14T23:52:00Z,600,790,SHBA-1,T_SHBA-1,186862,2021-05-14T23:14:00Z,False,True,False,False
2021-05-15,2,2,2021-05-14T23:47:00Z,2021-05-14T23:49:00Z,130,100,CARR-1,T_CARR-1,66874,2021-05-14T22:34:00Z,False,True,False,False
2021-05-15,2,2,2021-05-14T23:46:00Z,2021-05-14T23:52:00Z,600,480,DAMC-1,T_DAMC-1,131111,2021-05-14T23:40:00Z,False,False,False,False
2021-05-15,2,2,2021-05-14T23:46:00Z,2021-05-14T23:51:00Z,1020,900,HUMR-1,T_HUMR-1,167138,2021-05-14T23:02:00Z,False,False,False,False
2021-05-15,2,2,2021-05-14T23:46:00Z,2021-05-14T23:49:00Z,1020,950,HUMR-1,T_HUMR-1,167139,2021-05-14T23:41:00Z,False,False,False,False
2021-05-15,2,3,2021-05-14T23:45:00Z,2021-05-15T00:15:00Z,176,176,CARR-1,T_CARR-1,66876,2021-05-14T23:00:00Z,False,True,False,False
2021-05-15,2,3,2021-05-14T23:45:00Z,2021-05-15T00:01:00Z,330,110,ROCK-1,T_ROCK-1,178700,2021-05-14T23:18:00Z,False,False,False,False
2021-05-15,2,2,2021-05-14T23:45:00Z,2021-05-14T23:48:00Z,330,300,ROCK-1,T_ROCK-1,178701,2021-05-14T23:35:00Z,False,False,False,False
2021-05-15,2,2,2021-05-14T23:45:00Z,2021-05-14T23:47:00Z,176,130,CARR-1,T_CARR-1,66874,2021-05-14T22:34:00Z,False,True,False,False
2021-05-15,2,2,2021-05-14T23:44:00Z,2021-05-14T23:53:00Z,125,90,CNQPS-1,T_CNQPS-1,83552,2021-05-14T22:34:00Z,False,False,False,False
2021-05-15,2,2,2021-05-14T23:43:00Z,2021-05-14T23:55:00Z,150,0,SEAB-2,T_SEAB-2,102601,2021-05-14T22:53:00Z,False,False,False,False
2021-05-15,2,2,2021-05-14T23:43:00Z,2021-05-14T23:48:00Z,307,250,SEAB-2,T_SEAB-2,102604,2021-05-14T23:41:00Z,False,False,False,False
2021-05-15,2,2,2021-05-14T23:41:00Z,2021-05-14T23:48:00Z,330,250,SEAB-2,T_SEAB-2,102603,2021-05-14T23:07:00Z,False,False,False,False
2021-05-15,2,3,2021-05-14T23:40:00Z,2021-05-15T00:10:00Z,5,5,LCSMH-1,2__PMARB001,17966,2021-05-14T23:29:00Z,False,False,False,False
2021-05-15,2,2,2021-05-14T23:40:00Z,2021-05-14T23:50:00Z,368,195,STAY-2,T_STAY-2,97590,2021-05-14T23:38:00Z,False,True,False,False
